Время,Время моделирования,Квазистац - ступеньки
0,982979,10.1402
0,983318,-16.2513
0,983659,-6.11935
0,983999,4.39493
0,984339,-10.9414
0,984677,11.4017
0,985014,-4.23002
0,985353,-7.33922
0,985693,8.14668
0,986031,0.30301
0,986371,-2.76001
0,986710,-9.19455
0,987049,7.76196
0,987385,-2.13446
0,987721,-8.05337
0,988057,4.70783
0,988392,-10.1337
0,988729,-4.136
0,989063,5.60108
0,989398,-0.0492705
0,989732,1.15275
0,990067,-10.2683
0,990402,7.27221
0,990736,0.696815
0,991071,-5.15753
0,991406,-2.79919
0,991742,-5.77106
0,992079,-14.483
0,992415,7.33848
0,992749,-4.63548
0,993083,3.95916
0,993417,19.0813
0,993751,-4.10402
0,994086,-8.69323
0,994421,4.74681
0,994754,16.721
0,995088,8.17851
0,995421,-5.52949
0,995756,-6.19311
0,996092,7.43884
0,996426,12.2126
0,996760,-4.91413
0,997095,-4.73767
0,997429,6.46677
0,997763,-0.537804
0,998097,5.47283
0,998431,14.8318
0,998765,0.750486
0,999100,9.69958
0,999434,6.92233
0,999768,16.4622
0,1.0001e+06,-15.5567
0,1.00044e+06,14.4671
0,1.00077e+06,3.97958
0,1.0011e+06,-8.37003
0,1.00144e+06,6.37495
0,1.00177e+06,4.24754
0,1.00211e+06,-1.60289
0,1.00244e+06,7.78976
0,1.00278e+06,8.45191
0,1.00311e+06,-3.99775
0,1.00345e+06,11.6801
0,1.00378e+06,5.52135
0,1.00411e+06,2.73851
0,1.00445e+06,8.25244
0,1.00478e+06,-6.75155
0,1.00512e+06,13.6079
0,1.00545e+06,10.6622
0,1.00579e+06,-0.414529
0,1.00612e+06,15.138
0,1.00646e+06,9.09486
0,1.00679e+06,0.759809
0,1.00712e+06,8.3785
0,1.00746e+06,13.1056
0,1.00779e+06,5.55441
0,1.00813e+06,-1.601
0,1.00846e+06,-6.22101
0,1.0088e+06,-8.37547
0,1.00913e+06,12.4778
0,1.00947e+06,6.0306
0,1.0098e+06,2.53923
0,1.01014e+06,15.6152
0,1.01047e+06,18.3623
0,1.0108e+06,6.58116
0,1.01114e+06,2.73008
0,1.01147e+06,9.56253
0,1.01181e+06,2.27255
0,1.01214e+06,5.4764
0,1.01247e+06,5.37963
0,1.01281e+06,-12.4294
0,1.01314e+06,-1.26805
0,1.01348e+06,-16.7753
0,1.01382e+06,-5.72769
0,1.01415e+06,14.4664
0,1.01448e+06,-6.51396
0,1.01482e+06,10.4493
0,1.01515e+06,11.2187
0,1.01549e+06,8.08481
0,1.01582e+06,9.18312
0,1.01616e+06,13.4809
0,1.01649e+06,-2.24137
0,1.01682e+06,-11.5897
0,1.01716e+06,13.4858
0,1.01749e+06,-0.712236
0,1.01783e+06,-5.39451
0,1.01816e+06,8.91496
0,1.0185e+06,9.61014
0,1.01883e+06,4.91454
0,1.01917e+06,-8.50265
0,1.0195e+06,-6.87611
0,1.01984e+06,-13.895
0,1.02017e+06,-5.75079
0,1.02051e+06,-5.03759
0,1.02085e+06,2.80929
0,1.02118e+06,3.18916
0,1.02151e+06,-4.55915
0,1.02185e+06,17.4505
0,1.02218e+06,-3.15143
0,1.02252e+06,16.1602
0,1.02285e+06,1.87528
0,1.02319e+06,-5.52337
0,1.02352e+06,14.9462
0,1.02386e+06,7.4827
0,1.02419e+06,-4.2764
0,1.02453e+06,18.3729
0,1.02486e+06,6.54744
0,1.02519e+06,16.7502
0,1.02553e+06,-6.12555
0,1.02586e+06,-6.4781
0,1.0262e+06,-7.27851
0,1.02653e+06,13.7962
0,1.02687e+06,3.09681
0,1.0272e+06,1.44812
0,1.02754e+06,-9.4708
0,1.02788e+06,9.55089
0,1.02821e+06,2.38556
0,1.02855e+06,-11.2461
0,1.02888e+06,-3.38702
0,1.02922e+06,-5.49702
0,1.02955e+06,3.48477
0,1.02989e+06,0.573035
0,1.03022e+06,-15.2241
0,1.03056e+06,3.00474
0,1.0309e+06,4.01103
0,1.03124e+06,-6.55714
0,1.03158e+06,5.22973
0,1.03192e+06,-10.1101
0,1.03226e+06,7.75385
0,1.0326e+06,14.7143
0,1.03294e+06,13.0041
0,1.03327e+06,8.71936
0,1.03361e+06,3.20613
0,1.03395e+06,-5.10452
0,1.03429e+06,6.75054
0,1.03463e+06,-8.11544
0,1.03496e+06,6.47161
0,1.0353e+06,0.671211
0,1.03563e+06,15.8928
0,1.03597e+06,17.2688
0,1.0363e+06,2.97705
0,1.03664e+06,-2.4729
0,1.03697e+06,-5.51461
0,1.03731e+06,-8.91911
0,1.03764e+06,-7.22679
0,1.03798e+06,11.8929
0,1.03831e+06,3.5169
0,1.03865e+06,-12.9116
0,1.03898e+06,-13.977
0,1.03932e+06,-0.473375
0,1.03966e+06,8.60587
0,1.03999e+06,10.2171
0,1.04033e+06,-7.68542
0,1.04066e+06,-0.458459
0,1.041e+06,-8.75065
0,1.04133e+06,-0.00733961
0,1.04167e+06,6.37254
0,1.042e+06,8.61022
0,1.04234e+06,4.29117
0,1.04267e+06,18.0589
0,1.043e+06,-5.08862
0,1.04334e+06,-0.382338
0,1.04368e+06,-7.54689
0,1.04401e+06,2.125
0,1.04435e+06,-0.488811
0,1.04468e+06,-0.00644382
0,1.04502e+06,-0.241653
0,1.04536e+06,-0.681527
0,1.0457e+06,9.80281
0,1.04604e+06,-3.77979
0,1.04638e+06,-5.88905
0,1.04671e+06,-5.80026
0,1.04705e+06,9.83451
0,1.04739e+06,-0.764442
0,1.04772e+06,4.66047
0,1.04806e+06,0.434524
0,1.04839e+06,2.55632
0,1.04873e+06,13.0639
0,1.04906e+06,-1.31906
0,1.0494e+06,-15.6467
0,1.04973e+06,-3.75651
0,1.05007e+06,3.64461
0,1.0504e+06,-3.63359
0,1.05074e+06,-25.0586
0,1.05108e+06,5.38328
0,1.05141e+06,-15.5293
0,1.05175e+06,-1.01046
0,1.05208e+06,-10.0093
0,1.05242e+06,4.66612
0,1.05275e+06,-3.49433
0,1.05309e+06,-12.1675
0,1.05342e+06,2.22237
0,1.05376e+06,-0.168869
0,1.05409e+06,-0.321137
0,1.05443e+06,-14.0557
0,1.05477e+06,10.7656
0,1.0551e+06,-19.7484
0,1.05544e+06,-1.33231
0,1.05577e+06,8.19223
0,1.05611e+06,5.58434
0,1.05644e+06,-4.27575
0,1.05678e+06,-6.90059
0,1.05711e+06,9.18413
0,1.05745e+06,-8.97107
0,1.05779e+06,-11.5717
0,1.05813e+06,0.217597
0,1.05846e+06,4.73975
0,1.0588e+06,-13.4946
0,1.05913e+06,-10.1867
0,1.05947e+06,-14.6321
0,1.05981e+06,-25.7944
0,1.06014e+06,9.23374
0,1.06048e+06,5.5059
0,1.06081e+06,10.0111
0,1.06115e+06,-0.926266
0,1.06148e+06,1.96794
0,1.06182e+06,-9.45509
0,1.06216e+06,-20.6169
0,1.0625e+06,-5.00012
0,1.06284e+06,-20.3971
0,1.06318e+06,-8.43502
0,1.06352e+06,-11.5374
0,1.06385e+06,-8.30845
0,1.06419e+06,-5.68226
0,1.06452e+06,2.6575
0,1.06486e+06,10.2813
0,1.06519e+06,-10.2681
0,1.06552e+06,-21.2848
0,1.06586e+06,11.5027
0,1.06619e+06,3.09529
0,1.06653e+06,4.85474
0,1.06686e+06,1.4802
0,1.0672e+06,-8.89411
0,1.06754e+06,-8
0,1.06788e+06,0.0943708
0,1.06822e+06,-12.0671
0,1.06856e+06,-7.45481
0,1.0689e+06,-8.66891
0,1.06924e+06,-3.22964
0,1.06958e+06,-4.67665
0,1.06992e+06,-4.29683
0,1.07025e+06,1.33139
0,1.07059e+06,-11.6176
0,1.07092e+06,-7.5172
0,1.07126e+06,7.34157
0,1.07159e+06,-6.10009
0,1.07193e+06,-3.5372
0,1.07226e+06,0.308513
0,1.0726e+06,0.526954
0,1.07293e+06,4.34172
0,1.07327e+06,2.1469
0,1.07361e+06,2.07968
0,1.07395e+06,8.59736
0,1.07428e+06,1.09954
0,1.07462e+06,0.529201
0,1.07496e+06,-5.57708
0,1.0753e+06,-24.0632
0,1.07564e+06,-7.1705
0,1.07598e+06,-19.1254
0,1.07631e+06,-8.51784
0,1.07665e+06,-5.6067
0,1.07698e+06,9.8676
0,1.07731e+06,11.0869
0,1.07765e+06,4.85416
0,1.07798e+06,-2.64338
0,1.07832e+06,1.88064
0,1.07865e+06,-6.10421
0,1.07899e+06,-12.907
0,1.07932e+06,-12.0393
0,1.07966e+06,0.981346
0,1.07999e+06,1.77287
0,1.08033e+06,0.882196
0,1.08066e+06,2.99825
0,1.08099e+06,8.37626
0,1.08133e+06,12.2064
0,1.08166e+06,-2.57526
0,1.08199e+06,-3.17226
0,1.08233e+06,-2.43086
0,1.08266e+06,7.99571
0,1.083e+06,-0.987023
0,1.08333e+06,6.07002
0,1.08366e+06,-0.913563
0,1.084e+06,-15.9574
0,1.08433e+06,-1.67652
0,1.08467e+06,-10.7931
0,1.085e+06,-5.17779
0,1.08534e+06,-11.5552
0,1.08567e+06,16.8392
0,1.086e+06,-0.647176
0,1.08634e+06,-12.5668
0,1.08667e+06,-4.60946
0,1.08701e+06,-4.85409
0,1.08734e+06,8.54989
0,1.08768e+06,2.07436
0,1.08801e+06,-6.41551
0,1.08834e+06,11.4738
0,1.08868e+06,3.33451
0,1.08901e+06,4.01864
0,1.08935e+06,-10.629
0,1.08968e+06,-3.79585
0,1.09001e+06,0.462703
0,1.09035e+06,-6.79639
0,1.09068e+06,4.14235
0,1.09102e+06,-13.3866
0,1.09135e+06,1.04963
0,1.09169e+06,-12.118
0,1.09202e+06,-13.1398
0,1.09236e+06,-2.08503
0,1.09269e+06,-24.0243
0,1.09303e+06,1.60482
0,1.09336e+06,-9.66106
0,1.0937e+06,-2.65192
0,1.09403e+06,-3.17017
0,1.09437e+06,-6.67365
0,1.0947e+06,4.6972
0,1.09504e+06,-9.07882
0,1.09537e+06,8.82503
0,1.09571e+06,-1.35989
0,1.09604e+06,10.1207
0,1.09638e+06,-1.27852
0,1.09671e+06,5.63393
0,1.09705e+06,16.8826
0,1.09738e+06,5.96288
0,1.09771e+06,12.8
0,1.09805e+06,4.28961
0,1.09838e+06,-3.46479
0,1.09872e+06,10.6888
0,1.09905e+06,11.9808
0,1.09939e+06,3.57077
0,1.09972e+06,11.4679
0,1.10006e+06,7.65905
0,1.10039e+06,14.1626
0,1.10072e+06,-0.854511
0,1.10106e+06,8.63427
0,1.10139e+06,-4.399
0,1.10173e+06,5.33463
0,1.10206e+06,-3.10706
0,1.1024e+06,10.9921
0,1.10273e+06,3.76359
0,1.10307e+06,20.0578
0,1.1034e+06,2.72422
0,1.10374e+06,23.6547
0,1.10407e+06,10.8479
0,1.1044e+06,17.2063
0,1.10474e+06,15.2603
0,1.10507e+06,16.4578
0,1.1054e+06,1.84401
0,1.10574e+06,5.83784
0,1.10607e+06,21.1148
0,1.10641e+06,15.6152
0,1.10674e+06,4.89886
0,1.10708e+06,-0.331061
0,1.10741e+06,18.6107
0,1.10774e+06,23.3824
0,1.10808e+06,-8.22164
0,1.10841e+06,7.80304
0,1.10875e+06,13.67
0,1.10908e+06,12.7202
0,1.10942e+06,13.365
0,1.10975e+06,4.13622
0,1.11009e+06,31.8479
0,1.11042e+06,-1.64392
0,1.11076e+06,5.104
0,1.11109e+06,0.516611
0,1.11142e+06,11.7859
0,1.11176e+06,13.0871
0,1.11209e+06,10.1475
0,1.11243e+06,20.5437
0,1.11276e+06,25.0136
0,1.11309e+06,4.52199
0,1.11343e+06,10.6484
0,1.11376e+06,11.9931
0,1.1141e+06,19.5438
0,1.11443e+06,23.0705
0,1.11477e+06,22.6588
0,1.1151e+06,7.57081
0,1.11544e+06,7.12529
0,1.11577e+06,1.41707
0,1.11611e+06,2.95809
0,1.11645e+06,10.8068
0,1.11678e+06,1.12896
0,1.11712e+06,14.7559
0,1.11745e+06,6.78447
0,1.11779e+06,16.0634
0,1.11812e+06,8.28281
0,1.11846e+06,11.2791
0,1.1188e+06,25.0306
0,1.11913e+06,15.8033
0,1.11947e+06,-4.45706
0,1.1198e+06,15.6165
0,1.12014e+06,19.4899
0,1.12047e+06,12.2926
0,1.12081e+06,11.7746
0,1.12114e+06,22.4374
0,1.12148e+06,5.25519
0,1.12181e+06,17.2472
0,1.12215e+06,14.0089
0,1.12248e+06,19.6649
0,1.12282e+06,13.6953
0,1.12315e+06,14.8298
0,1.12349e+06,-8.54184
0,1.12383e+06,5.92183
0,1.12416e+06,-2.31333
0,1.1245e+06,-1.42754
0,1.12484e+06,11.4176
0,1.12517e+06,11.812
0,1.12551e+06,31.1224
0,1.12584e+06,14.8217
0,1.12618e+06,24.78
0,1.12651e+06,10.9376
0,1.12685e+06,16.7744
0,1.12718e+06,13.0908
0,1.12752e+06,23.7516
0,1.12785e+06,23.2906
0,1.12819e+06,14.682
0,1.12852e+06,9.93548
0,1.12886e+06,15.1269
0,1.12919e+06,13.9957
0,1.12953e+06,0.893378
0,1.12986e+06,17.9014
0,1.1302e+06,6.31094
0,1.13053e+06,16.8986
0,1.13087e+06,12.2329
0,1.13121e+06,16.9925
0,1.13154e+06,17.4628
0,1.13187e+06,10.1427
0,1.13221e+06,10.6582
0,1.13255e+06,2.73375
0,1.13288e+06,23.1511
0,1.13322e+06,5.71817
0,1.13355e+06,14.107
0,1.13389e+06,23.7152
0,1.13422e+06,12.8599
0,1.13456e+06,18.1853
0,1.13489e+06,-1.72822
0,1.13523e+06,17.4679
0,1.13556e+06,12.8086
0,1.1359e+06,9.3033
0,1.13623e+06,20.2638
0,1.13657e+06,25.344
0,1.1369e+06,12.6703
0,1.13724e+06,15.9892
0,1.13757e+06,-2.33974
0,1.13791e+06,13.3613
0,1.13825e+06,-4.21346
0,1.13858e+06,18.0399
0,1.13892e+06,0.190369
0,1.13925e+06,14.4973
0,1.13959e+06,-7.54326
0,1.13992e+06,15.6783
0,1.14026e+06,7.47511
0,1.14059e+06,-4.6208
0,1.14093e+06,5.38663
0,1.14126e+06,4.51333
0,1.1416e+06,6.82126
0,1.14194e+06,8.2505
0,1.14227e+06,8.52819
0,1.14261e+06,1.82884
0,1.14294e+06,8.41355
0,1.14328e+06,-4.65279
0,1.14361e+06,0.388861
0,1.14395e+06,0.222084
0,1.14429e+06,3.21176
0,1.14462e+06,2.00095
0,1.14496e+06,22.8597
0,1.14529e+06,-0.337257
0,1.14563e+06,-3.37614
0,1.14596e+06,-8.86255
0,1.1463e+06,-0.288053
0,1.14664e+06,3.43324
0,1.14697e+06,16.5793
0,1.14731e+06,-1.32022
0,1.14764e+06,-3.64808
0,1.14798e+06,-6.73713
0,1.14831e+06,7.57786
0,1.14865e+06,15.562
0,1.14898e+06,3.9465
0,1.14932e+06,-2.96142
0,1.14965e+06,3.1382
0,1.14999e+06,6.29573
0,1.15032e+06,11.7785
0,1.15066e+06,-4.45956
0,1.151e+06,21.351
0,1.15133e+06,13.9315
0,1.15167e+06,10.1662
0,1.152e+06,2.18823
0,1.15234e+06,7.4818
0,1.15267e+06,-2.65003
0,1.15301e+06,-7.66701
0,1.15334e+06,18.626
0,1.15368e+06,-5.78999
0,1.15401e+06,8.0112
0,1.15435e+06,7.76091
0,1.15468e+06,1.38802
0,1.15502e+06,-3.21799
0,1.15535e+06,4.93281
0,1.15569e+06,-2.69774
0,1.15602e+06,-9.11465
0,1.15636e+06,13.4046
0,1.1567e+06,9.688
0,1.15703e+06,11.8255
0,1.15737e+06,9.86353
0,1.1577e+06,-0.590474
0,1.15804e+06,8.70534
0,1.15838e+06,18.8876
0,1.15871e+06,5.92445
0,1.15905e+06,-3.28218
0,1.15939e+06,10.1472
0,1.15973e+06,-5.27877
0,1.16007e+06,3.77932
0,1.16041e+06,4.23079
0,1.16074e+06,14.3749
0,1.16108e+06,-8.77123
0,1.16141e+06,-6.16121
0,1.16175e+06,-6.17199
0,1.16209e+06,11.6326
0,1.16242e+06,20.3596
0,1.16276e+06,12.5452
0,1.16309e+06,7.76277
0,1.16343e+06,4.77655
0,1.16376e+06,11.4079
0,1.1641e+06,8.71633
0,1.16443e+06,1.11013
0,1.16477e+06,0.765868
0,1.1651e+06,2.18365
0,1.16544e+06,16.0165
0,1.16577e+06,0.226136
0,1.16611e+06,7.01785
0,1.16644e+06,15.6103
0,1.16678e+06,19.8111
0,1.16711e+06,9.71613
0,1.16744e+06,10.0543
0,1.16778e+06,6.58789
0,1.16811e+06,-0.896034
0,1.16845e+06,7.24265
0,1.16879e+06,-11.7324
0,1.16912e+06,-19.5625
0,1.16946e+06,18.4803
0,1.16979e+06,3.89053
0,1.17013e+06,-2.79148
0,1.17046e+06,3.56575
0,1.1708e+06,1.16363
0,1.17113e+06,15.0533
0,1.17147e+06,7.6176
0,1.1718e+06,19.6242
0,1.17214e+06,-10.6855
0,1.17247e+06,10.8921
0,1.17281e+06,9.97728
0,1.17314e+06,-3.26603
0,1.17348e+06,7.16687
0,1.17381e+06,1.35831
0,1.17415e+06,-13.5603
0,1.17448e+06,0.0101001
0,1.17482e+06,-9.10261
0,1.17515e+06,-1.52363
0,1.17549e+06,-11.1792
0,1.17583e+06,7.52878
0,1.17616e+06,0.201139
0,1.1765e+06,9.88065
0,1.17683e+06,10.4326
0,1.17717e+06,6.58838
0,1.1775e+06,-1.94258
0,1.17784e+06,11.6564
0,1.17817e+06,1.06809
0,1.17851e+06,8.19619
0,1.17884e+06,5.6822
0,1.17917e+06,-1.99935
0,1.17951e+06,-12.564
0,1.17985e+06,10.0412
0,1.18018e+06,6.88973
0,1.18052e+06,7.67511
0,1.18085e+06,-5.70052
0,1.18119e+06,5.11597
0,1.18152e+06,14.1908
0,1.18186e+06,9.62779
0,1.18219e+06,3.42499
0,1.18253e+06,16.684
0,1.18286e+06,-3.5657
0,1.1832e+06,-3.99384
0,1.18353e+06,4.19256
0,1.18387e+06,11.7563
0,1.1842e+06,-2.46289
0,1.18454e+06,2.30086
0,1.18487e+06,1.62882
0,1.18521e+06,14.2921
0,1.18554e+06,-5.27535
0,1.18588e+06,-8.82031
0,1.18621e+06,-2.51961
0,1.18655e+06,17.3345
0,1.18688e+06,5.62151
0,1.18722e+06,-4.98997
0,1.18755e+06,18.1969
0,1.18789e+06,9.59743
0,1.18822e+06,13.8351
0,1.18856e+06,11.7065
0,1.18889e+06,1.13501
0,1.18923e+06,-0.883791
0,1.18956e+06,2.75467
0,1.1899e+06,20.2388
0,1.19023e+06,5.91523
0,1.19057e+06,6.1766
0,1.1909e+06,2.14391
0,1.19124e+06,6.80739
0,1.19157e+06,1.12697
0,1.19191e+06,15.6465
0,1.19224e+06,0.278707
0,1.19258e+06,6.41989
0,1.19291e+06,-8.14528
0,1.19325e+06,0.626463
0,1.19358e+06,3.86482
0,1.19392e+06,-0.272277
0,1.19425e+06,-4.56799
0,1.19459e+06,7.67466
0,1.19492e+06,-16.0112
0,1.19526e+06,13.2821
0,1.19559e+06,12.43
0,1.19593e+06,-5.23724
0,1.19626e+06,-0.258862
0,1.1966e+06,-17.1346
0,1.19694e+06,-10.6374
0,1.19727e+06,15.7258
0,1.19761e+06,2.17152
0,1.19794e+06,9.42923
0,1.19828e+06,-12.9016
0,1.19861e+06,13.2232
0,1.19895e+06,-5.98675
0,1.19928e+06,6.37245
0,1.19962e+06,15.3465
0,1.19995e+06,2.37506
0,1.20029e+06,16.8694
0,1.20062e+06,9.92887
0,1.20096e+06,19.5064
0,1.20129e+06,8.24185
0,1.20162e+06,13.2128
0,1.20196e+06,7.49708
0,1.20229e+06,4.34018
0,1.20263e+06,5.23644
0,1.20296e+06,-9.20976
0,1.2033e+06,-8.59928
0,1.20363e+06,7.29598
0,1.20397e+06,6.0787
0,1.2043e+06,-1.68729
0,1.20464e+06,10.9545
0,1.20497e+06,-3.97534
0,1.20531e+06,15.6537
0,1.20564e+06,17.9
0,1.20598e+06,0.954381
0,1.20631e+06,12.0318
0,1.20665e+06,7.21637
0,1.20698e+06,10.5521
0,1.20732e+06,5.22543
0,1.20765e+06,5.7632
0,1.20798e+06,4.13617
0,1.20832e+06,9.4533
0,1.20865e+06,6.24511
0,1.20899e+06,-10.1011
0,1.20932e+06,1.26239
0,1.20966e+06,-1.14588
0,1.20999e+06,-3.77169
0,1.21033e+06,-2.20142
0,1.21066e+06,-1.96699
0,1.211e+06,-6.98499
0,1.21134e+06,8.45464
0,1.21167e+06,4.53548
0,1.21201e+06,4.71486
0,1.21234e+06,5.30634
0,1.21267e+06,-6.89572
0,1.21301e+06,-13.5466
0,1.21335e+06,5.50741
0,1.21368e+06,6.54337
0,1.21401e+06,-1.05882
0,1.21435e+06,12.0821
0,1.21468e+06,1.91711
0,1.21502e+06,13.6279
0,1.21535e+06,6.86568
0,1.21569e+06,-3.33553
0,1.21602e+06,3.7172
0,1.21636e+06,13.2977
0,1.21669e+06,10.8612
0,1.21702e+06,16.8417
0,1.21736e+06,7.27718
0,1.21769e+06,-0.0406954
0,1.21803e+06,17.1708
0,1.21836e+06,7.45155
0,1.21869e+06,-2.19515
0,1.21903e+06,15.6222
0,1.21936e+06,5.19992
0,1.2197e+06,9.12551
0,1.22003e+06,13.0637
0,1.22037e+06,-1.71108
0,1.2207e+06,1.49994
0,1.22103e+06,7.1418
0,1.22137e+06,15.044
0,1.2217e+06,-0.100552
0,1.22204e+06,-1.5485
0,1.22237e+06,3.83903
0,1.22271e+06,-4.13181
0,1.22304e+06,-5.4547
0,1.22338e+06,12.4836
0,1.22371e+06,19.5224
0,1.22405e+06,-11.6239
0,1.22438e+06,7.24712
0,1.22472e+06,-7.46299
0,1.22505e+06,5.6484
0,1.22539e+06,4.18281
0,1.22572e+06,-5.11179
0,1.22606e+06,5.74356
0,1.22639e+06,-10.7388
0,1.22673e+06,-1.01851
0,1.22706e+06,7.24435
0,1.2274e+06,5.06125
0,1.22773e+06,2.04662
0,1.22806e+06,-0.0273238
0,1.2284e+06,-6.42612
0,1.22873e+06,16.5682
0,1.22907e+06,-0.978267
0,1.2294e+06,4.6
0,1.22974e+06,-12.1852
0,1.23007e+06,12.5089
0,1.23041e+06,-1.32326
0,1.23074e+06,4.13336
0,1.23108e+06,-4.01643
0,1.23141e+06,8.61365
0,1.23174e+06,-12.3257
0,1.23208e+06,8.3779
0,1.23241e+06,-7.44163
0,1.23275e+06,-11.2652
0,1.23309e+06,-13.0541
0,1.23342e+06,-4.43947
0,1.23376e+06,-5.86746
0,1.23409e+06,6.22476
0,1.23443e+06,-1.71525
0,1.23476e+06,-12.5745
0,1.2351e+06,-0.193786
0,1.23543e+06,7.63571
0,1.23577e+06,-11.374
0,1.2361e+06,3.13062
0,1.23644e+06,-6.73399
0,1.23677e+06,4.71411
0,1.23711e+06,-11.4496
0,1.23744e+06,-4.0176
0,1.23778e+06,4.52969
0,1.23811e+06,1.6289
0,1.23845e+06,2.83782
0,1.23878e+06,13.6471
0,1.23911e+06,-7.73239
0,1.23945e+06,-4.75245
0,1.23978e+06,-1.6423
0,1.24012e+06,4.95748
0,1.24045e+06,-7.59827
0,1.24079e+06,-5.14022
0,1.24112e+06,4.06646
0,1.24146e+06,12.6834
0,1.24179e+06,0.329733
0,1.24213e+06,17.3489
0,1.24246e+06,2.55748
0,1.24279e+06,-10.7148
0,1.24313e+06,1.03125
0,1.24347e+06,14.4745
0,1.2438e+06,-0.939363
0,1.24413e+06,13.2778
0,1.24447e+06,1.92553
0,1.2448e+06,3.53596
0,1.24514e+06,-4.01227
0,1.24547e+06,14.197
0,1.24581e+06,3.33662
0,1.24614e+06,23.9252
0,1.24647e+06,-3.6509
0,1.24681e+06,13.4709
0,1.24714e+06,7.35341
0,1.24748e+06,17.6731
0,1.24781e+06,-2.11192
0,1.24815e+06,-6.14438
0,1.24848e+06,19.3818
0,1.24881e+06,-0.125916
0,1.24915e+06,2.77108
0,1.24948e+06,15.209
0,1.24982e+06,-1.41867
0,1.25015e+06,6.99185
0,1.25049e+06,15.1139
0,1.25082e+06,-13.326
0,1.25116e+06,-0.80044
0,1.25149e+06,14.0376
0,1.25183e+06,9.59962
0,1.25216e+06,-3.86145
0,1.25249e+06,3.23665
0,1.25283e+06,-3.55478
0,1.25317e+06,7.8206
0,1.2535e+06,-5.43294
0,1.25383e+06,6.58285
0,1.25417e+06,8.54963
0,1.2545e+06,8.58488
0,1.25484e+06,20.5681
0,1.25517e+06,14.1355
0,1.2555e+06,3.47203
0,1.25584e+06,-7.12572
0,1.25617e+06,1.85779
0,1.25651e+06,0.450092
0,1.25684e+06,-0.436354
0,1.25718e+06,27.9754
0,1.25751e+06,3.57303
0,1.25784e+06,1.43732
0,1.25818e+06,-6.68777
0,1.25851e+06,6.88189
0,1.25885e+06,12.8589
0,1.25918e+06,-5.55383
0,1.25951e+06,0.0677198
0,1.25985e+06,3.34103
0,1.26018e+06,7.22742
0,1.26052e+06,1.30048
0,1.26085e+06,-8.35101
0,1.26119e+06,9.06266
0,1.26152e+06,-11.4237
0,1.26186e+06,3.62246
0,1.26219e+06,19.8882
0,1.26252e+06,1.73667
0,1.26286e+06,8.39661
0,1.26319e+06,3.356
0,1.26353e+06,17.1076
0,1.26387e+06,-14.867
0,1.26419e+06,9.90942
0,1.26451e+06,42.3185
0,1.26479e+06,26.8108
0,1.26508e+06,18.6152
0,1.26537e+06,43.7241
0,1.26565e+06,28.2669
0,1.26593e+06,32.3733
0,1.26621e+06,20.7344
0,1.26649e+06,27.8677
0,1.26677e+06,20.8562
0,1.26705e+06,39.8248
0,1.26733e+06,34.2597
0,1.26761e+06,37.7008
0,1.26789e+06,26.5351
0,1.26816e+06,43.6153
0,1.26844e+06,56.0829
0,1.26872e+06,39.4428
0,1.269e+06,33.2777
0,1.26927e+06,41.3419
0,1.26955e+06,45.2401
0,1.26983e+06,39.5897
0,1.2701e+06,48.4461
0,1.27038e+06,40.8166
0,1.27066e+06,37.8415
0,1.27094e+06,47.1113
0,1.27121e+06,35.9373
0,1.27149e+06,53.6258
0,1.27177e+06,36.8394
0,1.27205e+06,38.6127
0,1.27232e+06,28.1293
0,1.2726e+06,24.7961
0,1.27288e+06,34.5525
0,1.27316e+06,40.614
0,1.27343e+06,55.8436
0,1.27371e+06,30.5211
0,1.27399e+06,27.0404
0,1.27427e+06,35.2402
0,1.27454e+06,26.6116
0,1.27482e+06,46.5148
0,1.2751e+06,41.0617
0,1.27537e+06,27.8608
0,1.27565e+06,36.7594
0,1.27593e+06,31.7385
0,1.27621e+06,26.6835
0,1.27648e+06,18.3833
0,1.27676e+06,49.8292
0,1.27704e+06,50.1247
0,1.27732e+06,25.3718
0,1.27759e+06,44.2673
0,1.27787e+06,39.0647
0,1.27815e+06,35.7169
0,1.27843e+06,55.2815
0,1.2787e+06,32.2174
0,1.27898e+06,39.8433
0,1.27926e+06,27.6115
0,1.27953e+06,47.6991
0,1.27981e+06,34.6235
0,1.28009e+06,29.9456
0,1.28037e+06,17.6924
0,1.28064e+06,40.078
0,1.28092e+06,39.3726
0,1.2812e+06,46.3325
0,1.28148e+06,33.3858
0,1.28175e+06,49.8675
0,1.28203e+06,33.4785
0,1.28231e+06,22.2957
0,1.28259e+06,33.3156
0,1.28287e+06,43.3414
0,1.28314e+06,39.8459
0,1.28342e+06,47.0179
0,1.2837e+06,18.2612
0,1.28398e+06,24.8956
0,1.28426e+06,31.7279
0,1.28453e+06,33.5058
0,1.28481e+06,40.1626
0,1.28509e+06,35.6456
0,1.28537e+06,35.719
0,1.28565e+06,58.4337
0,1.28592e+06,20.3707
0,1.2862e+06,21.7981
0,1.28648e+06,27.0941
0,1.28676e+06,27.414
0,1.28704e+06,32.7415
0,1.28731e+06,34.4231
0,1.28759e+06,11.4565
0,1.28787e+06,42.0449
0,1.28815e+06,40.1559
0,1.28842e+06,41.6275
0,1.2887e+06,14.9175
0,1.28898e+06,14.5999
0,1.28926e+06,28.2224
0,1.28953e+06,23.7947
