Время,Время моделирования,Стац - текущая реология
0,660000,-16.6409
0,660500,-14.1862
0,661000,-14.1266
0,661500,-12.7761
0,662000,1.31249
0,662500,-14.902
0,663000,-13.7595
0,663500,-4.22672
0,664000,-1.94149
0,664500,-0.932231
0,665000,-8.8641
0,665500,-12.8839
0,666000,-11.6517
0,666500,-18.6608
0,667000,-1.59716
0,667500,-8.65873
0,668000,0.0779111
0,668500,-5.53472
0,669000,-14.3323
0,669500,-12.1147
0,670000,-6.58733
0,670500,-7.02189
0,671000,-2.8532
0,671500,-15.9564
0,672000,-12.9348
0,672500,2.68036
0,673000,-12.7099
0,673500,-8.48749
0,674000,-15.3211
0,674500,0.360157
0,675000,17.871
0,675500,28.7218
0,676000,-12.2209
0,676500,-8.51356
0,677000,-7.38518
0,677500,5.82854
0,678000,2.1272
0,678500,-2.94168
0,679000,2.78943
0,679500,-2.35783
0,680000,4.43587
0,680500,1.83381
0,681000,-5.78529
0,681500,11.6008
0,682000,2.30702
0,682500,-12.1171
0,683000,4.33975
0,683500,2.41735
0,684000,3.02768
0,684500,-11.6688
0,685000,8.47659
0,685500,11.0277
0,686000,14.8328
0,686500,-7.92036
0,687000,5.58223
0,687500,3.92249
0,688000,9.6273
0,688500,-6.96812
0,689000,-18.4584
0,689500,-14.2964
0,690000,-10.1602
0,690500,-10.3168
0,691000,-30.3159
0,691500,2.13502
0,692000,7.48526
0,692500,7.93436
0,693000,9.9374
0,693500,17.2634
0,694000,9.07511
0,694500,6.6209
0,695000,22.9585
0,695500,30.5995
0,696000,16.3138
0,696500,26.5921
0,697000,23.777
0,697500,20.2715
0,698000,13.585
0,698500,26.6911
0,699000,11.4399
0,699500,19.9813
0,700000,23.5691
0,700500,20.9245
0,701000,12.1868
0,701500,27.1839
0,702000,28.4371
0,702500,11.8847
0,703000,10.9017
0,703500,5.24444
0,704000,30.2772
0,704500,15.2621
0,705000,22.3521
0,705500,24.0268
0,706000,12.7581
0,706500,-2.60593
0,707000,28.0861
0,707500,5.511
0,708000,1.65907
0,708500,25.8146
0,709000,-3.24255
0,709500,32.801
0,710000,-2.49048
0,710500,-8.39771
0,711000,-3.03474
0,711500,-2.58
0,712000,10.8966
0,712500,0.7951
0,713000,-2.95522
0,713500,20.894
0,714000,-2.5607
0,714500,6.77502
0,715000,22.6994
0,715500,12.5649
0,716000,5.98666
0,716500,10.2803
0,717000,16.1323
0,717500,7.48268
0,718000,0.763805
0,718500,14.7669
0,719000,5.73689
0,719500,21.5443
0,720000,3.03364
0,720500,15.4458
0,721000,12.7661
0,721500,9.03249
0,722000,8.6254
0,722500,13.7234
0,723000,-2.19349
0,723500,13.7983
0,724000,8.38474
0,724500,18.0599
0,725000,17.1277
0,725500,3.1993
0,726000,22.5537
0,726500,6.06108
0,727000,15.0021
0,727500,9.11467
0,728000,8.3991
0,728500,11.4718
0,729000,10.2745
0,729500,8.09481
0,730000,3.8463
0,730500,-3.55045
0,731000,-2.64524
0,731500,17.5757
0,732000,12.1442
0,732500,5.73269
0,733000,-5.39259
0,733500,8.08731
0,734000,3.6324
0,734500,-1.58741
0,735000,-7.93032
0,735500,-14.1221
0,736000,-12.8079
0,736500,-12.2698
0,737000,-4.77988
0,737500,0.627829
0,738000,-12.9038
0,738500,10.6214
0,739000,-4.95693
0,739500,17.7518
0,740000,2.89912
0,740500,-3.85377
0,741000,-4.87058
0,741500,-3.30836
0,742000,10.4405
0,742500,6.10018
0,743000,4.25757
0,743500,5.88023
0,744000,-1.41528
0,744500,2.28775
0,745000,-8.914
0,745500,5.29368
0,746000,-13.304
0,746500,-12.9756
0,747000,-8.42477
0,747500,-4.6031
0,748000,-22.1303
0,748500,-4.42951
0,749000,10.8834
0,749500,16.1695
0,750000,-26.1301
0,750500,-13.4768
0,751000,-4.38165
0,751500,-10.0602
0,752000,-8.01874
0,752500,-13.5454
0,753000,2.96187
0,753500,0.237885
0,754000,-4.00108
0,754500,-30.4644
0,755000,-2.06243
0,755500,0.0770779
0,756000,-0.727422
0,756500,-22.7443
0,757000,5.45944
0,757500,-3.39752
0,758000,11.0168
0,758500,-14.0372
0,759000,-6.34093
0,759500,-15.3654
0,760000,-10.707
0,760500,-12.2333
0,761000,4.77559
0,761500,-9.33458
0,762000,-10.332
0,762500,2.81683
0,763000,-21.8064
0,763500,-14.8767
0,764000,-2.65139
0,764500,-1.49027
0,765000,3.04028
0,765500,1.76218
0,766000,-9.27569
0,766500,-15.6953
0,767000,-14.8241
0,767500,-13.7761
0,768000,-13.1311
0,768500,4.99366
0,769000,-26.2596
0,769500,-5.51593
0,770000,-26.5278
0,770500,-6.44765
0,771000,-3.5189
0,771500,-19.3999
0,772000,-10.7584
0,772500,-32.1701
0,773000,-22.3964
0,773500,-5.54543
0,774000,-24.7449
0,774500,-6.06844
0,775000,-7.02666
0,775500,-24.8907
0,776000,-20.0575
0,776500,-3.99021
0,777000,-5.38853
0,777500,-17.4502
0,778000,5.8584
0,778500,-6.20589
0,779000,-1.316
0,779500,-9.08877
0,780000,-13.2878
0,780500,-14.9764
0,781000,-14.8814
0,781500,-15.3305
0,782000,-9.82638
0,782500,-11.8239
0,783000,-18.1131
0,783500,17.3801
0,784000,3.41749
0,784500,-0.0659992
0,785000,3.07362
0,785500,-17.1285
0,786000,-12.0658
0,786500,-7.19201
0,787000,-5.56134
0,787500,-12.674
0,788000,3.37743
0,788500,11.0931
0,789000,2.10304
0,789500,-16.7055
0,790000,4.4005
0,790500,-8.30128
0,791000,14.9549
0,791500,13.6373
0,792000,-5.38843
0,792500,10.4469
0,793000,0.0405284
0,793500,0.743212
0,794000,-11.8038
0,794500,14.7171
0,795000,-5.05144
0,795500,6.18251
0,796000,4.22657
0,796500,9.12266
0,797000,0.155553
0,797500,5.49418
0,798000,-4.27233
0,798500,-1.08753
0,799000,10.2221
0,799500,-2.52408
0,800000,14.9489
0,800500,12.1983
0,801000,15.3133
0,801500,24.1827
0,802000,-0.272526
0,802500,6.2249
0,803000,7.3034
0,803500,12.7974
0,804000,19.7627
0,804500,14.6801
0,805000,2.28375
0,805500,2.65051
0,806000,17.2641
0,806500,26.008
0,807000,13.843
0,807500,13.4873
0,808000,19.1958
0,808500,20.87
0,809000,8.08221
0,809500,12.841
0,810000,29.648
0,810500,4.86697
0,811000,11.4633
0,811500,6.12453
0,812000,25.8313
0,812500,8.59879
0,813000,8.37318
0,813500,-9.78582
0,814000,-13.2349
0,814500,-16.0283
0,815000,3.7276
0,815500,6.83633
0,816000,2.97823
0,816500,14.9095
0,817000,6.74705
0,817500,8.23926
0,818000,7.64083
0,818500,6.31486
0,819000,10.1467
0,819500,-7.69887
0,820000,-2.29745
0,820500,1.51121
0,821000,2.84021
0,821500,-8.8426
0,822000,-11.1364
0,822500,-3.01478
0,823000,0.495191
0,823500,-6.63308
0,824000,-4.47146
0,824500,-6.4094
0,825000,-19.6516
0,825500,-7.2272
0,826000,-17.9389
0,826500,-8.99323
0,827000,0.512478
0,827500,-1.14768
0,828000,-20.101
0,828500,14.8874
0,829000,-7.09583
0,829500,-24.705
0,830000,-21.4392
0,830500,-15.696
0,831000,-10.5805
0,831500,-36.9718
0,832000,-33.0557
0,832500,-14.8603
0,833000,-24.6873
0,833500,-22.2732
0,834000,-21.0979
0,834500,-29.4636
0,835000,-27.2148
0,835500,-22.0674
0,836000,-27.8553
0,836500,-13.6931
0,837000,-24.9627
0,837500,-28.1581
0,838000,-15.5424
0,838500,-26.7254
0,839000,-24.5774
0,839500,-24.536
0,840000,-41.8577
0,840500,-35.3741
0,841000,-27.7311
0,841500,-12.795
0,842000,-24.8955
0,842500,-20.9645
0,843000,-14.3697
0,843500,-10.567
0,844000,-12.6348
0,844500,-8.49286
0,845000,-11.6907
0,845500,-6.68636
0,846000,-13.1117
0,846500,-25.4351
0,847000,-29.0146
0,847500,-12.7463
0,848000,-6.61289
0,848500,-6.8497
0,849000,-20.4103
0,849500,-10.6064
0,850000,1.96621
0,850500,-5.59662
0,851000,-1.79544
0,851500,-8.97345
0,852000,-12.3797
0,852500,-26.8161
0,853000,-12.5341
0,853500,-0.865355
0,854000,-18.8556
0,854500,6.32228
0,855000,-16.4596
0,855500,-6.13455
0,856000,-7.60417
0,856500,-2.37321
0,857000,-8.17896
0,857500,-2.61555
0,858000,2.34506
0,858500,-5.57245
0,859000,-0.307676
0,859500,-4.76411
0,860000,1.68057
0,860500,-10.4256
0,861000,3.67994
0,861500,7.82899
0,862000,-11.9244
0,862500,-14.7924
0,863000,-0.803047
0,863500,7.31117
0,864000,1.95303
0,864500,-3.30436
0,865000,8.87235
0,865500,5.83195
0,866000,21.2583
0,866500,4.41201
0,867000,2.59231
0,867500,10.4567
0,868000,16.3016
0,868500,13.7649
0,869000,28.3219
0,869500,18.922
0,870000,6.06698
0,870500,1.72492
0,871000,18.648
0,871500,9.5083
0,872000,16.0835
0,872500,5.38887
0,873000,16.4455
0,873500,14.9879
0,874000,13.2739
0,874500,27.4354
0,875000,22.9412
0,875500,8.54424
0,876000,34.2708
0,876500,17.5019
0,877000,27.8203
0,877500,29.4325
0,878000,9.04906
0,878500,20.2124
0,879000,18.2047
0,879500,14.4045
0,880000,15.9536
0,880500,29.6993
0,881000,29.3873
0,881500,20.2925
0,882000,24.704
0,882500,27.2074
0,883000,22.8966
0,883500,6.72922
0,884000,17.6405
0,884500,5.19408
0,885000,21.4472
0,885500,19.4031
0,886000,26.509
0,886500,4.05114
0,887000,11.7551
0,887500,1.45539
0,888000,17.9996
0,888500,16.0467
0,889000,16.6922
0,889500,6.24408
0,890000,213.209
0,890500,39.7965
0,891000,8.38645
0,891500,5.42786
0,892000,10.4262
0,892500,-4.55803
0,893000,-6.6846
0,893500,-2.3011
0,894000,4.19202
0,894500,-12.308
0,895000,5.94069
0,895500,0.6223
0,896000,-10.992
0,896500,-6.02125
0,897000,7.80024
0,897500,-19.7041
0,898000,15.1886
0,898500,23.1655
0,899000,48.3635
0,899500,60.1599
0,900000,236.334
0,900500,68.6979
0,901000,7.26365
0,901500,10.9065
0,902000,39.5652
0,902500,21.5069
0,903000,21.4281
0,903500,56.8196
0,904000,40.8807
0,904500,20.856
0,905000,-1.1355
0,905500,5.27806
0,906000,0.595065
0,906500,-10.7569
0,907000,-7.31096
0,907500,1.56871
0,908000,-20.522
0,908500,-4.68839
0,909000,-8.12564
0,909500,-2.61013
0,910000,-18.0651
0,910500,-9.36465
0,911000,-5.75293
0,911500,-12.8227
0,912000,-14.7474
0,912500,-32.5031
0,913000,-0.988096
0,913500,-16.4803
0,914000,-17.869
0,914500,-6.88756
0,915000,-13.5053
0,915500,-31.1724
0,916000,-23.0294
0,916500,-22.9378
0,917000,-17.5205
0,917500,-1.33698
0,918000,-4.56022
0,918500,-13.899
0,919000,-16.1709
0,919500,-21.0788
0,920000,-13.3601
0,920500,-28.339
0,921000,-18.3332
0,921500,-23.1102
0,922000,-9.58948
0,922500,-7.46079
0,923000,1.51848
0,923500,-7.98263
0,924000,-17.7518
0,924500,-2.13678
0,925000,-3.33828
0,925500,-12.7323
0,926000,-7.3598
0,926500,-0.606942
0,927000,6.75435
0,927500,6.22183
0,928000,-12.121
0,928500,12.2197
0,929000,-5.57205
0,929500,-3.75471
0,930000,-8.78295
0,930500,-13.8628
0,931000,5.01895
0,931500,8.03802
0,932000,10.2044
0,932500,9.45375
0,933000,1.10173
0,933500,-4.71112
0,934000,-22.7132
0,934500,9.15615
0,935000,5.54897
0,935500,-2.35374
0,936000,-0.0916623
0,936500,39.1492
0,937000,6.20543
0,937500,9.2289
0,938000,13.4217
0,938500,0.111974
0,939000,-4.88023
0,939500,8.6599
0,940000,20.8177
0,940500,-3.28851
0,941000,13.788
0,941500,-3.52086
0,942000,6.28853
0,942500,-5.42894
0,943000,13.5821
0,943500,7.45515
0,944000,-9.82387
0,944500,17.2161
0,945000,0.0930687
0,945500,7.84514
0,946000,-16.031
0,946500,5.92404
0,947000,9.5586
0,947500,18.719
0,948000,84.0539
0,948500,22.2067
0,949000,49.8094
0,949500,29.6093
0,950000,4.1577
0,950500,6.82013
0,951000,1.60789
0,951500,16.5522
0,952000,12.2007
0,952500,19.6835
0,953000,4.95089
0,953500,24.8639
0,954000,-3.28225
0,954500,21.6671
0,955000,-1.31862
0,955500,28.2108
0,956000,2.6644
0,956500,-2.64591
0,957000,-3.93352
0,957500,-15.3664
0,958000,9.19517
0,958500,-5.50246
0,959000,-5.26181
0,959500,-10.9439
0,960000,-10.2175
0,960500,-4.87389
0,961000,1.84614
0,961500,-10.0752
0,962000,39.1683
0,962500,0.914086
0,963000,8.55749
0,963500,-6.78108
0,964000,-0.562027
0,964500,-7.91315
0,965000,-14.6619
0,965500,15.6777
0,966000,-7.03641
0,966500,-20.2465
0,967000,-22.1189
0,967500,-7.73904
0,968000,-2.69732
0,968500,-7.15552
0,969000,7.92134
0,969500,-21.9807
0,970000,-0.00668662
0,970500,-8.3914
0,971000,-12.7421
0,971500,-27.7841
0,972000,-22.9233
0,972500,-148.14
0,973000,-11.222
0,973500,-22.6316
0,974000,-248.805
0,974500,10.9537
0,975000,16.3188
0,975500,20.8514
0,976000,-3.6391
0,976500,2.51365
0,977000,-5.40402
0,977500,-21.9065
0,978000,11.9066
0,978500,0.773256
0,979000,8.77222
0,979500,15.7241
0,980000,25.5834
0,980500,52.711
0,981000,13.4112
0,981500,33.4185
0,982000,16.9814
0,982500,-14.3443
0,983000,24.2239
0,983500,17.8903
0,984000,40.9952
0,984500,86.3008
0,985000,67.2448
0,985500,10.4117
0,986000,23.9142
0,986500,-15.3999
0,987000,3.68358
0,987500,4.09915
0,988000,-9.49304
0,988500,-9.6448
0,989000,0.423098
0,989500,19.5699
0,990000,0.763164
0,990500,36.4418
0,991000,61.2654
0,991500,43.9045
0,992000,18.6467
0,992500,15.197
0,993000,10.6212
0,993500,18.9593
0,994000,2.11863
0,994500,7.59032
0,995000,1.45592
0,995500,1.04031
0,996000,11.814
0,996500,23.1286
0,997000,3.42044
0,997500,10.8555
0,998000,5.47965
0,998500,2.5702
0,999000,18.8232
0,999500,7.70621
0,1e+06,8.65813
0,1.0005e+06,0.945148
0,1.001e+06,-0.454281
0,1.0015e+06,29.6707
0,1.002e+06,4.29212
0,1.0025e+06,20.4718
0,1.003e+06,-2.85414
0,1.0035e+06,-12.5984
0,1.004e+06,4.65631
0,1.0045e+06,30.4353
0,1.005e+06,6.01517
0,1.0055e+06,3.96848
0,1.006e+06,-5.37273
0,1.0065e+06,-0.625111
0,1.007e+06,2.24343
0,1.0075e+06,-13.4696
0,1.008e+06,-9.01857
0,1.0085e+06,-7.16272
0,1.009e+06,-7.66674
0,1.0095e+06,-13.1139
0,1.01e+06,-6.07073
0,1.0105e+06,1.26736
0,1.011e+06,5.95162
0,1.0115e+06,-12.4582
0,1.012e+06,-6.07594
0,1.0125e+06,-4.13174
0,1.013e+06,-19.1629
0,1.0135e+06,-15.5945
0,1.014e+06,-21.45
0,1.0145e+06,-13.2013
0,1.015e+06,8.89072
0,1.0155e+06,0.674079
0,1.016e+06,16.465
0,1.0165e+06,-3.79491
0,1.017e+06,3.86756
0,1.0175e+06,0.183514
0,1.018e+06,8.81356
0,1.0185e+06,13.6805
0,1.019e+06,5.20252
0,1.0195e+06,-13.8014
0,1.02e+06,2.38881
0,1.0205e+06,8.43642
0,1.021e+06,-6.01737
0,1.0215e+06,4.88413
0,1.022e+06,7.92982
0,1.0225e+06,20.3368
0,1.023e+06,13.3612
0,1.0235e+06,0.837447
0,1.024e+06,15.9483
0,1.0245e+06,3.90904
0,1.025e+06,2.56189
0,1.0255e+06,6.84022
0,1.026e+06,-7.72559
0,1.0265e+06,5.24903
0,1.027e+06,9.31658
0,1.0275e+06,9.08909
0,1.028e+06,46.5878
0,1.0285e+06,3.67878
0,1.029e+06,2.19656
0,1.0295e+06,-2.75824
0,1.03e+06,3.69255
0,1.0305e+06,20.9509
0,1.031e+06,-0.743374
0,1.0315e+06,-7.00925
0,1.032e+06,3.69011
0,1.0325e+06,-1.61775
0,1.033e+06,1.09059
0,1.0335e+06,-2.72239
0,1.034e+06,-2.81847
0,1.0345e+06,13.3281
0,1.035e+06,17.1262
0,1.0355e+06,9.2137
0,1.036e+06,28.7455
0,1.0365e+06,8.55355
0,1.037e+06,19.8472
0,1.0375e+06,6.60562
0,1.038e+06,-3.47792
0,1.0385e+06,-5.1167
0,1.039e+06,-7.7567
0,1.0395e+06,28.8318
0,1.04e+06,16.7708
0,1.0405e+06,7.28153
0,1.041e+06,20.5754
0,1.0415e+06,5.60438
0,1.042e+06,31.1684
0,1.0425e+06,27.4387
0,1.043e+06,20.3733
0,1.0435e+06,0.92187
0,1.044e+06,-11.8834
0,1.0445e+06,10.5938
0,1.045e+06,12.17
0,1.0455e+06,-16.3294
0,1.046e+06,-12.1596
0,1.0465e+06,3.95949
0,1.047e+06,-0.234974
0,1.0475e+06,-13.064
0,1.048e+06,-8.98763
0,1.0485e+06,-4.74664
0,1.049e+06,-26.3493
0,1.0495e+06,-18.9976
0,1.05e+06,-23.8161
0,1.0505e+06,-13.3126
0,1.051e+06,-5.98688
0,1.0515e+06,-14.7857
0,1.052e+06,-16.6944
0,1.0525e+06,5.10173
0,1.053e+06,7.17193
0,1.0535e+06,-15.2078
0,1.054e+06,-36.1147
0,1.0545e+06,-20.3463
0,1.055e+06,-14.7192
0,1.0555e+06,-10.8643
0,1.056e+06,-11.3351
0,1.0565e+06,-12.8713
0,1.057e+06,-35.384
0,1.0575e+06,-33.6468
0,1.058e+06,-30.712
0,1.0585e+06,-24.4444
0,1.059e+06,-24.5222
0,1.0595e+06,-19.0762
0,1.06e+06,-22.305
0,1.0605e+06,-34.3111
0,1.061e+06,-6.84436
0,1.0615e+06,-17.1462
0,1.062e+06,-23.7363
0,1.0625e+06,-22.5957
0,1.063e+06,-24.125
0,1.0635e+06,-27.2209
0,1.064e+06,-3.58004
0,1.0645e+06,-16.6199
0,1.065e+06,-3.54864
0,1.0655e+06,-35.055
0,1.066e+06,-34.9642
0,1.0665e+06,-17.3638
0,1.067e+06,-23.6955
0,1.0675e+06,1.33201
0,1.068e+06,-4.81333
0,1.0685e+06,-2.96735
0,1.069e+06,-5.34339
0,1.0695e+06,-5.7187
0,1.07e+06,7.79275
0,1.0705e+06,12.4113
0,1.071e+06,-8.50686
0,1.0715e+06,0.889955
0,1.072e+06,18.1722
0,1.0725e+06,1.908
0,1.073e+06,9.25559
0,1.0735e+06,-7.57345
0,1.074e+06,6.04059
0,1.0745e+06,23.5179
0,1.075e+06,4.77021
0,1.0755e+06,18.0075
0,1.076e+06,157.098
0,1.0765e+06,142.742
0,1.077e+06,38.6421
0,1.0775e+06,11.1427
0,1.078e+06,7.46024
0,1.0785e+06,-1.73661
0,1.079e+06,7.20339
0,1.0795e+06,-1.12378
0,1.08e+06,16.8538
0,1.0805e+06,3.95316
0,1.081e+06,4.86367
0,1.0815e+06,-2.80157
0,1.082e+06,5.91839
0,1.0825e+06,9.74602
0,1.083e+06,8.21965
0,1.0835e+06,6.47236
0,1.084e+06,2.852
0,1.0845e+06,16.6779
0,1.085e+06,4.07069
0,1.0855e+06,-5.79781
0,1.086e+06,-1.35573
0,1.0865e+06,-10.3287
0,1.087e+06,3.21263
0,1.0875e+06,-11.3551
0,1.088e+06,-15.0291
0,1.0885e+06,-11.8802
0,1.089e+06,13.7877
0,1.0895e+06,-11.2583
0,1.09e+06,-7.45612
0,1.0905e+06,-3.3051
0,1.091e+06,-7.72114
0,1.0915e+06,-7.93437
0,1.092e+06,-28.3559
0,1.0925e+06,-13.1061
0,1.093e+06,-26.736
0,1.0935e+06,-26.0298
0,1.094e+06,-19.9553
0,1.0945e+06,-40.9467
0,1.095e+06,-6.29678
0,1.0955e+06,4.14552
0,1.096e+06,6.17433
0,1.0965e+06,4.59465
0,1.097e+06,-6.51539
0,1.0975e+06,-7.95849
0,1.098e+06,-1.83601
0,1.0985e+06,-10.7219
0,1.099e+06,-26.4094
0,1.0995e+06,-29.4026
0,1.1e+06,-34.7656
0,1.1005e+06,-22.129
0,1.101e+06,-29.6756
0,1.1015e+06,-37.3387
0,1.102e+06,-41.0931
0,1.1025e+06,-38.0676
0,1.103e+06,-42.2579
0,1.1035e+06,-20.7689
0,1.104e+06,-30.1581
0,1.1045e+06,-19.0378
0,1.105e+06,-23.7985
0,1.1055e+06,-21.1987
0,1.106e+06,-3.67806
0,1.1065e+06,-3.2942
0,1.107e+06,-5.62536
0,1.1075e+06,-16.5967
0,1.108e+06,-26.6183
0,1.1085e+06,-4.41269
0,1.109e+06,-7.41388
0,1.1095e+06,-23.9935
0,1.11e+06,-6.51097
0,1.1105e+06,-2.41189
0,1.111e+06,-13.6373
0,1.1115e+06,-3.9136
0,1.112e+06,-10.7282
0,1.1125e+06,-3.13385
0,1.113e+06,8.26139
0,1.1135e+06,4.46848
0,1.114e+06,-5.31619
0,1.1145e+06,-6.61414
0,1.115e+06,-0.681726
0,1.1155e+06,13.5244
0,1.116e+06,12.5175
0,1.1165e+06,28.8783
0,1.117e+06,16.7295
0,1.1175e+06,2.63025
0,1.118e+06,11.9902
0,1.1185e+06,9.20443
0,1.119e+06,-9.35075
0,1.1195e+06,5.54149
0,1.12e+06,24.6595
0,1.1205e+06,-5.79987
0,1.121e+06,21.9395
0,1.1215e+06,31.6609
0,1.122e+06,8.28164
0,1.1225e+06,20.4481
0,1.123e+06,22.3881
0,1.1235e+06,-12.7868
0,1.124e+06,2.54937
0,1.1245e+06,-4.57136
0,1.125e+06,23.5467
0,1.1255e+06,6.32272
0,1.126e+06,12.491
0,1.1265e+06,2.30419
0,1.127e+06,11.375
0,1.1275e+06,6.02469
0,1.128e+06,10.4839
0,1.1285e+06,17.6188
0,1.129e+06,3.84113
0,1.1295e+06,22.5908
0,1.13e+06,17.4915
0,1.1305e+06,22.9185
0,1.131e+06,19.2003
0,1.1315e+06,11.6692
0,1.132e+06,27.712
0,1.1325e+06,14.0092
0,1.133e+06,13.8759
0,1.1335e+06,53.4107
0,1.134e+06,22.2396
0,1.1345e+06,16.9523
0,1.135e+06,8.50811
0,1.1355e+06,13.1788
0,1.136e+06,15.5304
0,1.1365e+06,25.4235
0,1.137e+06,13.7519
0,1.1375e+06,8.12859
0,1.138e+06,16.3506
0,1.1385e+06,6.00281
0,1.139e+06,9.24001
0,1.1395e+06,-0.703835
0,1.14e+06,2.23329
0,1.1405e+06,4.51651
0,1.141e+06,-2.40174
0,1.1415e+06,0.286556
0,1.142e+06,5.60063
0,1.1425e+06,-1.57542
0,1.143e+06,1.65865
0,1.1435e+06,-4.23655
0,1.144e+06,3.74913
0,1.1445e+06,0.18916
0,1.145e+06,14.4925
0,1.1455e+06,3.25364
0,1.146e+06,15.5697
0,1.1465e+06,0.103463
0,1.147e+06,22.5183
0,1.1475e+06,-6.65181
0,1.148e+06,4.52914
0,1.1485e+06,-0.385018
0,1.149e+06,27.38
0,1.1495e+06,25.8032
0,1.15e+06,17.4235
0,1.1505e+06,0.446654
0,1.151e+06,18.9428
0,1.1515e+06,3.92885
0,1.152e+06,3.11959
0,1.1525e+06,6.61965
0,1.153e+06,0.807131
0,1.1535e+06,-4.34772
0,1.154e+06,-3.67015
0,1.1545e+06,-4.10423
0,1.155e+06,-14.1382
0,1.1555e+06,-3.05827
0,1.156e+06,4.32408
0,1.1565e+06,40.568
0,1.157e+06,37.0449
0,1.1575e+06,58.8163
0,1.158e+06,28.0816
0,1.1585e+06,19.9555
0,1.159e+06,6.82188
0,1.1595e+06,6.9741
0,1.16e+06,5.9496
0,1.1605e+06,5.50919
0,1.161e+06,0.606676
0,1.1615e+06,-10.0247
0,1.162e+06,-2.1731
0,1.1625e+06,2.26031
0,1.163e+06,14.7563
0,1.1635e+06,0.925383
0,1.164e+06,51.3853
0,1.1645e+06,10.068
0,1.165e+06,8.28405
0,1.1655e+06,-2.47787
0,1.166e+06,2.16744
0,1.1665e+06,-6.5687
0,1.167e+06,1.63462
0,1.1675e+06,2.56805
0,1.168e+06,8.31457
0,1.1685e+06,11.501
0,1.169e+06,-13.4338
0,1.1695e+06,4.63665
0,1.17e+06,11.7491
0,1.1705e+06,13.5931
0,1.171e+06,39.4833
0,1.1715e+06,-11.8687
0,1.172e+06,14.3173
0,1.1725e+06,5.82838
0,1.173e+06,6.77345
0,1.1735e+06,-5.53308
0,1.174e+06,2.66589
0,1.1745e+06,1.29178
0,1.175e+06,18.7797
0,1.1755e+06,3.32066
0,1.176e+06,0.664313
0,1.1765e+06,21.1595
0,1.177e+06,15.0668
0,1.1775e+06,4.13659
0,1.178e+06,5.57513
0,1.1785e+06,13.544
0,1.179e+06,0.747531
0,1.1795e+06,13.9652
0,1.18e+06,5.79801
0,1.1805e+06,-6.92349
0,1.181e+06,6.02672
0,1.1815e+06,2.30483
0,1.182e+06,-2.86564
0,1.1825e+06,3.57187
0,1.183e+06,1.29974
0,1.1835e+06,-3.34554
0,1.184e+06,14.351
0,1.1845e+06,14.1777
0,1.185e+06,-15.3108
0,1.1855e+06,-10.6077
0,1.186e+06,-5.04084
0,1.1865e+06,-3.41309
0,1.187e+06,12.8769
0,1.1875e+06,-6.13017
0,1.188e+06,15.0405
0,1.1885e+06,4.33823
0,1.189e+06,13.0316
0,1.1895e+06,8.68192
0,1.19e+06,11.3034
0,1.1905e+06,14.8904
0,1.191e+06,9.66791
0,1.1915e+06,6.29137
0,1.192e+06,4.62243
0,1.1925e+06,-4.65899
0,1.193e+06,20.1405
0,1.1935e+06,0.780647
0,1.194e+06,40.0962
0,1.1945e+06,34.2419
0,1.195e+06,-3.75801
0,1.1955e+06,1.28764
0,1.196e+06,-1.39071
0,1.1965e+06,-13.4142
0,1.197e+06,0.733269
0,1.1975e+06,6.59521
0,1.198e+06,8.59182
0,1.1985e+06,3.5256
0,1.199e+06,-10.7272
0,1.1995e+06,-8.24001
0,1.2e+06,-6.87129
0,1.2005e+06,5.2127
0,1.201e+06,6.38029
0,1.2015e+06,18.9758
0,1.202e+06,-6.87135
0,1.2025e+06,3.13941
0,1.203e+06,2.33467
0,1.2035e+06,2.39732
0,1.204e+06,6.77537
0,1.2045e+06,16.848
0,1.205e+06,21.2225
0,1.2055e+06,-1.96846
0,1.206e+06,11.294
0,1.2065e+06,17.2649
0,1.207e+06,-10.4574
0,1.2075e+06,9.6996
0,1.208e+06,3.45339
0,1.2085e+06,12.6158
0,1.209e+06,0.552486
0,1.2095e+06,5.33346
0,1.21e+06,-7.4704
0,1.2105e+06,-1.92263
0,1.211e+06,-10.3724
0,1.2115e+06,-6.28185
0,1.212e+06,1.79523
0,1.2125e+06,-13.8215
0,1.213e+06,-2.74302
0,1.2135e+06,-6.09672
0,1.214e+06,-10.7801
0,1.2145e+06,-22.3355
0,1.215e+06,-22.1223
0,1.2155e+06,4.30069
0,1.216e+06,-2.40246
0,1.2165e+06,-15.2127
0,1.217e+06,-26.3617
0,1.2175e+06,-28.1454
0,1.218e+06,-10.9001
0,1.2185e+06,1.70517
0,1.219e+06,21.8454
0,1.2195e+06,6.45413
0,1.22e+06,-3.55953
0,1.2205e+06,-1.14235
0,1.221e+06,-9.57818
0,1.2215e+06,-5.58505
0,1.222e+06,-22.6004
0,1.2225e+06,14.5037
0,1.223e+06,-6.65897
0,1.2235e+06,-22.9745
0,1.224e+06,-8.40124
0,1.2245e+06,6.92688
0,1.225e+06,0.286382
0,1.2255e+06,-11.6726
0,1.226e+06,-3.1914
0,1.2265e+06,-18.8432
0,1.227e+06,-2.78528
0,1.2275e+06,0.299741
0,1.228e+06,9.99581
0,1.2285e+06,1.09993
0,1.229e+06,-12.2071
0,1.2295e+06,-18.4413
0,1.23e+06,5.49695
0,1.2305e+06,-6.39955
0,1.231e+06,22.5297
