Время,Время моделирования,Стац - средняя реология
0,1.21e+06,-10.2912
0,1.2105e+06,-3.34127
0,1.211e+06,-13.0913
0,1.2115e+06,-3.9999
0,1.212e+06,-2.62934
0,1.2125e+06,-13.0598
0,1.213e+06,-3.6851
0,1.2135e+06,-3.52484
0,1.214e+06,-6.52163
0,1.2145e+06,-14.6583
0,1.215e+06,-17.3928
0,1.2155e+06,10.9771
0,1.216e+06,9.07357
0,1.2165e+06,-3.38605
0,1.217e+06,-14.579
0,1.2175e+06,-19.4099
0,1.218e+06,1.13344
0,1.2185e+06,12.1361
0,1.219e+06,14.0507
0,1.2195e+06,6.16539
0,1.22e+06,6.75773
0,1.2205e+06,-8.39005
0,1.221e+06,-0.342873
0,1.2215e+06,1.71823
0,1.222e+06,-10.0514
0,1.2225e+06,8.76923
0,1.223e+06,5.72936
0,1.2235e+06,-12.3754
0,1.224e+06,-7.33796
0,1.2245e+06,14.2713
0,1.225e+06,4.16529
0,1.2255e+06,-3.42608
0,1.226e+06,-0.285804
0,1.2265e+06,-11.089
0,1.227e+06,1.46229
0,1.2275e+06,-1.6906
0,1.228e+06,12.3407
0,1.2285e+06,0.219395
0,1.229e+06,-12.8838
0,1.2295e+06,-16.017
0,1.23e+06,6.22257
0,1.2305e+06,-4.34899
0,1.231e+06,14.8316
0,1.2315e+06,1.31811
0,1.232e+06,-3.55862
0,1.2325e+06,6.28254
0,1.233e+06,3.55825
0,1.2335e+06,5.6917
0,1.234e+06,7.28795
0,1.2345e+06,-0.918341
0,1.235e+06,7.53765
0,1.2355e+06,14.7229
0,1.236e+06,-2.12083
0,1.2365e+06,3.26589
0,1.237e+06,-1.43985
0,1.2375e+06,15.517
0,1.238e+06,7.74796
0,1.2385e+06,-1.08392
0,1.239e+06,-2.48283
0,1.2395e+06,1.35257
0,1.24e+06,-8.50173
0,1.2405e+06,-1.91759
0,1.241e+06,-5.61784
0,1.2415e+06,2.72341
0,1.242e+06,-14.8691
0,1.2425e+06,-10.9434
0,1.243e+06,8.8879
0,1.2435e+06,-7.87841
0,1.244e+06,8.94032
0,1.2445e+06,1.05597
0,1.245e+06,1.36439
0,1.2455e+06,0.792224
0,1.246e+06,12.2976
0,1.2465e+06,9.82908
0,1.247e+06,10.2177
0,1.2475e+06,2.97023
0,1.248e+06,6.6622
0,1.2485e+06,6.18507
0,1.249e+06,9.31995
0,1.2495e+06,0.244958
0,1.25e+06,-3.84616
0,1.2505e+06,15.714
0,1.251e+06,1.57494
0,1.2515e+06,-2.97885
0,1.252e+06,-8.91873
0,1.2525e+06,0.843082
0,1.253e+06,10.0845
0,1.2535e+06,-3.01451
0,1.254e+06,1.3606
0,1.2545e+06,11.3163
0,1.255e+06,11.9366
0,1.2555e+06,9.47122
0,1.256e+06,-3.81196
0,1.2565e+06,0.927915
0,1.257e+06,2.21594
0,1.2575e+06,13.05
0,1.258e+06,-4.35231
0,1.2585e+06,13.9191
0,1.259e+06,-8.59647
0,1.2595e+06,12.4404
0,1.26e+06,22.5393
0,1.2605e+06,11.6479
0,1.261e+06,17.6142
0,1.2615e+06,-4.26148
0,1.262e+06,-4.43246
0,1.2625e+06,12.3073
0,1.263e+06,18.7737
0,1.2635e+06,-1.35167
0,1.264e+06,20.4145
0,1.2645e+06,51.8532
0,1.265e+06,28.3185
0,1.2655e+06,33.5164
0,1.266e+06,48.6905
0,1.2665e+06,21.8107
0,1.267e+06,34.9611
0,1.2675e+06,62.7114
0,1.268e+06,43.1175
0,1.2685e+06,53.6521
0,1.269e+06,50.5412
0,1.2695e+06,59.0154
0,1.27e+06,37.972
0,1.2705e+06,31.0961
0,1.271e+06,50.9904
0,1.2715e+06,48.0238
0,1.272e+06,42.5192
0,1.2725e+06,54.8195
0,1.273e+06,36.7661
0,1.2735e+06,51.2357
0,1.274e+06,53.132
0,1.2745e+06,63.8462
0,1.275e+06,51.9559
0,1.2755e+06,65.8582
0,1.276e+06,61.2892
0,1.2765e+06,44.2249
0,1.277e+06,44.7017
0,1.2775e+06,20.3944
0,1.278e+06,40.0354
0,1.2785e+06,59.1054
0,1.279e+06,35.2134
0,1.2795e+06,52.6811
0,1.28e+06,47.9125
0,1.2805e+06,40.6785
0,1.281e+06,54.1397
0,1.2815e+06,42.1938
0,1.282e+06,52.6873
0,1.2825e+06,57.4673
0,1.283e+06,60.4795
0,1.2835e+06,45.483
0,1.284e+06,46.8088
0,1.2845e+06,47.3717
0,1.285e+06,49.057
0,1.2855e+06,46.6315
0,1.286e+06,43.2845
0,1.2865e+06,48.9748
0,1.287e+06,52.5725
0,1.2875e+06,39.9076
0,1.288e+06,43.4585
0,1.2885e+06,42.4042
0,1.289e+06,35.5055
0,1.2895e+06,38.5118
0,1.29e+06,51.6019
0,1.2905e+06,32.4734
0,1.291e+06,35.8369
0,1.2915e+06,31.8019
0,1.292e+06,42.9567
0,1.2925e+06,48.0195
0,1.293e+06,22.2827
0,1.2935e+06,17.6742
0,1.294e+06,39.7081
0,1.2945e+06,42.852
0,1.295e+06,28.7617
0,1.2955e+06,22.9566
0,1.296e+06,15.2234
0,1.2965e+06,26.9682
0,1.297e+06,30.7196
0,1.2975e+06,4.81138
0,1.298e+06,26.4556
0,1.2985e+06,26.3798
0,1.299e+06,28.8089
0,1.2995e+06,53.9653
0,1.3e+06,31.7068
0,1.3005e+06,36.0764
0,1.301e+06,8.9608
0,1.3015e+06,49.2891
0,1.302e+06,31.1058
0,1.3025e+06,17.375
0,1.303e+06,32.2865
0,1.3035e+06,33.6037
0,1.304e+06,24.5408
0,1.3045e+06,38.2381
0,1.305e+06,37.7494
0,1.3055e+06,31.9005
0,1.306e+06,31.2261
0,1.3065e+06,36.5574
0,1.307e+06,8.39677
0,1.3075e+06,18.1206
0,1.308e+06,37.6421
0,1.3085e+06,20.8046
0,1.309e+06,14.2878
0,1.3095e+06,32.4123
0,1.31e+06,19.3949
0,1.3105e+06,20.2463
0,1.311e+06,38.1959
0,1.3115e+06,22.8507
0,1.312e+06,30.8212
0,1.3125e+06,52.1337
0,1.313e+06,22.4616
0,1.3135e+06,16.0652
0,1.314e+06,14.6689
0,1.3145e+06,39.9772
0,1.315e+06,46.9033
0,1.3155e+06,40.4145
0,1.316e+06,32.2983
0,1.3165e+06,33.1665
0,1.317e+06,64.153
0,1.3175e+06,37.6107
0,1.318e+06,51.6026
0,1.3185e+06,37.047
0,1.319e+06,36.5904
0,1.3195e+06,39.5889
0,1.32e+06,47.0698
0,1.3205e+06,40.2844
0,1.321e+06,39.1259
0,1.3215e+06,43.0861
0,1.322e+06,70.567
0,1.3225e+06,55.9814
0,1.323e+06,65.9413
0,1.3235e+06,64.3641
0,1.324e+06,53.6647
0,1.3245e+06,75.0716
0,1.325e+06,81.5922
0,1.3255e+06,94.5146
0,1.326e+06,82.6171
0,1.3265e+06,68.8569
0,1.327e+06,73.7169
0,1.3275e+06,93.9102
0,1.328e+06,89.9855
0,1.3285e+06,77.7244
0,1.329e+06,87.0643
0,1.3295e+06,62.6615
0,1.33e+06,76.2071
0,1.3305e+06,66.1796
0,1.331e+06,72.4112
0,1.3315e+06,55.0552
0,1.332e+06,79.2607
0,1.3325e+06,91.9639
0,1.333e+06,54.3585
0,1.3335e+06,82.3908
0,1.334e+06,84.4907
0,1.3345e+06,80.1216
0,1.335e+06,74.4529
0,1.3355e+06,80.1916
0,1.336e+06,105.445
0,1.3365e+06,70.4388
0,1.337e+06,84.1754
0,1.3375e+06,95.8475
0,1.338e+06,65.5307
0,1.3385e+06,77.8903
0,1.339e+06,92.4446
0,1.3395e+06,96.5405
0,1.34e+06,63.7752
0,1.3405e+06,97.6591
0,1.341e+06,94.0423
0,1.3415e+06,77.8002
0,1.342e+06,76.6025
0,1.3425e+06,65.3927
0,1.343e+06,68.0148
0,1.3435e+06,66.3029
0,1.344e+06,71.6462
0,1.3445e+06,65.635
0,1.345e+06,68.5179
0,1.3455e+06,61.4936
0,1.346e+06,66.668
0,1.3465e+06,67.8172
0,1.347e+06,27.2426
0,1.3475e+06,68.807
0,1.348e+06,99.6868
0,1.3485e+06,84.088
0,1.349e+06,64.8702
0,1.3495e+06,95.913
0,1.35e+06,87.5463
0,1.3505e+06,69.4935
0,1.351e+06,48.6126
0,1.3515e+06,82.5993
0,1.352e+06,67.887
0,1.3525e+06,64.3475
0,1.353e+06,89.32
0,1.3535e+06,54.2735
0,1.354e+06,63.6908
0,1.3545e+06,51.7403
0,1.355e+06,55.8203
0,1.3555e+06,59.808
0,1.356e+06,64.0207
0,1.3565e+06,17.3977
0,1.357e+06,33.6202
0,1.3575e+06,50.1064
0,1.358e+06,42.9075
0,1.3585e+06,23.6967
0,1.359e+06,26.3161
0,1.3595e+06,59.7076
0,1.36e+06,68.7011
0,1.3605e+06,37.9202
0,1.361e+06,76.6863
0,1.3615e+06,58.1504
0,1.362e+06,38.658
0,1.3625e+06,53.3329
0,1.363e+06,22.9101
0,1.3635e+06,53.39
0,1.364e+06,65.2568
0,1.3645e+06,20.6596
0,1.365e+06,51.5033
0,1.3655e+06,55.4452
0,1.366e+06,50.1697
0,1.3665e+06,52.4587
0,1.367e+06,42.3267
0,1.3675e+06,54.8456
0,1.368e+06,68.0509
0,1.3685e+06,86.8659
0,1.369e+06,58.4088
0,1.3695e+06,58.152
0,1.37e+06,62.8779
0,1.3705e+06,37.0493
0,1.371e+06,65.3419
0,1.3715e+06,36.2484
0,1.372e+06,57.2745
0,1.3725e+06,45.1089
0,1.373e+06,50.4552
0,1.3735e+06,55.9898
0,1.374e+06,42.098
0,1.3745e+06,67.0033
0,1.375e+06,22.4311
0,1.3755e+06,74.4105
0,1.376e+06,58.4113
0,1.3765e+06,67.2603
0,1.377e+06,61.2314
0,1.3775e+06,49.4735
0,1.378e+06,46.4932
0,1.3785e+06,52.7693
0,1.379e+06,59.8582
0,1.3795e+06,26.5398
0,1.38e+06,49.1788
0,1.3805e+06,68.9737
0,1.381e+06,68.6156
0,1.3815e+06,49.4011
0,1.382e+06,60.0565
0,1.3825e+06,68.3341
0,1.383e+06,66.802
0,1.3835e+06,39.5682
0,1.384e+06,41.968
0,1.3845e+06,58.8439
0,1.385e+06,42.7976
0,1.3855e+06,42.7664
0,1.386e+06,45.1246
0,1.3865e+06,53.5135
0,1.387e+06,32.249
0,1.3875e+06,5.85663
0,1.388e+06,41.689
0,1.3885e+06,49.1846
0,1.389e+06,43.0913
0,1.3895e+06,44.3328
0,1.39e+06,46.6865
0,1.3905e+06,29.4005
0,1.391e+06,43.1009
0,1.3915e+06,38.9809
0,1.392e+06,44.9508
0,1.3925e+06,29.8299
0,1.393e+06,32.6493
0,1.3935e+06,44.5373
0,1.394e+06,29.301
0,1.3945e+06,38.8819
0,1.395e+06,62.0151
0,1.3955e+06,35.8274
0,1.396e+06,34.6829
0,1.3965e+06,50.4413
0,1.397e+06,34.8749
0,1.3975e+06,28.4789
0,1.398e+06,13.9178
0,1.3985e+06,31.6227
0,1.399e+06,50.298
0,1.3995e+06,13.3451
0,1.4e+06,34.2943
0,1.4005e+06,12.73
0,1.401e+06,25.1936
0,1.4015e+06,32.3862
0,1.402e+06,49.0306
0,1.4025e+06,41.4828
0,1.403e+06,50.6632
0,1.4035e+06,52.9727
0,1.404e+06,5.27474
0,1.4045e+06,29.8237
0,1.405e+06,22.3899
0,1.4055e+06,46.8501
0,1.406e+06,46.7649
0,1.4065e+06,33.25
0,1.407e+06,16.3986
0,1.4075e+06,15.1805
0,1.408e+06,24.8081
0,1.4085e+06,43.5416
0,1.409e+06,42.8155
0,1.4095e+06,50.4368
0,1.41e+06,54.8989
0,1.4105e+06,44.3287
0,1.411e+06,70.7027
0,1.4115e+06,24.751
0,1.412e+06,61.6362
0,1.4125e+06,64.5786
0,1.413e+06,54.5021
0,1.4135e+06,33.3827
0,1.414e+06,53.3919
0,1.4145e+06,73.6759
0,1.415e+06,59.9205
0,1.4155e+06,28.5391
0,1.416e+06,29.8073
0,1.4165e+06,51.8296
0,1.417e+06,47.0049
0,1.4175e+06,41.5855
0,1.418e+06,50.5709
0,1.4185e+06,33.6447
0,1.419e+06,33.7721
0,1.4195e+06,51.874
0,1.42e+06,68.3156
0,1.4205e+06,77.7733
0,1.421e+06,56.4662
0,1.4215e+06,69.4744
0,1.422e+06,33.5347
0,1.4225e+06,55.4021
0,1.423e+06,51.8643
0,1.4235e+06,39.7531
0,1.424e+06,71.3104
0,1.4245e+06,47.4846
0,1.425e+06,49.6583
0,1.4255e+06,36.1935
0,1.426e+06,59.5527
0,1.4265e+06,74.9658
0,1.427e+06,62.5534
0,1.4275e+06,59.112
0,1.428e+06,58.8407
0,1.4285e+06,82.8274
0,1.429e+06,43.6651
0,1.4295e+06,65.2001
0,1.43e+06,51.9812
0,1.4305e+06,49.5642
0,1.431e+06,74.1751
0,1.4315e+06,67.4336
0,1.432e+06,48.9547
0,1.4325e+06,65.9706
0,1.433e+06,61.3334
0,1.4335e+06,66.4949
0,1.434e+06,51.5593
0,1.4345e+06,35.2105
0,1.435e+06,33.1797
0,1.4355e+06,33.9593
0,1.436e+06,52.7744
0,1.4365e+06,68.6758
0,1.437e+06,71.6162
0,1.4375e+06,52.1083
0,1.438e+06,64.1928
0,1.4385e+06,78.8483
0,1.439e+06,48.0934
0,1.4395e+06,65.7991
0,1.44e+06,40.6403
0,1.4405e+06,63.3707
0,1.441e+06,50.4055
0,1.4415e+06,64.1029
0,1.442e+06,47.965
0,1.4425e+06,54.7503
0,1.443e+06,73.6958
0,1.4435e+06,75.1536
0,1.444e+06,60.7293
0,1.4445e+06,75.2857
0,1.445e+06,57.8058
0,1.4455e+06,80.1701
0,1.446e+06,83.8014
0,1.4465e+06,98.1574
0,1.447e+06,54.258
0,1.4475e+06,74.0616
0,1.448e+06,78.4383
0,1.4485e+06,61.3463
0,1.449e+06,74.8778
0,1.4495e+06,74.6776
0,1.45e+06,73.2035
0,1.4505e+06,73.0855
0,1.451e+06,75.8795
0,1.4515e+06,85.8278
0,1.452e+06,78.8071
0,1.4525e+06,83.1127
0,1.453e+06,88.3203
0,1.4535e+06,59.6626
0,1.454e+06,81.0888
0,1.4545e+06,92.3977
0,1.455e+06,89.5537
0,1.4555e+06,71.4331
0,1.456e+06,83.7712
0,1.4565e+06,90.8656
0,1.457e+06,76.7263
0,1.4575e+06,70.924
0,1.458e+06,88.2372
0,1.4585e+06,82.9976
0,1.459e+06,92.7398
0,1.4595e+06,82.2466
0,1.46e+06,109.796
0,1.4605e+06,102.592
0,1.461e+06,83.8826
0,1.4615e+06,96.3279
0,1.462e+06,88.8267
0,1.4625e+06,111.956
0,1.463e+06,98.791
0,1.4635e+06,81.6466
0,1.464e+06,102.248
0,1.4645e+06,87.9707
0,1.465e+06,100.93
0,1.4655e+06,82.0277
0,1.466e+06,98.8504
0,1.4665e+06,89.6695
0,1.467e+06,100.671
0,1.4675e+06,89.7145
0,1.468e+06,93.2135
0,1.4685e+06,107.788
0,1.469e+06,107.309
0,1.4695e+06,127.382
0,1.47e+06,96.4002
0,1.4705e+06,105.111
0,1.471e+06,110.624
0,1.4715e+06,104.774
0,1.472e+06,76.9472
0,1.4725e+06,85.4953
0,1.473e+06,98.8736
0,1.4735e+06,86.1555
0,1.474e+06,101.456
0,1.4745e+06,99.8985
0,1.475e+06,107.715
0,1.4755e+06,93.3732
0,1.476e+06,98.0403
0,1.4765e+06,99.3419
0,1.477e+06,92.222
0,1.4775e+06,96.195
0,1.478e+06,105.913
0,1.4785e+06,94.8045
0,1.479e+06,97.9643
0,1.4795e+06,105.972
0,1.48e+06,89.4918
0,1.4805e+06,95.929
0,1.481e+06,109.203
0,1.4815e+06,87.4098
0,1.482e+06,112.66
0,1.4825e+06,99.6712
0,1.483e+06,112.903
0,1.4835e+06,93.6034
0,1.484e+06,105.977
0,1.4845e+06,98.4694
0,1.485e+06,89.8666
0,1.4855e+06,97.0583
0,1.486e+06,114.631
0,1.4865e+06,110.219
0,1.487e+06,96.459
0,1.4875e+06,107.811
0,1.488e+06,96.3617
0,1.4885e+06,104.374
0,1.489e+06,100.984
0,1.4895e+06,111.476
0,1.49e+06,138.321
0,1.4905e+06,93.037
0,1.491e+06,85.7286
0,1.4915e+06,116.279
0,1.492e+06,91.1803
0,1.4925e+06,119.171
0,1.493e+06,102.72
0,1.4935e+06,101.558
0,1.494e+06,105.064
0,1.4945e+06,121.906
0,1.495e+06,113.8
0,1.4955e+06,107.192
0,1.496e+06,139.699
0,1.4965e+06,111.311
0,1.497e+06,123.779
0,1.4975e+06,111.209
0,1.498e+06,105.857
0,1.4985e+06,99.7339
0,1.499e+06,103.335
0,1.4995e+06,110.042
0,1.5e+06,117.921
0,1.5005e+06,121.667
0,1.501e+06,114.092
0,1.5015e+06,117.515
0,1.502e+06,99.5545
0,1.5025e+06,128.169
0,1.503e+06,125.5
0,1.5035e+06,118.907
0,1.504e+06,127.686
0,1.5045e+06,113.994
0,1.505e+06,125.299
0,1.5055e+06,101.034
0,1.506e+06,143.785
0,1.5065e+06,139.33
0,1.507e+06,122.935
0,1.5075e+06,116.628
0,1.508e+06,122.16
0,1.5085e+06,129.861
0,1.509e+06,132.66
0,1.5095e+06,126.321
0,1.51e+06,113.977
0,1.5105e+06,108.752
0,1.511e+06,154.23
0,1.5115e+06,128.782
0,1.512e+06,128.322
0,1.5125e+06,128.593
0,1.513e+06,138.187
0,1.5135e+06,132.731
0,1.514e+06,135.826
0,1.5145e+06,135.717
0,1.515e+06,133.283
0,1.5155e+06,103.287
0,1.516e+06,117.448
0,1.5165e+06,145.336
0,1.517e+06,148.195
0,1.5175e+06,141.964
0,1.518e+06,135.422
0,1.5185e+06,142.975
0,1.519e+06,139.894
0,1.5195e+06,119.353
0,1.52e+06,150.816
0,1.5205e+06,126.835
0,1.521e+06,139.854
0,1.5215e+06,119.763
0,1.522e+06,141.449
0,1.5225e+06,141.426
0,1.523e+06,142.784
0,1.5235e+06,131.213
0,1.524e+06,132.13
0,1.5245e+06,119.047
0,1.525e+06,127.61
0,1.5255e+06,114.691
0,1.526e+06,124.124
0,1.5265e+06,123.626
0,1.527e+06,128.48
0,1.5275e+06,96.5863
0,1.528e+06,148.772
0,1.5285e+06,110.145
0,1.529e+06,132.893
0,1.5295e+06,111.638
0,1.53e+06,117.176
0,1.5305e+06,120.325
0,1.531e+06,93.275
0,1.5315e+06,109.567
0,1.532e+06,103.503
0,1.5325e+06,107.777
0,1.533e+06,131.313
0,1.5335e+06,98.187
0,1.534e+06,133.213
0,1.5345e+06,113.355
0,1.535e+06,124.156
0,1.5355e+06,118.215
0,1.536e+06,107.922
0,1.5365e+06,98.7305
0,1.537e+06,107.828
0,1.5375e+06,120.499
0,1.538e+06,98.6861
0,1.5385e+06,110.272
0,1.539e+06,109.333
0,1.5395e+06,104.85
0,1.54e+06,105.668
0,1.5405e+06,95.964
0,1.541e+06,77.7137
0,1.5415e+06,95.8263
0,1.542e+06,85.1036
0,1.5425e+06,96.0763
0,1.543e+06,87.6027
0,1.5435e+06,92.8961
0,1.544e+06,90.6862
0,1.5445e+06,87.3857
0,1.545e+06,86.9311
0,1.5455e+06,91.7236
0,1.546e+06,78.0009
0,1.5465e+06,57.3259
0,1.547e+06,72.7189
0,1.5475e+06,86.8061
0,1.548e+06,80.0442
0,1.5485e+06,92.1303
0,1.549e+06,72.3347
0,1.5495e+06,104.383
0,1.55e+06,69.7544
0,1.5505e+06,96.847
0,1.551e+06,76.1233
0,1.5515e+06,83.696
0,1.552e+06,81.4381
0,1.5525e+06,101.319
0,1.553e+06,103.657
0,1.5535e+06,80.7172
0,1.554e+06,77.8516
0,1.5545e+06,88.7932
0,1.555e+06,74.8559
0,1.5555e+06,93.2566
0,1.556e+06,83.6012
0,1.5565e+06,68.2277
0,1.557e+06,97.92
0,1.5575e+06,96.8783
0,1.558e+06,80.7753
0,1.5585e+06,79.5298
0,1.559e+06,100.62
0,1.5595e+06,92.9005
0,1.56e+06,92.5274
0,1.5605e+06,84.039
0,1.561e+06,89.8952
0,1.5615e+06,83.9748
0,1.562e+06,91.7338
0,1.5625e+06,112.191
0,1.563e+06,90.8631
0,1.5635e+06,92.1363
0,1.564e+06,106.248
0,1.5645e+06,99.229
0,1.565e+06,110.172
0,1.5655e+06,111.767
0,1.566e+06,112.427
0,1.5665e+06,115.706
0,1.567e+06,124.506
0,1.5675e+06,116.498
0,1.568e+06,91.4752
0,1.5685e+06,100.901
0,1.569e+06,100.901
0,1.5695e+06,105.268
0,1.57e+06,86.9752
0,1.5705e+06,119.982
0,1.571e+06,110.764
0,1.5715e+06,108.986
0,1.572e+06,128.034
0,1.5725e+06,110.155
0,1.573e+06,109.673
0,1.5735e+06,98.2822
0,1.574e+06,108.284
0,1.5745e+06,108.82
0,1.575e+06,97.0993
0,1.5755e+06,106.641
0,1.576e+06,133.976
0,1.5765e+06,114.21
0,1.577e+06,114.444
0,1.5775e+06,112.182
0,1.578e+06,125.243
0,1.5785e+06,106.785
0,1.579e+06,109.403
0,1.5795e+06,118.499
0,1.58e+06,121.072
0,1.5805e+06,99.8062
0,1.581e+06,119.398
0,1.5815e+06,129.189
0,1.582e+06,100.251
0,1.5825e+06,98.825
0,1.583e+06,104.392
0,1.5835e+06,94.3549
0,1.584e+06,116.197
0,1.5845e+06,119.724
0,1.585e+06,86.0429
0,1.5855e+06,109.41
0,1.586e+06,100.997
0,1.5865e+06,101.319
0,1.587e+06,100.413
0,1.5875e+06,100.249
0,1.588e+06,98.765
0,1.5885e+06,119.979
0,1.589e+06,88.2245
0,1.5895e+06,113.865
0,1.59e+06,111.458
0,1.5905e+06,95.2299
0,1.591e+06,85.8195
0,1.5915e+06,122.626
0,1.592e+06,97.603
0,1.5925e+06,111.28
0,1.593e+06,96.8611
0,1.5935e+06,93.1912
0,1.594e+06,103.831
0,1.5945e+06,84.8505
0,1.595e+06,94.5212
0,1.5955e+06,99.1018
0,1.596e+06,95.4456
0,1.5965e+06,100.953
0,1.597e+06,98.4766
0,1.5975e+06,95.6626
0,1.598e+06,111.129
0,1.5985e+06,84.9928
0,1.599e+06,70.8338
0,1.5995e+06,83.8899
0,1.6e+06,96.8877
0,1.6005e+06,90.6271
0,1.601e+06,96.2266
0,1.6015e+06,86.3146
0,1.602e+06,100.474
0,1.6025e+06,112.512
0,1.603e+06,81.0258
0,1.6035e+06,94.6135
0,1.604e+06,90.3673
0,1.6045e+06,87.399
0,1.605e+06,98.3387
0,1.6055e+06,78.0362
0,1.606e+06,107.267
0,1.6065e+06,83.362
0,1.607e+06,102.128
0,1.6075e+06,100.02
0,1.608e+06,77.6169
0,1.6085e+06,96.2074
0,1.609e+06,88.2553
0,1.6095e+06,87.1859
0,1.61e+06,84.7897
0,1.6105e+06,99.9184
0,1.611e+06,107.027
0,1.6115e+06,86.593
0,1.612e+06,108.301
0,1.6125e+06,78.099
0,1.613e+06,91.9761
0,1.6135e+06,95.2301
0,1.614e+06,96.7669
0,1.6145e+06,90.0735
0,1.615e+06,99.4541
0,1.6155e+06,89.7462
0,1.616e+06,99.9045
0,1.6165e+06,95.5548
0,1.617e+06,93.6769
0,1.6175e+06,79.8125
0,1.618e+06,68.314
0,1.6185e+06,87.2913
0,1.619e+06,87.5034
0,1.6195e+06,75.3958
0,1.62e+06,81.1789
0,1.6205e+06,93.5839
0,1.621e+06,66.7872
0,1.6215e+06,63.7138
0,1.622e+06,92.7136
0,1.6225e+06,85.3478
0,1.623e+06,82.6908
0,1.6235e+06,82.4268
0,1.624e+06,80.4266
0,1.6245e+06,105.423
0,1.625e+06,74.6787
0,1.6255e+06,78.9391
0,1.626e+06,78.4515
0,1.6265e+06,67.1001
0,1.627e+06,84.4776
0,1.6275e+06,88.3514
0,1.628e+06,77.3732
0,1.6285e+06,90.0563
0,1.629e+06,83.6986
0,1.6295e+06,76.8401
0,1.63e+06,97.5309
0,1.6305e+06,80.964
0,1.631e+06,87.2203
0,1.6315e+06,74.2405
0,1.632e+06,112.763
0,1.6325e+06,113.962
0,1.633e+06,83.97
0,1.6335e+06,98.9681
0,1.634e+06,89.3176
0,1.6345e+06,85.347
0,1.635e+06,87.6765
0,1.6355e+06,112.167
0,1.636e+06,87.3949
0,1.6365e+06,109.077
0,1.637e+06,109.792
0,1.6375e+06,91.6859
0,1.638e+06,69.2737
0,1.6385e+06,100.189
0,1.639e+06,98.0991
0,1.6395e+06,67.1789
0,1.64e+06,80.0865
0,1.6405e+06,64.9879
0,1.641e+06,98.4489
0,1.6415e+06,108.409
0,1.642e+06,95.6609
0,1.6425e+06,108.261
0,1.643e+06,88.3831
0,1.6435e+06,108.556
0,1.644e+06,96.509
0,1.6445e+06,90.2661
0,1.645e+06,92.847
0,1.6455e+06,103.277
0,1.646e+06,85.7744
0,1.6465e+06,92.7337
0,1.647e+06,83.8014
0,1.6475e+06,104.429
0,1.648e+06,113.646
0,1.6485e+06,124.757
0,1.649e+06,79.5285
0,1.6495e+06,97.3825
0,1.65e+06,95.7077
0,1.6505e+06,82.5794
0,1.651e+06,95.8652
0,1.6515e+06,106.501
0,1.652e+06,77.5343
0,1.6525e+06,98.8799
0,1.653e+06,78.598
0,1.6535e+06,61.0297
0,1.654e+06,53.3388
0,1.6545e+06,80.2526
0,1.655e+06,83.68
0,1.6555e+06,75.3439
0,1.656e+06,87.4791
0,1.6565e+06,84.2891
0,1.657e+06,85.7507
0,1.6575e+06,86.2873
0,1.658e+06,59.1636
0,1.6585e+06,76.6086
0,1.659e+06,66.6317
0,1.6595e+06,88.1545
0,1.66e+06,61.9906
0,1.6605e+06,66.6224
0,1.661e+06,80.2139
0,1.6615e+06,66.6734
0,1.662e+06,72.4615
0,1.6625e+06,61.2014
0,1.663e+06,66.7564
0,1.6635e+06,56.6581
0,1.664e+06,62.1197
0,1.6645e+06,70.8529
0,1.665e+06,72.8047
0,1.6655e+06,76.9308
0,1.666e+06,81.3166
0,1.6665e+06,71.5178
0,1.667e+06,65.7526
0,1.6675e+06,64.0156
0,1.668e+06,71.6431
0,1.6685e+06,54.7992
0,1.669e+06,68.186
0,1.6695e+06,61.9825
0,1.67e+06,63.3351
0,1.6705e+06,82.6107
0,1.671e+06,75.7437
0,1.6715e+06,57.7375
0,1.672e+06,52.661
0,1.6725e+06,55.4782
0,1.673e+06,68.5298
0,1.6735e+06,66.9694
0,1.674e+06,47.7139
0,1.6745e+06,62.5696
0,1.675e+06,59.702
0,1.6755e+06,53.8859
0,1.676e+06,63.1756
0,1.6765e+06,59.6939
0,1.677e+06,53.8314
0,1.6775e+06,72.3025
0,1.678e+06,46.7305
0,1.6785e+06,48.1851
0,1.679e+06,50.2751
0,1.6795e+06,60.5494
0,1.68e+06,73.6985
0,1.6805e+06,76.9112
0,1.681e+06,86.9149
0,1.6815e+06,65.0445
0,1.682e+06,68.9487
0,1.6825e+06,71.8679
0,1.683e+06,69.1097
0,1.6835e+06,49.666
0,1.684e+06,67.0456
0,1.6845e+06,57.3401
0,1.685e+06,34.6847
0,1.6855e+06,43.202
0,1.686e+06,66.5036
0,1.6865e+06,71.776
0,1.687e+06,51.8162
0,1.6875e+06,27.4247
0,1.688e+06,74.5184
0,1.6885e+06,61.626
0,1.689e+06,58.5152
0,1.6895e+06,70.5242
0,1.69e+06,67.2156
0,1.6905e+06,47.1761
0,1.691e+06,37.789
0,1.6915e+06,41.4886
0,1.692e+06,44.5983
0,1.6925e+06,44.7328
0,1.693e+06,58.0891
0,1.6935e+06,66.9739
0,1.694e+06,56.9058
0,1.6945e+06,41.4932
0,1.695e+06,66.4517
0,1.6955e+06,39.1505
0,1.696e+06,49.689
0,1.6965e+06,37.1859
0,1.697e+06,40.1242
0,1.6975e+06,51.8827
0,1.698e+06,56.3606
0,1.6985e+06,56.3008
0,1.699e+06,40.7286
