time,x,Плотность,Вязкость,Давление
708.115,220,800,1e-05,5.82348e+06
708.115,225,800,1e-05,5.81947e+06
708.115,230,800,1e-05,5.81545e+06
708.115,235,800,1e-05,5.81144e+06
708.115,240,800,1e-05,5.80743e+06
708.115,245,800,1e-05,5.80342e+06
708.115,250,800,1e-05,5.79941e+06
708.115,255,800,1e-05,5.7954e+06
708.115,260,800,1e-05,5.79138e+06
708.115,265,800,1e-05,5.78737e+06
708.115,270,800,1e-05,5.78336e+06
708.115,275,800,1e-05,5.77935e+06
708.115,280,800,1e-05,5.77534e+06
708.115,285,800,1e-05,5.77132e+06
708.115,290,800,1e-05,5.76731e+06
708.115,295,800,1e-05,5.7633e+06
708.115,300,800,1e-05,5.75929e+06
708.115,305,800,1e-05,5.75528e+06
708.115,310,800,1e-05,5.75127e+06
708.115,315,800,1e-05,5.74725e+06
708.115,320,800,1e-05,5.74324e+06
708.115,325,800,1e-05,5.73923e+06
708.115,330,800,1e-05,5.73522e+06
708.115,335,800,1e-05,5.73121e+06
708.115,340,800,1e-05,5.72719e+06
708.115,345,800,1e-05,5.72318e+06
708.115,350,800,1e-05,5.71917e+06
708.115,355,800,1e-05,5.71516e+06
708.115,360,800,1e-05,5.71115e+06
708.115,365,800,1e-05,5.70714e+06
708.115,370,800,1e-05,5.70312e+06
708.115,375,800,1e-05,5.69911e+06
708.115,380,800,1e-05,5.6951e+06
708.115,385,800,1e-05,5.69109e+06
708.115,390,800,1e-05,5.68708e+06
708.115,395,800,1e-05,5.68306e+06
708.115,400,800,1e-05,5.67905e+06
708.115,405,800,1e-05,5.67504e+06
708.115,410,800,1e-05,5.67103e+06
708.115,415,800,1e-05,5.66702e+06
708.115,420,800,1e-05,5.663e+06
708.115,425,800,1e-05,5.65899e+06
708.115,430,800,1e-05,5.65498e+06
708.115,435,800,1e-05,5.65097e+06
708.115,440,800,1e-05,5.64696e+06
708.115,445,800,1e-05,5.64295e+06
708.115,450,800,1e-05,5.63893e+06
708.115,455,800,1e-05,5.63492e+06
708.115,460,800,1e-05,5.63091e+06
708.115,465,800,1e-05,5.6269e+06
708.115,470,800,1e-05,5.62289e+06
708.115,475,800,1e-05,5.61887e+06
708.115,480,800,1e-05,5.61486e+06
708.115,485,800,1e-05,5.61085e+06
708.115,490,800,1e-05,5.60684e+06
708.115,495,800,1e-05,5.60283e+06
708.115,500,800,1e-05,5.59882e+06
711.963,0,800,1e-05,6e+06
711.963,5,800,1e-05,5.99599e+06
711.963,10,800,1e-05,5.99198e+06
711.963,15,800,1e-05,5.98796e+06
711.963,20,800,1e-05,5.98395e+06
711.963,25,800,1e-05,5.97994e+06
711.963,30,800,1e-05,5.97593e+06
711.963,35,800,1e-05,5.97192e+06
711.963,40,800,1e-05,5.96791e+06
711.963,45,800,1e-05,5.96389e+06
711.963,50,800,1e-05,5.95988e+06
711.963,55,800,1e-05,5.95587e+06
711.963,60,800,1e-05,5.95186e+06
711.963,65,800,1e-05,5.94785e+06
711.963,70,800,1e-05,5.94383e+06
711.963,75,800,1e-05,5.93982e+06
711.963,80,800,1e-05,5.93581e+06
711.963,85,800,1e-05,5.9318e+06
711.963,90,800,1e-05,5.92779e+06
711.963,95,800,1e-05,5.92377e+06
711.963,100,800,1e-05,5.91976e+06
711.963,105,800,1e-05,5.91575e+06
711.963,110,800,1e-05,5.91174e+06
711.963,115,800,1e-05,5.90773e+06
711.963,120,800,1e-05,5.90372e+06
711.963,125,800,1e-05,5.8997e+06
711.963,130,800,1e-05,5.89569e+06
711.963,135,800,1e-05,5.89168e+06
711.963,140,800,1e-05,5.88767e+06
711.963,145,800,1e-05,5.88366e+06
711.963,150,800,1e-05,5.87964e+06
711.963,155,800,1e-05,5.87563e+06
711.963,160,800,1e-05,5.87162e+06
711.963,165,800,1e-05,5.86761e+06
711.963,170,800,1e-05,5.8636e+06
711.963,175,800,1e-05,5.85959e+06
711.963,180,800,1e-05,5.85557e+06
711.963,185,800,1e-05,5.85156e+06
711.963,190,800,1e-05,5.84755e+06
711.963,195,800,1e-05,5.84354e+06
711.963,200,800,1e-05,5.83953e+06
711.963,205,800,1e-05,5.83551e+06
711.963,210,800,1e-05,5.8315e+06
711.963,215,800,1e-05,5.82749e+06
711.963,220,800,1e-05,5.82348e+06
711.963,225,800,1e-05,5.81947e+06
711.963,230,800,1e-05,5.81545e+06
711.963,235,800,1e-05,5.81144e+06
711.963,240,800,1e-05,5.80743e+06
711.963,245,800,1e-05,5.80342e+06
711.963,250,800,1e-05,5.79941e+06
711.963,255,800,1e-05,5.7954e+06
711.963,260,800,1e-05,5.79138e+06
711.963,265,800,1e-05,5.78737e+06
711.963,270,800,1e-05,5.78336e+06
711.963,275,800,1e-05,5.77935e+06
711.963,280,800,1e-05,5.77534e+06
711.963,285,800,1e-05,5.77132e+06
711.963,290,800,1e-05,5.76731e+06
711.963,295,800,1e-05,5.7633e+06
711.963,300,800,1e-05,5.75929e+06
711.963,305,800,1e-05,5.75528e+06
711.963,310,800,1e-05,5.75127e+06
711.963,315,800,1e-05,5.74725e+06
711.963,320,800,1e-05,5.74324e+06
711.963,325,800,1e-05,5.73923e+06
711.963,330,800,1e-05,5.73522e+06
711.963,335,800,1e-05,5.73121e+06
711.963,340,800,1e-05,5.72719e+06
711.963,345,800,1e-05,5.72318e+06
711.963,350,800,1e-05,5.71917e+06
711.963,355,800,1e-05,5.71516e+06
711.963,360,800,1e-05,5.71115e+06
711.963,365,800,1e-05,5.70714e+06
711.963,370,800,1e-05,5.70312e+06
711.963,375,800,1e-05,5.69911e+06
711.963,380,800,1e-05,5.6951e+06
711.963,385,800,1e-05,5.69109e+06
711.963,390,800,1e-05,5.68708e+06
711.963,395,800,1e-05,5.68306e+06
711.963,400,800,1e-05,5.67905e+06
711.963,405,800,1e-05,5.67504e+06
711.963,410,800,1e-05,5.67103e+06
711.963,415,800,1e-05,5.66702e+06
711.963,420,800,1e-05,5.663e+06
711.963,425,800,1e-05,5.65899e+06
711.963,430,800,1e-05,5.65498e+06
711.963,435,800,1e-05,5.65097e+06
711.963,440,800,1e-05,5.64696e+06
711.963,445,800,1e-05,5.64295e+06
711.963,450,800,1e-05,5.63893e+06
711.963,455,800,1e-05,5.63492e+06
711.963,460,800,1e-05,5.63091e+06
711.963,465,800,1e-05,5.6269e+06
711.963,470,800,1e-05,5.62289e+06
711.963,475,800,1e-05,5.61887e+06
711.963,480,800,1e-05,5.61486e+06
711.963,485,800,1e-05,5.61085e+06
711.963,490,800,1e-05,5.60684e+06
711.963,495,800,1e-05,5.60283e+06
711.963,500,800,1e-05,5.59882e+06
715.812,0,800,1e-05,6e+06
715.812,5,800,1e-05,5.99599e+06
715.812,10,800,1e-05,5.99198e+06
715.812,15,800,1e-05,5.98796e+06
715.812,20,800,1e-05,5.98395e+06
715.812,25,800,1e-05,5.97994e+06
715.812,30,800,1e-05,5.97593e+06
715.812,35,800,1e-05,5.97192e+06
715.812,40,800,1e-05,5.96791e+06
715.812,45,800,1e-05,5.96389e+06
715.812,50,800,1e-05,5.95988e+06
715.812,55,800,1e-05,5.95587e+06
715.812,60,800,1e-05,5.95186e+06
715.812,65,800,1e-05,5.94785e+06
715.812,70,800,1e-05,5.94383e+06
715.812,75,800,1e-05,5.93982e+06
715.812,80,800,1e-05,5.93581e+06
715.812,85,800,1e-05,5.9318e+06
715.812,90,800,1e-05,5.92779e+06
715.812,95,800,1e-05,5.92377e+06
715.812,100,800,1e-05,5.91976e+06
715.812,105,800,1e-05,5.91575e+06
715.812,110,800,1e-05,5.91174e+06
715.812,115,800,1e-05,5.90773e+06
715.812,120,800,1e-05,5.90372e+06
715.812,125,800,1e-05,5.8997e+06
715.812,130,800,1e-05,5.89569e+06
715.812,135,800,1e-05,5.89168e+06
715.812,140,800,1e-05,5.88767e+06
715.812,145,800,1e-05,5.88366e+06
715.812,150,800,1e-05,5.87964e+06
715.812,155,800,1e-05,5.87563e+06
715.812,160,800,1e-05,5.87162e+06
715.812,165,800,1e-05,5.86761e+06
715.812,170,800,1e-05,5.8636e+06
715.812,175,800,1e-05,5.85959e+06
715.812,180,800,1e-05,5.85557e+06
715.812,185,800,1e-05,5.85156e+06
715.812,190,800,1e-05,5.84755e+06
715.812,195,800,1e-05,5.84354e+06
715.812,200,800,1e-05,5.83953e+06
715.812,205,800,1e-05,5.83551e+06
715.812,210,800,1e-05,5.8315e+06
715.812,215,800,1e-05,5.82749e+06
715.812,220,800,1e-05,5.82348e+06
715.812,225,800,1e-05,5.81947e+06
715.812,230,800,1e-05,5.81545e+06
715.812,235,800,1e-05,5.81144e+06
715.812,240,800,1e-05,5.80743e+06
715.812,245,800,1e-05,5.80342e+06
715.812,250,800,1e-05,5.79941e+06
715.812,255,800,1e-05,5.7954e+06
715.812,260,800,1e-05,5.79138e+06
715.812,265,800,1e-05,5.78737e+06
715.812,270,800,1e-05,5.78336e+06
715.812,275,800,1e-05,5.77935e+06
715.812,280,800,1e-05,5.77534e+06
715.812,285,800,1e-05,5.77132e+06
715.812,290,800,1e-05,5.76731e+06
715.812,295,800,1e-05,5.7633e+06
715.812,300,800,1e-05,5.75929e+06
715.812,305,800,1e-05,5.75528e+06
715.812,310,800,1e-05,5.75127e+06
715.812,315,800,1e-05,5.74725e+06
715.812,320,800,1e-05,5.74324e+06
715.812,325,800,1e-05,5.73923e+06
715.812,330,800,1e-05,5.73522e+06
715.812,335,800,1e-05,5.73121e+06
715.812,340,800,1e-05,5.72719e+06
715.812,345,800,1e-05,5.72318e+06
715.812,350,800,1e-05,5.71917e+06
715.812,355,800,1e-05,5.71516e+06
715.812,360,800,1e-05,5.71115e+06
715.812,365,800,1e-05,5.70714e+06
715.812,370,800,1e-05,5.70312e+06
715.812,375,800,1e-05,5.69911e+06
715.812,380,800,1e-05,5.6951e+06
715.812,385,800,1e-05,5.69109e+06
715.812,390,800,1e-05,5.68708e+06
715.812,395,800,1e-05,5.68306e+06
715.812,400,800,1e-05,5.67905e+06
715.812,405,800,1e-05,5.67504e+06
715.812,410,800,1e-05,5.67103e+06
715.812,415,800,1e-05,5.66702e+06
715.812,420,800,1e-05,5.663e+06
715.812,425,800,1e-05,5.65899e+06
715.812,430,800,1e-05,5.65498e+06
715.812,435,800,1e-05,5.65097e+06
715.812,440,800,1e-05,5.64696e+06
715.812,445,800,1e-05,5.64295e+06
715.812,450,800,1e-05,5.63893e+06
715.812,455,800,1e-05,5.63492e+06
715.812,460,800,1e-05,5.63091e+06
715.812,465,800,1e-05,5.6269e+06
715.812,470,800,1e-05,5.62289e+06
715.812,475,800,1e-05,5.61887e+06
715.812,480,800,1e-05,5.61486e+06
715.812,485,800,1e-05,5.61085e+06
715.812,490,800,1e-05,5.60684e+06
715.812,495,800,1e-05,5.60283e+06
715.812,500,800,1e-05,5.59882e+06
719.66,0,800,1e-05,6e+06
719.66,5,800,1e-05,5.99599e+06
719.66,10,800,1e-05,5.99198e+06
719.66,15,800,1e-05,5.98796e+06
719.66,20,800,1e-05,5.98395e+06
719.66,25,800,1e-05,5.97994e+06
719.66,30,800,1e-05,5.97593e+06
719.66,35,800,1e-05,5.97192e+06
719.66,40,800,1e-05,5.96791e+06
719.66,45,800,1e-05,5.96389e+06
719.66,50,800,1e-05,5.95988e+06
719.66,55,800,1e-05,5.95587e+06
719.66,60,800,1e-05,5.95186e+06
719.66,65,800,1e-05,5.94785e+06
719.66,70,800,1e-05,5.94383e+06
719.66,75,800,1e-05,5.93982e+06
719.66,80,800,1e-05,5.93581e+06
719.66,85,800,1e-05,5.9318e+06
719.66,90,800,1e-05,5.92779e+06
719.66,95,800,1e-05,5.92377e+06
719.66,100,800,1e-05,5.91976e+06
719.66,105,800,1e-05,5.91575e+06
719.66,110,800,1e-05,5.91174e+06
719.66,115,800,1e-05,5.90773e+06
719.66,120,800,1e-05,5.90372e+06
719.66,125,800,1e-05,5.8997e+06
719.66,130,800,1e-05,5.89569e+06
719.66,135,800,1e-05,5.89168e+06
719.66,140,800,1e-05,5.88767e+06
719.66,145,800,1e-05,5.88366e+06
719.66,150,800,1e-05,5.87964e+06
719.66,155,800,1e-05,5.87563e+06
719.66,160,800,1e-05,5.87162e+06
719.66,165,800,1e-05,5.86761e+06
719.66,170,800,1e-05,5.8636e+06
719.66,175,800,1e-05,5.85959e+06
719.66,180,800,1e-05,5.85557e+06
719.66,185,800,1e-05,5.85156e+06
719.66,190,800,1e-05,5.84755e+06
719.66,195,800,1e-05,5.84354e+06
719.66,200,800,1e-05,5.83953e+06
719.66,205,800,1e-05,5.83551e+06
719.66,210,800,1e-05,5.8315e+06
719.66,215,800,1e-05,5.82749e+06
719.66,220,800,1e-05,5.82348e+06
719.66,225,800,1e-05,5.81947e+06
719.66,230,800,1e-05,5.81545e+06
719.66,235,800,1e-05,5.81144e+06
719.66,240,800,1e-05,5.80743e+06
719.66,245,800,1e-05,5.80342e+06
719.66,250,800,1e-05,5.79941e+06
719.66,255,800,1e-05,5.7954e+06
719.66,260,800,1e-05,5.79138e+06
719.66,265,800,1e-05,5.78737e+06
719.66,270,800,1e-05,5.78336e+06
719.66,275,800,1e-05,5.77935e+06
719.66,280,800,1e-05,5.77534e+06
719.66,285,800,1e-05,5.77132e+06
719.66,290,800,1e-05,5.76731e+06
719.66,295,800,1e-05,5.7633e+06
719.66,300,800,1e-05,5.75929e+06
719.66,305,800,1e-05,5.75528e+06
719.66,310,800,1e-05,5.75127e+06
719.66,315,800,1e-05,5.74725e+06
719.66,320,800,1e-05,5.74324e+06
719.66,325,800,1e-05,5.73923e+06
719.66,330,800,1e-05,5.73522e+06
719.66,335,800,1e-05,5.73121e+06
719.66,340,800,1e-05,5.72719e+06
719.66,345,800,1e-05,5.72318e+06
719.66,350,800,1e-05,5.71917e+06
719.66,355,800,1e-05,5.71516e+06
719.66,360,800,1e-05,5.71115e+06
719.66,365,800,1e-05,5.70714e+06
719.66,370,800,1e-05,5.70312e+06
719.66,375,800,1e-05,5.69911e+06
719.66,380,800,1e-05,5.6951e+06
719.66,385,800,1e-05,5.69109e+06
719.66,390,800,1e-05,5.68708e+06
719.66,395,800,1e-05,5.68306e+06
719.66,400,800,1e-05,5.67905e+06
719.66,405,800,1e-05,5.67504e+06
719.66,410,800,1e-05,5.67103e+06
719.66,415,800,1e-05,5.66702e+06
719.66,420,800,1e-05,5.663e+06
719.66,425,800,1e-05,5.65899e+06
719.66,430,800,1e-05,5.65498e+06
719.66,435,800,1e-05,5.65097e+06
719.66,440,800,1e-05,5.64696e+06
719.66,445,800,1e-05,5.64295e+06
719.66,450,800,1e-05,5.63893e+06
719.66,455,800,1e-05,5.63492e+06
719.66,460,800,1e-05,5.63091e+06
719.66,465,800,1e-05,5.6269e+06
719.66,470,800,1e-05,5.62289e+06
719.66,475,800,1e-05,5.61887e+06
719.66,480,800,1e-05,5.61486e+06
719.66,485,800,1e-05,5.61085e+06
719.66,490,800,1e-05,5.60684e+06
719.66,495,800,1e-05,5.60283e+06
719.66,500,800,1e-05,5.59882e+06
723.509,0,800,1e-05,6e+06
723.509,5,800,1e-05,5.99599e+06
723.509,10,800,1e-05,5.99198e+06
723.509,15,800,1e-05,5.98796e+06
723.509,20,800,1e-05,5.98395e+06
723.509,25,800,1e-05,5.97994e+06
723.509,30,800,1e-05,5.97593e+06
723.509,35,800,1e-05,5.97192e+06
723.509,40,800,1e-05,5.96791e+06
723.509,45,800,1e-05,5.96389e+06
723.509,50,800,1e-05,5.95988e+06
723.509,55,800,1e-05,5.95587e+06
723.509,60,800,1e-05,5.95186e+06
723.509,65,800,1e-05,5.94785e+06
723.509,70,800,1e-05,5.94383e+06
723.509,75,800,1e-05,5.93982e+06
723.509,80,800,1e-05,5.93581e+06
723.509,85,800,1e-05,5.9318e+06
723.509,90,800,1e-05,5.92779e+06
723.509,95,800,1e-05,5.92377e+06
723.509,100,800,1e-05,5.91976e+06
723.509,105,800,1e-05,5.91575e+06
723.509,110,800,1e-05,5.91174e+06
723.509,115,800,1e-05,5.90773e+06
723.509,120,800,1e-05,5.90372e+06
723.509,125,800,1e-05,5.8997e+06
723.509,130,800,1e-05,5.89569e+06
723.509,135,800,1e-05,5.89168e+06
723.509,140,800,1e-05,5.88767e+06
723.509,145,800,1e-05,5.88366e+06
723.509,150,800,1e-05,5.87964e+06
723.509,155,800,1e-05,5.87563e+06
723.509,160,800,1e-05,5.87162e+06
723.509,165,800,1e-05,5.86761e+06
723.509,170,800,1e-05,5.8636e+06
723.509,175,800,1e-05,5.85959e+06
723.509,180,800,1e-05,5.85557e+06
723.509,185,800,1e-05,5.85156e+06
723.509,190,800,1e-05,5.84755e+06
723.509,195,800,1e-05,5.84354e+06
723.509,200,800,1e-05,5.83953e+06
723.509,205,800,1e-05,5.83551e+06
723.509,210,800,1e-05,5.8315e+06
723.509,215,800,1e-05,5.82749e+06
723.509,220,800,1e-05,5.82348e+06
723.509,225,800,1e-05,5.81947e+06
723.509,230,800,1e-05,5.81545e+06
723.509,235,800,1e-05,5.81144e+06
723.509,240,800,1e-05,5.80743e+06
723.509,245,800,1e-05,5.80342e+06
723.509,250,800,1e-05,5.79941e+06
723.509,255,800,1e-05,5.7954e+06
723.509,260,800,1e-05,5.79138e+06
723.509,265,800,1e-05,5.78737e+06
723.509,270,800,1e-05,5.78336e+06
723.509,275,800,1e-05,5.77935e+06
723.509,280,800,1e-05,5.77534e+06
723.509,285,800,1e-05,5.77132e+06
723.509,290,800,1e-05,5.76731e+06
723.509,295,800,1e-05,5.7633e+06
723.509,300,800,1e-05,5.75929e+06
723.509,305,800,1e-05,5.75528e+06
723.509,310,800,1e-05,5.75127e+06
723.509,315,800,1e-05,5.74725e+06
723.509,320,800,1e-05,5.74324e+06
723.509,325,800,1e-05,5.73923e+06
723.509,330,800,1e-05,5.73522e+06
723.509,335,800,1e-05,5.73121e+06
723.509,340,800,1e-05,5.72719e+06
723.509,345,800,1e-05,5.72318e+06
723.509,350,800,1e-05,5.71917e+06
723.509,355,800,1e-05,5.71516e+06
723.509,360,800,1e-05,5.71115e+06
723.509,365,800,1e-05,5.70714e+06
723.509,370,800,1e-05,5.70312e+06
723.509,375,800,1e-05,5.69911e+06
723.509,380,800,1e-05,5.6951e+06
723.509,385,800,1e-05,5.69109e+06
723.509,390,800,1e-05,5.68708e+06
723.509,395,800,1e-05,5.68306e+06
723.509,400,800,1e-05,5.67905e+06
723.509,405,800,1e-05,5.67504e+06
723.509,410,800,1e-05,5.67103e+06
723.509,415,800,1e-05,5.66702e+06
723.509,420,800,1e-05,5.663e+06
723.509,425,800,1e-05,5.65899e+06
723.509,430,800,1e-05,5.65498e+06
723.509,435,800,1e-05,5.65097e+06
723.509,440,800,1e-05,5.64696e+06
723.509,445,800,1e-05,5.64295e+06
723.509,450,800,1e-05,5.63893e+06
723.509,455,800,1e-05,5.63492e+06
723.509,460,800,1e-05,5.63091e+06
723.509,465,800,1e-05,5.6269e+06
723.509,470,800,1e-05,5.62289e+06
723.509,475,800,1e-05,5.61887e+06
723.509,480,800,1e-05,5.61486e+06
723.509,485,800,1e-05,5.61085e+06
723.509,490,800,1e-05,5.60684e+06
723.509,495,800,1e-05,5.60283e+06
723.509,500,800,1e-05,5.59882e+06
727.357,0,800,1e-05,6e+06
727.357,5,800,1e-05,5.99599e+06
727.357,10,800,1e-05,5.99198e+06
727.357,15,800,1e-05,5.98796e+06
727.357,20,800,1e-05,5.98395e+06
727.357,25,800,1e-05,5.97994e+06
727.357,30,800,1e-05,5.97593e+06
727.357,35,800,1e-05,5.97192e+06
727.357,40,800,1e-05,5.96791e+06
727.357,45,800,1e-05,5.96389e+06
727.357,50,800,1e-05,5.95988e+06
727.357,55,800,1e-05,5.95587e+06
727.357,60,800,1e-05,5.95186e+06
727.357,65,800,1e-05,5.94785e+06
727.357,70,800,1e-05,5.94383e+06
727.357,75,800,1e-05,5.93982e+06
727.357,80,800,1e-05,5.93581e+06
727.357,85,800,1e-05,5.9318e+06
727.357,90,800,1e-05,5.92779e+06
727.357,95,800,1e-05,5.92377e+06
727.357,100,800,1e-05,5.91976e+06
727.357,105,800,1e-05,5.91575e+06
727.357,110,800,1e-05,5.91174e+06
727.357,115,800,1e-05,5.90773e+06
727.357,120,800,1e-05,5.90372e+06
727.357,125,800,1e-05,5.8997e+06
727.357,130,800,1e-05,5.89569e+06
727.357,135,800,1e-05,5.89168e+06
727.357,140,800,1e-05,5.88767e+06
727.357,145,800,1e-05,5.88366e+06
727.357,150,800,1e-05,5.87964e+06
727.357,155,800,1e-05,5.87563e+06
727.357,160,800,1e-05,5.87162e+06
727.357,165,800,1e-05,5.86761e+06
727.357,170,800,1e-05,5.8636e+06
727.357,175,800,1e-05,5.85959e+06
727.357,180,800,1e-05,5.85557e+06
727.357,185,800,1e-05,5.85156e+06
727.357,190,800,1e-05,5.84755e+06
727.357,195,800,1e-05,5.84354e+06
727.357,200,800,1e-05,5.83953e+06
727.357,205,800,1e-05,5.83551e+06
727.357,210,800,1e-05,5.8315e+06
727.357,215,800,1e-05,5.82749e+06
727.357,220,800,1e-05,5.82348e+06
727.357,225,800,1e-05,5.81947e+06
727.357,230,800,1e-05,5.81545e+06
727.357,235,800,1e-05,5.81144e+06
727.357,240,800,1e-05,5.80743e+06
727.357,245,800,1e-05,5.80342e+06
727.357,250,800,1e-05,5.79941e+06
727.357,255,800,1e-05,5.7954e+06
727.357,260,800,1e-05,5.79138e+06
727.357,265,800,1e-05,5.78737e+06
727.357,270,800,1e-05,5.78336e+06
727.357,275,800,1e-05,5.77935e+06
727.357,280,800,1e-05,5.77534e+06
727.357,285,800,1e-05,5.77132e+06
727.357,290,800,1e-05,5.76731e+06
727.357,295,800,1e-05,5.7633e+06
727.357,300,800,1e-05,5.75929e+06
727.357,305,800,1e-05,5.75528e+06
727.357,310,800,1e-05,5.75127e+06
727.357,315,800,1e-05,5.74725e+06
727.357,320,800,1e-05,5.74324e+06
727.357,325,800,1e-05,5.73923e+06
727.357,330,800,1e-05,5.73522e+06
727.357,335,800,1e-05,5.73121e+06
727.357,340,800,1e-05,5.72719e+06
727.357,345,800,1e-05,5.72318e+06
727.357,350,800,1e-05,5.71917e+06
727.357,355,800,1e-05,5.71516e+06
727.357,360,800,1e-05,5.71115e+06
727.357,365,800,1e-05,5.70714e+06
727.357,370,800,1e-05,5.70312e+06
727.357,375,800,1e-05,5.69911e+06
727.357,380,800,1e-05,5.6951e+06
727.357,385,800,1e-05,5.69109e+06
727.357,390,800,1e-05,5.68708e+06
727.357,395,800,1e-05,5.68306e+06
727.357,400,800,1e-05,5.67905e+06
727.357,405,800,1e-05,5.67504e+06
727.357,410,800,1e-05,5.67103e+06
727.357,415,800,1e-05,5.66702e+06
727.357,420,800,1e-05,5.663e+06
727.357,425,800,1e-05,5.65899e+06
727.357,430,800,1e-05,5.65498e+06
727.357,435,800,1e-05,5.65097e+06
727.357,440,800,1e-05,5.64696e+06
727.357,445,800,1e-05,5.64295e+06
727.357,450,800,1e-05,5.63893e+06
727.357,455,800,1e-05,5.63492e+06
727.357,460,800,1e-05,5.63091e+06
727.357,465,800,1e-05,5.6269e+06
727.357,470,800,1e-05,5.62289e+06
727.357,475,800,1e-05,5.61887e+06
727.357,480,800,1e-05,5.61486e+06
727.357,485,800,1e-05,5.61085e+06
727.357,490,800,1e-05,5.60684e+06
727.357,495,800,1e-05,5.60283e+06
727.357,500,800,1e-05,5.59882e+06
731.206,0,800,1e-05,6e+06
731.206,5,800,1e-05,5.99599e+06
731.206,10,800,1e-05,5.99198e+06
731.206,15,800,1e-05,5.98796e+06
731.206,20,800,1e-05,5.98395e+06
731.206,25,800,1e-05,5.97994e+06
731.206,30,800,1e-05,5.97593e+06
731.206,35,800,1e-05,5.97192e+06
731.206,40,800,1e-05,5.96791e+06
731.206,45,800,1e-05,5.96389e+06
731.206,50,800,1e-05,5.95988e+06
731.206,55,800,1e-05,5.95587e+06
731.206,60,800,1e-05,5.95186e+06
731.206,65,800,1e-05,5.94785e+06
731.206,70,800,1e-05,5.94383e+06
731.206,75,800,1e-05,5.93982e+06
731.206,80,800,1e-05,5.93581e+06
731.206,85,800,1e-05,5.9318e+06
731.206,90,800,1e-05,5.92779e+06
731.206,95,800,1e-05,5.92377e+06
731.206,100,800,1e-05,5.91976e+06
731.206,105,800,1e-05,5.91575e+06
731.206,110,800,1e-05,5.91174e+06
731.206,115,800,1e-05,5.90773e+06
731.206,120,800,1e-05,5.90372e+06
731.206,125,800,1e-05,5.8997e+06
731.206,130,800,1e-05,5.89569e+06
731.206,135,800,1e-05,5.89168e+06
731.206,140,800,1e-05,5.88767e+06
731.206,145,800,1e-05,5.88366e+06
731.206,150,800,1e-05,5.87964e+06
731.206,155,800,1e-05,5.87563e+06
731.206,160,800,1e-05,5.87162e+06
731.206,165,800,1e-05,5.86761e+06
731.206,170,800,1e-05,5.8636e+06
731.206,175,800,1e-05,5.85959e+06
731.206,180,800,1e-05,5.85557e+06
731.206,185,800,1e-05,5.85156e+06
731.206,190,800,1e-05,5.84755e+06
731.206,195,800,1e-05,5.84354e+06
731.206,200,800,1e-05,5.83953e+06
731.206,205,800,1e-05,5.83551e+06
731.206,210,800,1e-05,5.8315e+06
731.206,215,800,1e-05,5.82749e+06
731.206,220,800,1e-05,5.82348e+06
731.206,225,800,1e-05,5.81947e+06
731.206,230,800,1e-05,5.81545e+06
731.206,235,800,1e-05,5.81144e+06
731.206,240,800,1e-05,5.80743e+06
731.206,245,800,1e-05,5.80342e+06
731.206,250,800,1e-05,5.79941e+06
731.206,255,800,1e-05,5.7954e+06
731.206,260,800,1e-05,5.79138e+06
731.206,265,800,1e-05,5.78737e+06
731.206,270,800,1e-05,5.78336e+06
731.206,275,800,1e-05,5.77935e+06
731.206,280,800,1e-05,5.77534e+06
731.206,285,800,1e-05,5.77132e+06
731.206,290,800,1e-05,5.76731e+06
731.206,295,800,1e-05,5.7633e+06
731.206,300,800,1e-05,5.75929e+06
731.206,305,800,1e-05,5.75528e+06
731.206,310,800,1e-05,5.75127e+06
731.206,315,800,1e-05,5.74725e+06
731.206,320,800,1e-05,5.74324e+06
731.206,325,800,1e-05,5.73923e+06
731.206,330,800,1e-05,5.73522e+06
731.206,335,800,1e-05,5.73121e+06
731.206,340,800,1e-05,5.72719e+06
731.206,345,800,1e-05,5.72318e+06
731.206,350,800,1e-05,5.71917e+06
731.206,355,800,1e-05,5.71516e+06
731.206,360,800,1e-05,5.71115e+06
731.206,365,800,1e-05,5.70714e+06
731.206,370,800,1e-05,5.70312e+06
731.206,375,800,1e-05,5.69911e+06
731.206,380,800,1e-05,5.6951e+06
731.206,385,800,1e-05,5.69109e+06
731.206,390,800,1e-05,5.68708e+06
731.206,395,800,1e-05,5.68306e+06
731.206,400,800,1e-05,5.67905e+06
731.206,405,800,1e-05,5.67504e+06
731.206,410,800,1e-05,5.67103e+06
731.206,415,800,1e-05,5.66702e+06
731.206,420,800,1e-05,5.663e+06
731.206,425,800,1e-05,5.65899e+06
731.206,430,800,1e-05,5.65498e+06
731.206,435,800,1e-05,5.65097e+06
731.206,440,800,1e-05,5.64696e+06
731.206,445,800,1e-05,5.64295e+06
731.206,450,800,1e-05,5.63893e+06
731.206,455,800,1e-05,5.63492e+06
731.206,460,800,1e-05,5.63091e+06
731.206,465,800,1e-05,5.6269e+06
731.206,470,800,1e-05,5.62289e+06
731.206,475,800,1e-05,5.61887e+06
731.206,480,800,1e-05,5.61486e+06
731.206,485,800,1e-05,5.61085e+06
731.206,490,800,1e-05,5.60684e+06
731.206,495,800,1e-05,5.60283e+06
731.206,500,800,1e-05,5.59882e+06
735.054,0,800,1e-05,6e+06
735.054,5,800,1e-05,5.99599e+06
735.054,10,800,1e-05,5.99198e+06
735.054,15,800,1e-05,5.98796e+06
