time,x,Давление
5620.93,29022.3,-5746.22
5620.93,29730.1,-3600.35
5620.93,30438,-1454.49
5620.93,31145.8,691.379
5620.93,31853.7,2837.25
5620.93,32561.6,4983.11
5620.93,33269.4,7128.98
5620.93,33977.3,9274.84
5620.93,34685.1,11420.7
5620.93,35393,13566.6
5620.93,36100.9,15712.4
5620.93,36808.7,17858.3
5620.93,37516.6,20004.2
5620.93,38224.4,22150
5620.93,38932.3,24295.9
5620.93,39640.2,26441.8
5620.93,40348,28587.6
5620.93,41055.9,30733.5
5620.93,41763.7,32879.4
5620.93,42471.6,35025.2
5620.93,43179.5,37171.1
5620.93,43887.3,39317
5620.93,44595.2,41462.8
5620.93,45303,43608.7
5620.93,46010.9,45754.6
5620.93,46718.8,47900.4
5620.93,47426.6,50046.3
5620.93,48134.5,52192.2
5620.93,48842.3,54338
5620.93,49550.2,56483.9
5620.93,50258.1,58629.8
5620.93,50965.9,60775.6
5620.93,51673.8,62921.5
5620.93,52381.6,65067.4
5620.93,53089.5,67213.2
5620.93,53797.4,69359.1
5620.93,54505.2,71504.9
5620.93,55213.1,73650.8
5620.93,55920.9,75796.7
5620.93,56628.8,77942.5
5620.93,57336.7,80088.4
5620.93,58044.5,82234.3
5620.93,58752.4,84380.1
5620.93,59460.2,86526
5620.93,60168.1,88671.9
5620.93,60876,90817.7
5620.93,61583.8,92963.6
5620.93,62291.7,95109.5
5620.93,62999.5,97255.3
5620.93,63707.4,99401.2
5620.93,64415.3,101547
5620.93,65123.1,103693
5620.93,65831,105839
5620.93,66538.8,107985
5620.93,67246.7,110131
5620.93,67954.6,112276
5620.93,68662.4,114422
5620.93,69370.3,116568
5620.93,70078.1,118714
5620.93,70786,120860
6422.25,0,-85777.5
6422.25,707.86,-84012.7
6422.25,1415.72,-82698.9
6422.25,2123.58,-80639.7
6422.25,2831.44,-77487
6422.25,3539.3,-74995.3
6422.25,4247.16,-73243.2
6422.25,4955.02,-71414.7
6422.25,5662.88,-69368.7
6422.25,6370.74,-67322.7
6422.25,7078.6,-65276.8
6422.25,7786.46,-63230.8
6422.25,8494.32,-61184.9
6422.25,9202.18,-59138.9
6422.25,9910.04,-57092.9
6422.25,10617.9,-55047
6422.25,11325.8,-53001
6422.25,12033.6,-50955.1
6422.25,12741.5,-48909.1
6422.25,13449.3,-46863.1
6422.25,14157.2,-44817.2
6422.25,14865.1,-42771.2
6422.25,15572.9,-40725.3
6422.25,16280.8,-38679.3
6422.25,16988.6,-36633.4
6422.25,17696.5,-34587.4
6422.25,18404.4,-32541.4
6422.25,19112.2,-30495.5
6422.25,19820.1,-28449.5
6422.25,20527.9,-26403.6
6422.25,21235.8,-24357.6
6422.25,21943.7,-22311.6
6422.25,22651.5,-20265.7
6422.25,23359.4,-18219.7
6422.25,24067.2,-16173.8
6422.25,24775.1,-14127.8
6422.25,25483,-12081.8
6422.25,26190.8,-10035.9
6422.25,26898.7,-7989.93
6422.25,27606.5,-5943.97
6422.25,28314.4,-3898.01
6422.25,29022.3,-1852.06
6422.25,29730.1,193.902
6422.25,30438,2239.86
6422.25,31145.8,4285.82
6422.25,31853.7,6331.78
6422.25,32561.6,8377.74
6422.25,33269.4,10423.7
6422.25,33977.3,12469.7
6422.25,34685.1,14515.6
6422.25,35393,16561.6
6422.25,36100.9,18607.5
6422.25,36808.7,20653.5
6422.25,37516.6,22699.4
6422.25,38224.4,24745.4
6422.25,38932.3,26791.4
6422.25,39640.2,28837.3
6422.25,40348,30883.3
6422.25,41055.9,32929.2
6422.25,41763.7,34975.2
6422.25,42471.6,37021.2
6422.25,43179.5,39067.1
6422.25,43887.3,41113.1
6422.25,44595.2,43159
6422.25,45303,45205
6422.25,46010.9,47251
6422.25,46718.8,49296.9
6422.25,47426.6,51342.9
6422.25,48134.5,53388.8
6422.25,48842.3,55434.8
6422.25,49550.2,57480.7
6422.25,50258.1,59526.7
6422.25,50965.9,61572.7
6422.25,51673.8,63618.6
6422.25,52381.6,65664.6
6422.25,53089.5,67710.5
6422.25,53797.4,69756.5
6422.25,54505.2,71802.5
6422.25,55213.1,73848.4
6422.25,55920.9,75894.4
6422.25,56628.8,77940.3
6422.25,57336.7,79986.3
6422.25,58044.5,82032.3
6422.25,58752.4,84078.2
6422.25,59460.2,86124.2
6422.25,60168.1,88170.1
6422.25,60876,90216.1
6422.25,61583.8,92262
6422.25,62291.7,94308
6422.25,62999.5,96354
6422.25,63707.4,98399.9
6422.25,64415.3,100446
6422.25,65123.1,102492
6422.25,65831,104538
6422.25,66538.8,106584
6422.25,67246.7,108630
6422.25,67954.6,110676
6422.25,68662.4,112722
6422.25,69370.3,114768
6422.25,70078.1,116814
6422.25,70786,118860
7232.94,0,-77670.6
7232.94,707.86,-75922.1
7232.94,1415.72,-74555.1
7232.94,2123.58,-72359.2
7232.94,2831.44,-69028.8
7232.94,3539.3,-66518.1
7232.94,4247.16,-65098.3
7232.94,4955.02,-63775.9
7232.94,5662.88,-62037.1
7232.94,6370.74,-60091.2
7232.94,7078.6,-58145.4
7232.94,7786.46,-56199.5
7232.94,8494.32,-54253.7
7232.94,9202.18,-52307.8
7232.94,9910.04,-50361.9
7232.94,10617.9,-48416.1
7232.94,11325.8,-46470.2
7232.94,12033.6,-44524.4
7232.94,12741.5,-42578.5
7232.94,13449.3,-40632.7
7232.94,14157.2,-38686.8
7232.94,14865.1,-36741
7232.94,15572.9,-34795.1
7232.94,16280.8,-32849.3
7232.94,16988.6,-30903.4
7232.94,17696.5,-28957.6
7232.94,18404.4,-27011.7
7232.94,19112.2,-25065.9
7232.94,19820.1,-23120
7232.94,20527.9,-21174.1
7232.94,21235.8,-19228.3
7232.94,21943.7,-17282.4
7232.94,22651.5,-15336.6
7232.94,23359.4,-13390.7
7232.94,24067.2,-11444.9
7232.94,24775.1,-9499.03
7232.94,25483,-7553.18
7232.94,26190.8,-5607.32
7232.94,26898.7,-3661.47
7232.94,27606.5,-1715.62
7232.94,28314.4,230.237
7232.94,29022.3,2176.09
7232.94,29730.1,4121.94
7232.94,30438,6067.8
7232.94,31145.8,8013.65
7232.94,31853.7,9959.5
7232.94,32561.6,11905.4
7232.94,33269.4,13851.2
7232.94,33977.3,15797.1
7232.94,34685.1,17742.9
7232.94,35393,19688.8
