Время,Время моделирования,Квазистац - линейная
0,989387,-2424
0,989722,1392.97
0,990057,-841.911
0,990391,9898.33
0,990725,2585.81
0,991060,-10296.5
0,991396,2666.32
0,991732,-9979.73
0,992068,3997.17
0,992404,14411.3
0,992738,-1695.86
0,993073,9082.62
0,993407,6690.93
0,993741,2853.45
0,994076,7089.82
0,994411,9914.84
0,994745,17605.8
0,995079,17332.7
0,995412,-285.505
0,995747,-2247.49
0,996083,1935.34
0,996417,9184.07
0,996752,6525.84
0,997086,-795.86
0,997421,9817.77
0,997755,6877.46
0,998089,4861.69
0,998424,12086.8
0,998758,5698.04
0,999092,12498.4
0,999426,8220.31
0,999761,15947.1
0,1.00009e+06,-2181.55
0,1.00043e+06,16313.4
0,1.00076e+06,10071.5
0,1.0011e+06,9487.67
0,1.00143e+06,11840
0,1.00177e+06,13715.1
0,1.0021e+06,6604.18
0,1.00243e+06,6870.79
0,1.00277e+06,11047.3
0,1.0031e+06,3173.72
0,1.00344e+06,13087.5
0,1.00377e+06,9304.59
0,1.00411e+06,1374.28
0,1.00444e+06,6071.69
0,1.00478e+06,-1303.09
0,1.00511e+06,9372.4
0,1.00545e+06,13986.3
0,1.00578e+06,2495.69
0,1.00611e+06,20220.8
0,1.00645e+06,9868.63
0,1.00678e+06,1550.67
0,1.00712e+06,12626.5
0,1.00745e+06,14541
0,1.00778e+06,19362.7
0,1.00812e+06,2746.22
0,1.00845e+06,5061.62
0,1.00879e+06,355.602
0,1.00912e+06,20680.4
0,1.00946e+06,7868.3
0,1.00979e+06,5031.18
0,1.01013e+06,18252
0,1.01046e+06,17656.1
0,1.0108e+06,13900.8
0,1.01113e+06,8943.84
0,1.01146e+06,19357.5
0,1.0118e+06,9841.08
0,1.01213e+06,10357.2
0,1.01247e+06,9817.37
0,1.0128e+06,-4535.95
0,1.01314e+06,5845.06
0,1.01347e+06,-8289.2
0,1.01381e+06,-2397.79
0,1.01414e+06,15664.5
0,1.01448e+06,-438.171
0,1.01481e+06,14813
0,1.01515e+06,10324.5
0,1.01548e+06,15602.5
0,1.01581e+06,5186
0,1.01615e+06,9849.1
0,1.01648e+06,5812.49
0,1.01682e+06,2669.12
0,1.01715e+06,9376.79
0,1.01749e+06,7939.76
0,1.01782e+06,1718.34
0,1.01816e+06,13311
0,1.01849e+06,15572.3
0,1.01883e+06,9124.64
0,1.01916e+06,-11032.6
0,1.0195e+06,-2601.61
0,1.01983e+06,-6509.99
0,1.02017e+06,-2119.43
0,1.0205e+06,7259.78
0,1.02084e+06,6213.49
0,1.02117e+06,6252.15
0,1.02151e+06,4562.93
0,1.02184e+06,12486.3
0,1.02218e+06,9220.93
0,1.02251e+06,12418.3
0,1.02284e+06,1968.63
0,1.02318e+06,-46.3582
0,1.02352e+06,6726.3
0,1.02385e+06,7213.25
0,1.02419e+06,5923.89
0,1.02452e+06,16707.7
0,1.02485e+06,6203.99
0,1.02519e+06,15340
0,1.02552e+06,3619.73
0,1.02586e+06,-4252.35
0,1.02619e+06,-6473.45
0,1.02653e+06,15861.9
0,1.02686e+06,-6212.34
0,1.0272e+06,4283.72
0,1.02753e+06,-15042.9
0,1.02787e+06,15588.8
0,1.0282e+06,-3600.1
0,1.02854e+06,-8572.61
0,1.02888e+06,2827.88
0,1.02921e+06,-2379.27
0,1.02955e+06,1202.82
0,1.02988e+06,5860.05
0,1.03022e+06,-7598.56
0,1.03056e+06,2630.72
0,1.0309e+06,1438.99
0,1.03124e+06,-4810.21
0,1.03158e+06,5031.02
0,1.03191e+06,-3232
0,1.03226e+06,4499.09
0,1.03259e+06,9571.75
0,1.03293e+06,11114.7
0,1.03327e+06,12031.5
0,1.03361e+06,112.927
0,1.03395e+06,-6253.53
0,1.03428e+06,2872.15
0,1.03462e+06,-8627.1
0,1.03496e+06,3788.05
0,1.03529e+06,-2782.23
0,1.03563e+06,9173.56
0,1.03596e+06,2100.08
0,1.0363e+06,-486.791
0,1.03663e+06,-8137.14
0,1.03697e+06,1653.1
0,1.0373e+06,787.711
0,1.03764e+06,-11686.3
0,1.03798e+06,5759.22
0,1.03831e+06,1941.12
0,1.03865e+06,-1152.38
0,1.03898e+06,-7866.23
0,1.03932e+06,1799.97
0,1.03965e+06,-5654.49
0,1.03999e+06,5673.3
0,1.04032e+06,-2655.9
0,1.04066e+06,974.511
0,1.04099e+06,-13047.4
0,1.04133e+06,-5132.87
0,1.04166e+06,10209.3
0,1.042e+06,-7031.96
0,1.04233e+06,-2357.03
0,1.04267e+06,10501.5
0,1.043e+06,-3099.98
0,1.04334e+06,2580.71
0,1.04367e+06,-2210.18
0,1.04401e+06,-6165.39
0,1.04434e+06,1210.51
0,1.04468e+06,-2424.43
0,1.04502e+06,67.4464
0,1.04536e+06,3084.64
0,1.0457e+06,10931.8
0,1.04604e+06,-6437.98
0,1.04637e+06,-1374.9
0,1.04671e+06,-9401.32
0,1.04705e+06,12031.1
0,1.04738e+06,8862.88
0,1.04772e+06,8918.28
0,1.04805e+06,-242.248
0,1.04839e+06,5302.1
0,1.04872e+06,2851.05
0,1.04906e+06,1436.94
0,1.04939e+06,-11582.7
0,1.04973e+06,-2345.23
0,1.05007e+06,5814.32
0,1.0504e+06,-3681.36
0,1.05074e+06,-5206.55
0,1.05107e+06,5409.6
0,1.05141e+06,-5453.36
0,1.05174e+06,1407.1
0,1.05208e+06,-11306.8
0,1.05241e+06,4705.93
0,1.05275e+06,-6233.64
0,1.05308e+06,-12500.6
0,1.05342e+06,4575.91
0,1.05375e+06,7110.34
0,1.05409e+06,-1946.36
0,1.05442e+06,-5658.25
0,1.05476e+06,7406.27
0,1.05509e+06,-15770.7
0,1.05543e+06,-342.433
0,1.05576e+06,4253.19
0,1.0561e+06,5467.68
0,1.05643e+06,-5326.41
0,1.05677e+06,-6454.87
0,1.0571e+06,5055.45
0,1.05744e+06,-2810.79
0,1.05778e+06,-6054.12
0,1.05812e+06,-4033.59
0,1.05845e+06,5869.88
0,1.05879e+06,-12122.7
0,1.05913e+06,-8316.79
0,1.05946e+06,-9774.41
0,1.0598e+06,-23418.1
0,1.06013e+06,7097.18
0,1.06047e+06,1747.15
0,1.0608e+06,11817.1
0,1.06114e+06,3120.88
0,1.06147e+06,1761.45
0,1.06181e+06,-7269.27
0,1.06215e+06,-12556.1
0,1.06249e+06,-5175.21
0,1.06283e+06,-10418.7
0,1.06317e+06,-10311.5
0,1.06351e+06,-11703
0,1.06384e+06,-9877.23
0,1.06418e+06,-6512.16
0,1.06451e+06,2912.4
0,1.06485e+06,7224.32
0,1.06518e+06,-9003.04
0,1.06552e+06,-16191.2
0,1.06585e+06,12808
0,1.06618e+06,-118.313
0,1.06652e+06,4228.14
0,1.06685e+06,-9635.16
0,1.06719e+06,-7287.39
0,1.06753e+06,-5910.81
0,1.06787e+06,-3447.98
0,1.06821e+06,-3416.73
0,1.06855e+06,-3712.44
0,1.06889e+06,-7375.17
0,1.06923e+06,-4086.75
0,1.06957e+06,-4941.67
0,1.06991e+06,-6373.65
0,1.07024e+06,-7566.03
0,1.07058e+06,-2473.49
0,1.07091e+06,-41.8175
0,1.07125e+06,4543.09
0,1.07158e+06,-3046.84
0,1.07192e+06,-9558.81
0,1.07225e+06,2844.35
0,1.07259e+06,4581.57
0,1.07292e+06,-2828.83
0,1.07326e+06,-2319.27
0,1.0736e+06,-8010.44
0,1.07394e+06,5429
0,1.07427e+06,1643.89
0,1.07461e+06,4933.93
0,1.07495e+06,3754.34
0,1.07529e+06,-14563.7
0,1.07563e+06,-14103.5
0,1.07596e+06,-19077.5
0,1.0763e+06,-2818.3
0,1.07664e+06,-3710.31
0,1.07697e+06,5789.38
0,1.0773e+06,7856.47
0,1.07764e+06,7991.32
0,1.07797e+06,-2694.61
0,1.07831e+06,4202.48
0,1.07864e+06,-1519.94
0,1.07898e+06,-7016.41
0,1.07931e+06,-8215.16
0,1.07965e+06,-5302.8
0,1.07998e+06,823.206
0,1.08031e+06,7552.49
0,1.08065e+06,1741.83
0,1.08098e+06,6411.73
0,1.08132e+06,7580.85
0,1.08165e+06,-1601.11
0,1.08198e+06,-3195.04
0,1.08232e+06,760.805
0,1.08265e+06,7534.66
0,1.08299e+06,-1863.35
0,1.08332e+06,808.675
0,1.08365e+06,-889.094
0,1.08399e+06,-4912.14
0,1.08432e+06,1673.94
0,1.08466e+06,-14048.5
0,1.08499e+06,-1437.26
0,1.08533e+06,-7121.77
0,1.08566e+06,15306.8
0,1.08599e+06,-3169.79
0,1.08633e+06,-8904.71
0,1.08666e+06,-3819.12
0,1.087e+06,2704.92
0,1.08733e+06,1823.43
0,1.08767e+06,-2742.54
0,1.088e+06,4710.85
0,1.08833e+06,2194.64
0,1.08867e+06,2591.29
0,1.089e+06,6523.22
0,1.08933e+06,-4344.14
0,1.08967e+06,-7538.07
0,1.09e+06,-3899.18
0,1.09034e+06,-7398.41
0,1.09067e+06,4537.2
0,1.09101e+06,-5829.22
0,1.09134e+06,-889.007
0,1.09168e+06,-6792.29
0,1.09201e+06,2825.4
0,1.09235e+06,-6536.58
0,1.09268e+06,-6889.88
0,1.09302e+06,-1293.6
0,1.09335e+06,-296.611
0,1.09368e+06,-7442.81
0,1.09402e+06,-9718.7
0,1.09436e+06,-3003.65
0,1.09469e+06,12725.9
0,1.09502e+06,-1525.08
0,1.09536e+06,10617.1
0,1.09569e+06,-5778.1
0,1.09603e+06,9273.23
0,1.09636e+06,1532.84
0,1.0967e+06,3027.42
0,1.09703e+06,15148.3
0,1.09736e+06,3963.92
0,1.0977e+06,2583.07
0,1.09803e+06,5276.3
0,1.09837e+06,-7536.42
0,1.0987e+06,11568.2
0,1.09904e+06,14294.6
0,1.09937e+06,5901.04
0,1.09971e+06,964.812
0,1.10004e+06,1709.05
0,1.10038e+06,12181.1
0,1.10071e+06,-7232.53
0,1.10105e+06,7240.16
0,1.10138e+06,-5162.86
0,1.10171e+06,1345.71
0,1.10205e+06,-4366.83
0,1.10238e+06,11359.9
0,1.10272e+06,12995.3
0,1.10305e+06,13001.7
0,1.10339e+06,9506.55
0,1.10372e+06,16493.2
0,1.10406e+06,9617.75
0,1.10439e+06,13375.8
0,1.10472e+06,13847.7
0,1.10506e+06,2193.55
0,1.10539e+06,9472.79
0,1.10573e+06,5755.76
0,1.10606e+06,20169.9
0,1.1064e+06,16044.6
0,1.10673e+06,5588.92
0,1.10706e+06,3039.03
0,1.1074e+06,18476.1
0,1.10773e+06,23109.1
0,1.10807e+06,5342.04
0,1.1084e+06,8175.66
0,1.10874e+06,13542.7
0,1.10907e+06,14629.4
0,1.10941e+06,3205.15
0,1.10974e+06,273.502
0,1.11008e+06,26396.8
0,1.11041e+06,1539.18
0,1.11074e+06,8107.34
0,1.11108e+06,6206.65
0,1.11141e+06,10009.1
0,1.11175e+06,14052.9
0,1.11208e+06,4654.33
0,1.11242e+06,13352.3
0,1.11275e+06,18400.1
0,1.11308e+06,10849.8
0,1.11342e+06,15791.7
0,1.11375e+06,15737.8
0,1.11409e+06,19319.9
0,1.11442e+06,22189.1
0,1.11476e+06,6925.16
0,1.11509e+06,4988.98
0,1.11543e+06,7104.06
0,1.11576e+06,8545.86
0,1.1161e+06,12257.7
0,1.11643e+06,11360.3
0,1.11677e+06,9336.96
0,1.1171e+06,11811.4
0,1.11744e+06,10194.5
0,1.11778e+06,26351.6
0,1.11811e+06,2175.36
0,1.11845e+06,5992.76
0,1.11878e+06,16138.7
0,1.11912e+06,10317.4
0,1.11945e+06,17524.3
0,1.11979e+06,7699.32
0,1.12012e+06,12217.2
0,1.12046e+06,12273.1
0,1.12079e+06,17175.3
0,1.12113e+06,15537.3
0,1.12146e+06,6422.47
0,1.1218e+06,19368.7
0,1.12213e+06,8806.73
0,1.12247e+06,2936.37
0,1.12281e+06,13510.3
0,1.12314e+06,13652.6
0,1.12348e+06,223.075
0,1.12381e+06,-6551.8
0,1.12415e+06,4698.93
0,1.12449e+06,-1522.87
0,1.12482e+06,22120.8
0,1.12516e+06,7931.5
0,1.12549e+06,19380.4
0,1.12583e+06,8964.19
0,1.12616e+06,22298.6
0,1.1265e+06,4514.03
0,1.12683e+06,16614
0,1.12717e+06,6346.84
0,1.12751e+06,24281.5
0,1.12784e+06,22777
0,1.12818e+06,12915.6
0,1.12851e+06,2322.9
0,1.12885e+06,13420
0,1.12918e+06,11300.1
0,1.12952e+06,5217.75
0,1.12986e+06,20370.1
0,1.13019e+06,12813.7
0,1.13053e+06,12180.3
0,1.13086e+06,14617.9
0,1.1312e+06,16057.4
0,1.13153e+06,14976.2
0,1.13187e+06,8418.36
0,1.1322e+06,13680.7
0,1.13254e+06,11555.9
0,1.13287e+06,16946.4
0,1.13321e+06,8467.09
0,1.13354e+06,5313.08
0,1.13388e+06,17622.8
0,1.13421e+06,17184.7
0,1.13455e+06,15706.3
0,1.13488e+06,-1294.55
0,1.13522e+06,15643.5
0,1.13555e+06,10903.4
0,1.13589e+06,9356.65
0,1.13623e+06,18076.5
0,1.13656e+06,17725.4
0,1.13689e+06,7446.78
0,1.13723e+06,15260.1
0,1.13757e+06,-4465.63
0,1.1379e+06,17114.2
0,1.13824e+06,-806.119
0,1.13857e+06,15314.8
0,1.13891e+06,1007.99
0,1.13924e+06,10859.8
0,1.13958e+06,-5165.32
0,1.13991e+06,16762.6
0,1.14025e+06,4292.46
0,1.14058e+06,7404.91
0,1.14092e+06,15477.9
0,1.14126e+06,11130
0,1.14159e+06,12199
0,1.14193e+06,14521
0,1.14226e+06,4878.14
0,1.1426e+06,18373.4
0,1.14293e+06,13206.7
0,1.14327e+06,2055.34
0,1.1436e+06,-2810.12
0,1.14394e+06,-2247.74
0,1.14427e+06,1776.23
0,1.14461e+06,11422.2
0,1.14494e+06,15681.2
0,1.14528e+06,11307.1
0,1.14561e+06,8212.37
0,1.14595e+06,4599.72
0,1.14629e+06,2325.41
0,1.14662e+06,7360.77
0,1.14696e+06,6342.09
0,1.14729e+06,6298.08
0,1.14763e+06,-9260.97
0,1.14796e+06,58.7499
0,1.1483e+06,2930.02
0,1.14863e+06,12922.9
0,1.14897e+06,5233.37
0,1.1493e+06,-9313.68
0,1.14964e+06,5329.19
0,1.14998e+06,-3893.71
0,1.15031e+06,6364.46
0,1.15065e+06,-128.191
0,1.15098e+06,9370.07
0,1.15132e+06,-5503.39
0,1.15165e+06,8759.98
0,1.15199e+06,-1728.55
0,1.15232e+06,7834.3
0,1.15266e+06,6992.58
0,1.153e+06,-5009.89
0,1.15333e+06,7131.74
0,1.15367e+06,-2829.97
0,1.154e+06,3727.2
0,1.15434e+06,7719.93
0,1.15467e+06,2595.61
0,1.15501e+06,4197.36
0,1.15534e+06,3791.39
0,1.15568e+06,4788.77
0,1.15601e+06,-11696.9
0,1.15635e+06,-3194.45
0,1.15669e+06,4626.45
0,1.15702e+06,14549.8
0,1.15736e+06,14997.8
0,1.15769e+06,-891.339
0,1.15803e+06,6259
0,1.15837e+06,18817.3
0,1.15871e+06,4781.58
0,1.15904e+06,-6847.54
0,1.15938e+06,4549.17
0,1.15972e+06,-12392.1
0,1.16006e+06,9413.24
0,1.1604e+06,8382.42
0,1.16073e+06,12179.5
0,1.16107e+06,-5895.12
0,1.16141e+06,-6503.8
0,1.16174e+06,-4033.59
0,1.16208e+06,15184
0,1.16241e+06,18118.8
0,1.16275e+06,8441.82
0,1.16308e+06,7804.84
0,1.16342e+06,4007.15
0,1.16375e+06,6932.2
0,1.16409e+06,9713.77
0,1.16442e+06,-876.576
0,1.16476e+06,1675.62
0,1.16509e+06,7598.5
0,1.16543e+06,12464
0,1.16576e+06,-3572.1
0,1.1661e+06,829.873
0,1.16643e+06,13528.4
0,1.16677e+06,18859.6
0,1.1671e+06,7614.1
0,1.16744e+06,1436.73
0,1.16777e+06,4503.54
0,1.16811e+06,-5300.31
0,1.16844e+06,7192.25
0,1.16878e+06,-9627.07
0,1.16911e+06,-10955.8
0,1.16945e+06,19258
0,1.16978e+06,1894.46
0,1.17012e+06,-5505.08
0,1.17045e+06,2105.06
0,1.17079e+06,2034.09
0,1.17113e+06,7237.71
0,1.17146e+06,9168.18
0,1.17179e+06,15195.6
0,1.17213e+06,-3755.22
0,1.17246e+06,3903.15
0,1.1728e+06,6229.7
0,1.17313e+06,-3267.94
0,1.17347e+06,5720.86
0,1.1738e+06,-3843.82
0,1.17414e+06,-9317.53
0,1.17448e+06,-1252.92
0,1.17481e+06,-16732.2
0,1.17515e+06,-6558.52
0,1.17548e+06,-13745.5
0,1.17582e+06,8920.07
0,1.17615e+06,1032.54
0,1.17649e+06,11972.7
0,1.17682e+06,12292.9
0,1.17716e+06,3330.43
0,1.17749e+06,-171.602
0,1.17783e+06,14533.5
0,1.17816e+06,3847.9
0,1.1785e+06,9929.87
0,1.17883e+06,12712.5
0,1.17917e+06,7963.78
0,1.1795e+06,-12734.1
0,1.17984e+06,7378.49
0,1.18018e+06,-145.068
0,1.18051e+06,479.587
0,1.18085e+06,-8922.22
0,1.18118e+06,-1454.64
0,1.18152e+06,3671.65
0,1.18185e+06,8656.16
0,1.18219e+06,-3395.17
0,1.18252e+06,14270.4
0,1.18286e+06,-7080.06
0,1.18319e+06,-12337.8
0,1.18353e+06,-5174.62
0,1.18386e+06,1480.74
0,1.1842e+06,-7327.28
0,1.18453e+06,-3570.06
0,1.18487e+06,88.6552
0,1.1852e+06,4488.74
0,1.18554e+06,-10801.3
0,1.18587e+06,-1790.58
0,1.18621e+06,-5128.75
0,1.18654e+06,8881.55
0,1.18688e+06,945.428
0,1.18721e+06,-2003.75
0,1.18755e+06,17853.3
0,1.18788e+06,3749.58
0,1.18822e+06,12222.7
0,1.18855e+06,10149.6
0,1.18888e+06,-1842.76
0,1.18922e+06,-4856.58
0,1.18956e+06,1384.01
0,1.18989e+06,9687.38
0,1.19022e+06,-942.893
0,1.19056e+06,-9923.27
0,1.1909e+06,-1717.59
0,1.19123e+06,1607.63
0,1.19157e+06,-1453.87
0,1.1919e+06,17498
0,1.19223e+06,-3344.36
0,1.19257e+06,-1528.55
0,1.1929e+06,-11842
0,1.19324e+06,-9279.19
0,1.19358e+06,-10196.1
0,1.19391e+06,-3600.43
0,1.19425e+06,-4325.54
0,1.19458e+06,-8031.88
0,1.19492e+06,-20799.7
0,1.19525e+06,13485.8
0,1.19559e+06,2320.64
0,1.19592e+06,-7202.98
0,1.19626e+06,-4922.57
0,1.19659e+06,-23147.4
0,1.19693e+06,-21709.1
0,1.19727e+06,5252.78
0,1.1976e+06,2691.17
0,1.19794e+06,10811.4
0,1.19827e+06,-8010.83
0,1.19861e+06,3395.68
0,1.19894e+06,-5973.87
0,1.19928e+06,10940.6
0,1.19961e+06,15263.3
0,1.19994e+06,227.479
0,1.20028e+06,7857.06
0,1.20061e+06,8380.75
0,1.20095e+06,5991.4
0,1.20128e+06,-11483.9
0,1.20162e+06,-6225.52
0,1.20195e+06,-11178.7
0,1.20229e+06,-8355.65
0,1.20262e+06,-6701.3
0,1.20296e+06,-14691.5
0,1.20329e+06,-15179.6
0,1.20363e+06,-789.229
0,1.20396e+06,-1667.12
0,1.2043e+06,-5965.3
0,1.20463e+06,-205.079
0,1.20497e+06,-7556.12
0,1.2053e+06,-1730.4
0,1.20564e+06,12088.8
0,1.20597e+06,2350.9
0,1.20631e+06,6624.4
0,1.20664e+06,4081.98
0,1.20697e+06,-1531.64
0,1.20731e+06,9893.87
0,1.20764e+06,2175.82
0,1.20798e+06,-1046.57
0,1.20831e+06,7306.73
0,1.20865e+06,-1585.24
0,1.20898e+06,-19589.8
0,1.20932e+06,-9705.82
0,1.20965e+06,-18238.1
0,1.20999e+06,-17634.6
0,1.21032e+06,-10073.9
0,1.21066e+06,-13676.2
0,1.21099e+06,-16466.1
0,1.21133e+06,-6122.97
0,1.21166e+06,-4075.59
0,1.212e+06,-2990.74
0,1.21233e+06,-334.201
0,1.21267e+06,-11142.7
0,1.213e+06,-18655.9
0,1.21334e+06,-5577.1
0,1.21367e+06,-443.99
0,1.21401e+06,-11348.3
0,1.21434e+06,5476.61
0,1.21468e+06,-3343.36
0,1.21501e+06,-3072.74
0,1.21535e+06,-6565.46
0,1.21568e+06,-10465.5
0,1.21602e+06,866.553
0,1.21635e+06,7523.26
0,1.21668e+06,5843.04
0,1.21702e+06,5988.55
0,1.21735e+06,4016.72
0,1.21769e+06,-583.422
0,1.21802e+06,16938.5
0,1.21835e+06,1720.66
0,1.21869e+06,-1927.92
0,1.21902e+06,4278.64
0,1.21936e+06,-2394.47
0,1.21969e+06,-1649.18
0,1.22003e+06,6822.14
0,1.22036e+06,-7942.8
0,1.2207e+06,-98.8906
0,1.22103e+06,3415.95
0,1.22136e+06,10232.7
0,1.2217e+06,-8926.25
0,1.22203e+06,-11956.8
0,1.22237e+06,-1321.17
0,1.2227e+06,-7247.34
0,1.22304e+06,-5844.85
0,1.22337e+06,-4642.04
0,1.22371e+06,-438.097
0,1.22404e+06,-11019.8
0,1.22438e+06,-1202.05
0,1.22471e+06,-12042.5
0,1.22505e+06,-5830.27
0,1.22538e+06,-463.934
0,1.22572e+06,-13341.7
0,1.22605e+06,7988.26
0,1.22639e+06,-12053.2
0,1.22672e+06,-7032.52
0,1.22706e+06,1117.98
0,1.22739e+06,4221.35
0,1.22773e+06,883.799
0,1.22806e+06,342.55
0,1.22839e+06,-8903.31
0,1.22873e+06,8320.82
0,1.22906e+06,-4223.8
0,1.2294e+06,-4919.05
0,1.22973e+06,-21014.8
0,1.23007e+06,2050.72
0,1.2304e+06,-5960.7
0,1.23074e+06,7482.78
0,1.23107e+06,1740.78
0,1.2314e+06,5522.89
0,1.23174e+06,-13237.5
0,1.23208e+06,1939.98
0,1.23241e+06,-2416.75
0,1.23275e+06,-1065.21
0,1.23308e+06,-14609.9
0,1.23342e+06,-9458.23
0,1.23375e+06,-8031.56
0,1.23409e+06,4930.38
0,1.23442e+06,3658.16
0,1.23476e+06,-11142.7
0,1.23509e+06,4541.55
0,1.23543e+06,7252.07
0,1.23576e+06,-10010.7
0,1.2361e+06,1009.68
0,1.23643e+06,-1482.16
0,1.23676e+06,6386.71
0,1.2371e+06,-8239.33
0,1.23744e+06,-8462.72
0,1.23777e+06,6188.31
0,1.2381e+06,-2930.99
0,1.23844e+06,1374.56
0,1.23877e+06,15647.8
0,1.23911e+06,-4627.46
0,1.23944e+06,1339.53
0,1.23978e+06,-778.272
0,1.24011e+06,14865.6
0,1.24045e+06,2924.6
0,1.24078e+06,-1439.77
0,1.24112e+06,5757.93
0,1.24145e+06,6562.14
0,1.24178e+06,-2124.7
0,1.24212e+06,12483.7
0,1.24245e+06,6185.37
0,1.24279e+06,-9987.44
0,1.24312e+06,-262.107
0,1.24346e+06,13102.4
0,1.24379e+06,1926.93
0,1.24413e+06,7282.69
0,1.24446e+06,-348.486
0,1.24479e+06,53.7579
0,1.24513e+06,1924.24
0,1.24546e+06,16288.4
0,1.2458e+06,8924.42
0,1.24613e+06,17553.1
0,1.24647e+06,501.513
0,1.2468e+06,12133.3
0,1.24713e+06,7168.07
0,1.24747e+06,13993.2
0,1.2478e+06,-1468.33
0,1.24814e+06,-6458.93
0,1.24847e+06,8873.74
0,1.24881e+06,2257.85
0,1.24914e+06,356.379
0,1.24948e+06,13816.6
0,1.24981e+06,5458.42
0,1.25015e+06,-5543.11
0,1.25048e+06,16746.8
0,1.25081e+06,-6799.13
0,1.25115e+06,-1991.59
0,1.25148e+06,10762.2
0,1.25182e+06,9834.31
0,1.25215e+06,2269.24
0,1.25249e+06,9477.75
0,1.25282e+06,-4902.51
0,1.25316e+06,6320.43
0,1.25349e+06,-776.644
0,1.25383e+06,11428.6
0,1.25416e+06,12560
0,1.2545e+06,6364.83
0,1.25483e+06,17794
0,1.25516e+06,9824.99
0,1.2555e+06,-2.13397
0,1.25583e+06,4578.97
0,1.25617e+06,-194.536
0,1.2565e+06,-4618.12
0,1.25683e+06,-3507.35
0,1.25717e+06,22790.9
0,1.2575e+06,2796.14
0,1.25784e+06,109.703
0,1.25817e+06,-5358.79
0,1.25851e+06,10036
0,1.25884e+06,10252.7
0,1.25917e+06,-5529.15
0,1.25951e+06,6031.04
0,1.25984e+06,-1029.23
0,1.26018e+06,1057.16
0,1.26051e+06,-372.757
0,1.26085e+06,-8456.87
0,1.26118e+06,11123.7
0,1.26152e+06,-12948.3
0,1.26185e+06,1668.74
0,1.26218e+06,6712.77
0,1.26252e+06,482.552
0,1.26285e+06,10555.5
0,1.26319e+06,2128.76
0,1.26353e+06,-105.809
0,1.26386e+06,-11808.7
0,1.26419e+06,14107.4
0,1.2645e+06,46515.6
0,1.26479e+06,23922.4
0,1.26508e+06,21931.2
0,1.26536e+06,40949.3
0,1.26564e+06,28147.9
0,1.26593e+06,30702.7
0,1.26621e+06,22976.9
0,1.26649e+06,22822.5
0,1.26677e+06,21073.5
0,1.26705e+06,42657.7
0,1.26732e+06,32580.6
0,1.2676e+06,40783.6
0,1.26788e+06,27128.7
0,1.26816e+06,45121.5
0,1.26844e+06,45016.2
0,1.26871e+06,39293.1
0,1.26899e+06,31256.4
0,1.26927e+06,43828.2
0,1.26955e+06,40321.8
0,1.26982e+06,45565.7
0,1.2701e+06,32655.9
0,1.27038e+06,43530.3
0,1.27066e+06,35727.3
0,1.27093e+06,40885.5
0,1.27121e+06,33191.2
0,1.27149e+06,46894
0,1.27177e+06,32044.7
0,1.27204e+06,37654.7
0,1.27232e+06,30178
0,1.2726e+06,26900.6
0,1.27288e+06,39552.1
0,1.27315e+06,38166.5
0,1.27343e+06,54840.4
0,1.27371e+06,39613.8
0,1.27399e+06,32500.8
0,1.27426e+06,36578
0,1.27454e+06,44247.3
0,1.27482e+06,46490.7
0,1.27509e+06,38081.2
0,1.27537e+06,26140
0,1.27565e+06,39622.7
0,1.27593e+06,20761.3
0,1.2762e+06,26196.5
0,1.27648e+06,20676.6
0,1.27676e+06,39968.2
0,1.27704e+06,45670.9
0,1.27731e+06,27865.2
0,1.27759e+06,43836.4
0,1.27787e+06,38080.4
0,1.27815e+06,33681
0,1.27842e+06,48579.9
0,1.2787e+06,36565.2
0,1.27898e+06,38602.3
0,1.27925e+06,29505.9
0,1.27953e+06,48506.5
0,1.27981e+06,39338.7
0,1.28009e+06,22063.5
0,1.28036e+06,36792.1
0,1.28064e+06,42019.4
0,1.28092e+06,37308.7
0,1.2812e+06,43444.9
0,1.28147e+06,29117.3
0,1.28175e+06,52224.2
0,1.28203e+06,33019.5
0,1.28231e+06,34269.1
0,1.28258e+06,41522.4
0,1.28286e+06,42901.6
0,1.28314e+06,41577.5
0,1.28342e+06,46525.9
0,1.28369e+06,24893.1
0,1.28397e+06,25996
0,1.28425e+06,29825.8
0,1.28453e+06,31386.5
0,1.28481e+06,44097.5
0,1.28509e+06,37632.5
0,1.28536e+06,37045
0,1.28564e+06,54050.7
0,1.28592e+06,26571.2
0,1.2862e+06,19639.3
0,1.28648e+06,24842.3
0,1.28675e+06,29208.2
0,1.28703e+06,31485.2
0,1.28731e+06,35677.6
0,1.28759e+06,17392.9
0,1.28787e+06,39340.6
0,1.28814e+06,43741.9
0,1.28842e+06,35034.8
0,1.2887e+06,16589.3
0,1.28897e+06,17908.3
0,1.28925e+06,26764.7
0,1.28953e+06,26713.3
0,1.28981e+06,23561.3
0,1.29009e+06,45155.7
0,1.29036e+06,36624.4
0,1.29064e+06,29718.7
0,1.29092e+06,29672.8
0,1.29119e+06,39654.1
0,1.29147e+06,35376.8
0,1.29175e+06,55063.1
0,1.29203e+06,38846.1
0,1.2923e+06,22410.4
0,1.29258e+06,22819
0,1.29286e+06,19577
0,1.29314e+06,24614.8
0,1.29341e+06,34433.9
0,1.29369e+06,34915.5
0,1.29397e+06,30037.5
0,1.29425e+06,32634.5
0,1.29452e+06,51884.5
