time,время_Q_in,Q_in
0,2.43146e+06,5903.38
0,2.43148e+06,5970.86
0,2.43149e+06,5952.89
0,2.43151e+06,5957.35
0,2.43152e+06,5948.4
0,2.43154e+06,5970.74
0,2.43155e+06,5966.34
0,2.43157e+06,5979.75
0,2.43158e+06,5948.34
0,2.4316e+06,5939.35
0,2.43161e+06,5966.34
0,2.43163e+06,5939.3
0,2.43164e+06,5948.31
0,2.43166e+06,5979.75
0,2.43168e+06,5961.82
0,2.43169e+06,5939.33
0,2.43172e+06,5961.93
0,2.43174e+06,5970.77
0,2.43175e+06,5966.34
0,2.43177e+06,5966.31
0,2.43178e+06,5979.81
0,2.4318e+06,5988.76
0,2.43181e+06,5939.33
0,2.43183e+06,5952.83
0,2.43184e+06,5997.69
0,2.43186e+06,5966.28
0,2.43187e+06,5993.2
0,2.43189e+06,5979.75
0,2.4319e+06,5952.83
0,2.43192e+06,5984.21
0,2.43193e+06,5939.27
0,2.43195e+06,5966.34
0,2.43196e+06,5966.31
0,2.43198e+06,5957.35
0,2.43199e+06,5979.72
0,2.43201e+06,5948.28
0,2.43202e+06,5934.92
0,2.43204e+06,5970.83
0,2.43206e+06,5970.77
0,2.43207e+06,5966.28
0,2.43209e+06,5957.32
0,2.4321e+06,5979.75
0,2.43212e+06,5961.82
0,2.43213e+06,5957.26
0,2.43215e+06,5961.85
0,2.43218e+06,5943.79
0,2.43219e+06,5975.26
0,2.43221e+06,5934.86
0,2.43222e+06,5984.27
0,2.43224e+06,5948.31
0,2.43226e+06,5970.83
0,2.43227e+06,5957.29
0,2.43229e+06,5979.81
0,2.4323e+06,5984.27
0,2.43232e+06,5970.86
0,2.43233e+06,5948.28
0,2.43235e+06,5934.92
0,2.43236e+06,5988.79
0,2.43238e+06,5943.88
0,2.43239e+06,5970.8
0,2.43241e+06,5957.35
0,2.43242e+06,5921.36
0,2.43244e+06,5948.34
0,2.43245e+06,5948.31
0,2.43247e+06,5984.27
0,2.43248e+06,5930.34
0,2.4325e+06,5961.82
0,2.43251e+06,5952.86
0,2.43253e+06,5966.34
0,2.43254e+06,6020.23
0,2.43256e+06,5939.33
0,2.43258e+06,5997.75
0,2.4326e+06,5961.82
0,2.43262e+06,5970.77
0,2.43264e+06,5966.31
0,2.43265e+06,5957.29
0,2.43267e+06,5984.21
0,2.43268e+06,5970.83
0,2.4327e+06,5912.49
0,2.43271e+06,5997.69
0,2.43273e+06,5975.26
0,2.43274e+06,5993.23
0,2.43276e+06,5979.75
0,2.43277e+06,5997.75
0,2.43279e+06,5979.84
0,2.4328e+06,5939.35
0,2.43282e+06,5943.76
0,2.43283e+06,5961.76
0,2.43285e+06,5979.78
0,2.43288e+06,5966.34
0,2.4329e+06,5957.38
0,2.43291e+06,5961.82
0,2.43292e+06,5921.36
0,2.43294e+06,5961.82
0,2.43296e+06,5930.37
0,2.43297e+06,5979.78
0,2.43299e+06,5948.34
0,2.433e+06,5993.26
0,2.43302e+06,5961.82
0,2.43303e+06,5939.35
0,2.43305e+06,5934.83
0,2.43306e+06,5970.77
0,2.43308e+06,6006.76
0,2.43309e+06,5988.79
0,2.43311e+06,5943.97
0,2.43312e+06,5952.83
0,2.43314e+06,6006.76
0,2.43315e+06,5997.69
0,2.43317e+06,5961.85
0,2.43318e+06,5984.24
0,2.4332e+06,5975.35
0,2.43321e+06,5970.77
0,2.43323e+06,6006.7
0,2.43324e+06,5970.83
0,2.43326e+06,5961.85
0,2.43328e+06,5966.25
0,2.43329e+06,5984.3
0,2.43331e+06,5993.26
0,2.43332e+06,5957.29
0,2.43334e+06,5934.89
0,2.43335e+06,5943.82
0,2.43337e+06,5984.24
0,2.43338e+06,5997.78
0,2.4334e+06,5957.26
0,2.43341e+06,5957.32
0,2.43343e+06,5993.26
0,2.43344e+06,5988.76
0,2.43346e+06,5993.26
0,2.43347e+06,5970.77
0,2.43349e+06,5975.23
0,2.4335e+06,5975.29
0,2.43352e+06,5952.83
0,2.43354e+06,5957.35
0,2.43355e+06,5975.29
0,2.43357e+06,5943.79
0,2.43358e+06,5916.92
0,2.4336e+06,5979.81
0,2.43361e+06,5966.28
0,2.43363e+06,5979.75
0,2.43364e+06,5966.22
0,2.43366e+06,5970.83
0,2.43367e+06,5970.86
0,2.43369e+06,5948.37
0,2.4337e+06,5948.34
0,2.43372e+06,5961.82
0,2.43373e+06,5966.31
0,2.43375e+06,5961.82
0,2.43378e+06,5975.32
0,2.4338e+06,5984.3
0,2.43381e+06,5952.83
0,2.43382e+06,5993.2
0,2.43384e+06,5970.77
0,2.43386e+06,5975.35
0,2.43387e+06,5997.72
0,2.43389e+06,5970.77
0,2.4339e+06,5957.26
0,2.43392e+06,5916.92
0,2.43393e+06,5961.85
0,2.43395e+06,5961.79
0,2.43396e+06,5952.74
0,2.43398e+06,5930.34
0,2.43399e+06,5993.26
0,2.43401e+06,5948.31
0,2.43402e+06,5952.8
0,2.43404e+06,5975.26
0,2.43405e+06,5979.84
0,2.43407e+06,5943.85
0,2.43408e+06,5961.76
0,2.4341e+06,5930.4
0,2.43411e+06,5934.89
0,2.43413e+06,5979.72
0,2.43415e+06,5943.88
0,2.43416e+06,6006.76
0,2.43418e+06,5984.24
0,2.43419e+06,5952.83
0,2.43421e+06,5970.8
0,2.43422e+06,5979.81
0,2.43424e+06,5966.31
0,2.43425e+06,5966.37
0,2.43427e+06,5961.76
0,2.43428e+06,5961.82
0,2.4343e+06,5970.8
0,2.43431e+06,6006.7
0,2.43433e+06,5979.78
0,2.43434e+06,5988.82
0,2.43436e+06,5970.77
0,2.43437e+06,5912.37
0,2.43439e+06,5966.28
0,2.4344e+06,5993.26
0,2.43442e+06,5930.31
0,2.43443e+06,5952.8
0,2.43445e+06,5988.76
0,2.43446e+06,5984.27
0,2.43448e+06,5939.35
0,2.4345e+06,5961.82
0,2.43451e+06,5948.31
0,2.43453e+06,6011.25
0,2.43454e+06,5970.83
0,2.43456e+06,5997.78
0,2.43457e+06,5970.86
0,2.43459e+06,5952.89
0,2.4346e+06,5988.82
0,2.43462e+06,5970.77
0,2.43463e+06,6020.17
0,2.43465e+06,5966.37
0,2.43466e+06,5952.8
0,2.43468e+06,5993.26
0,2.43469e+06,6029.24
0,2.43471e+06,5939.35
0,2.43472e+06,5952.86
0,2.43474e+06,5966.37
0,2.43476e+06,5961.85
0,2.43477e+06,5975.29
0,2.43479e+06,5997.78
0,2.4348e+06,5997.84
0,2.43482e+06,5975.23
0,2.43483e+06,5975.38
0,2.43485e+06,5957.35
0,2.43486e+06,5961.79
0,2.43488e+06,5948.34
0,2.43489e+06,5966.25
0,2.43491e+06,5970.8
0,2.43492e+06,5957.29
0,2.43494e+06,5948.28
0,2.43495e+06,5961.82
0,2.43497e+06,5961.79
0,2.43498e+06,5975.2
0,2.435e+06,5997.75
0,2.43501e+06,5984.3
0,2.43503e+06,6002.21
0,2.43504e+06,5988.71
0,2.43506e+06,5934.89
0,2.43508e+06,5952.86
0,2.4351e+06,5984.27
0,2.43512e+06,5975.26
0,2.43514e+06,5948.34
0,2.43515e+06,5939.3
0,2.43517e+06,5984.24
0,2.43518e+06,5970.77
0,2.4352e+06,5948.37
0,2.43521e+06,5984.3
0,2.43523e+06,5966.31
0,2.43524e+06,5961.79
0,2.43526e+06,6002.24
0,2.43527e+06,5952.77
0,2.43529e+06,5975.29
0,2.4353e+06,5948.34
0,2.43532e+06,6006.76
0,2.43533e+06,5984.27
0,2.43535e+06,5988.79
0,2.43536e+06,6015.71
0,2.43538e+06,5979.78
0,2.4354e+06,5948.34
0,2.43541e+06,5979.69
0,2.43542e+06,5970.8
0,2.43544e+06,5993.29
0,2.43546e+06,5948.34
0,2.43547e+06,5988.79
0,2.43549e+06,5979.78
0,2.4355e+06,5984.24
0,2.43552e+06,5984.33
0,2.43553e+06,5916.92
0,2.43555e+06,5975.23
0,2.43556e+06,5943.76
0,2.43558e+06,5993.29
0,2.43559e+06,6006.73
0,2.43561e+06,5943.85
0,2.43562e+06,5970.83
0,2.43564e+06,5984.33
0,2.43565e+06,5979.78
0,2.43567e+06,5975.32
0,2.43568e+06,5970.83
0,2.4357e+06,5966.34
0,2.43572e+06,5975.29
0,2.43573e+06,5957.35
0,2.43574e+06,5984.24
0,2.43576e+06,5943.88
0,2.43578e+06,5975.35
0,2.43579e+06,5948.34
0,2.43581e+06,5979.78
0,2.43582e+06,5993.29
0,2.43584e+06,5975.29
0,2.43585e+06,5948.28
0,2.43587e+06,5975.35
0,2.43588e+06,5930.37
0,2.4359e+06,5975.23
0,2.43591e+06,5952.8
0,2.43593e+06,5948.37
0,2.43594e+06,5948.31
0,2.43596e+06,5979.78
0,2.43597e+06,5952.8
0,2.43599e+06,5993.23
0,2.436e+06,5975.26
0,2.43602e+06,5903.41
0,2.43604e+06,5925.88
0,2.43605e+06,5984.24
0,2.43607e+06,5943.85
0,2.43608e+06,5961.85
0,2.4361e+06,5943.82
0,2.43611e+06,5948.34
0,2.43613e+06,5970.86
0,2.43614e+06,5979.81
0,2.43616e+06,5970.83
0,2.43617e+06,6006.76
0,2.43619e+06,5943.88
0,2.4362e+06,5948.4
0,2.43622e+06,5970.8
0,2.43623e+06,5961.85
0,2.43626e+06,5975.26
0,2.43628e+06,5993.23
0,2.43629e+06,6015.74
0,2.43631e+06,5961.85
0,2.43632e+06,5979.72
0,2.43634e+06,5970.86
0,2.43635e+06,6006.79
0,2.43637e+06,5966.34
0,2.43639e+06,5970.83
0,2.4364e+06,5930.37
0,2.43642e+06,5970.8
0,2.43643e+06,5979.84
0,2.43645e+06,5970.86
0,2.43646e+06,5984.33
0,2.43648e+06,5966.37
0,2.43649e+06,5957.32
0,2.43651e+06,5979.75
0,2.43652e+06,5970.86
0,2.43654e+06,5957.32
0,2.43655e+06,5970.77
0,2.43657e+06,5993.23
0,2.43658e+06,5988.76
0,2.4366e+06,5970.77
0,2.43662e+06,5939.33
0,2.43663e+06,5943.76
0,2.43664e+06,5948.34
0,2.43666e+06,5966.31
0,2.43668e+06,5979.75
0,2.43669e+06,5966.34
0,2.4367e+06,5961.82
0,2.43672e+06,5952.83
0,2.43674e+06,5988.73
0,2.43675e+06,5979.75
0,2.43677e+06,5961.82
0,2.43678e+06,5966.31
0,2.4368e+06,5948.37
0,2.43681e+06,5984.3
0,2.43683e+06,5948.31
0,2.43684e+06,5988.71
0,2.43686e+06,5948.37
0,2.43687e+06,5930.34
0,2.43689e+06,5988.73
0,2.4369e+06,5979.81
0,2.43692e+06,5957.32
0,2.43694e+06,5939.3
0,2.43695e+06,5934.83
0,2.43696e+06,5948.34
0,2.43698e+06,5961.79
0,2.437e+06,5970.8
0,2.43701e+06,5997.69
0,2.43703e+06,5970.8
0,2.43704e+06,5934.92
0,2.43706e+06,5975.35
0,2.43707e+06,5930.37
0,2.43709e+06,5943.82
0,2.4371e+06,5979.81
0,2.43712e+06,5943.73
0,2.43713e+06,5925.88
0,2.43715e+06,5930.37
0,2.43716e+06,5957.35
0,2.43718e+06,5943.88
0,2.43719e+06,5921.41
0,2.43721e+06,5961.76
0,2.43722e+06,5979.78
0,2.43724e+06,5993.26
0,2.43726e+06,5966.31
0,2.43727e+06,5934.83
0,2.43729e+06,5943.88
0,2.4373e+06,5948.37
0,2.43732e+06,5952.83
0,2.43733e+06,5993.23
0,2.43735e+06,5925.88
0,2.43736e+06,5966.31
0,2.43738e+06,5907.85
0,2.43739e+06,5979.78
0,2.43741e+06,5961.85
0,2.43742e+06,5957.35
0,2.43744e+06,5948.34
0,2.43745e+06,5957.35
0,2.43747e+06,5925.88
0,2.43748e+06,5970.83
0,2.4375e+06,5952.83
0,2.43751e+06,5939.33
0,2.43753e+06,5966.31
0,2.43754e+06,5961.82
0,2.43756e+06,5961.79
0,2.43758e+06,5975.32
0,2.43759e+06,5979.69
0,2.43761e+06,5975.32
0,2.43762e+06,5939.35
0,2.43764e+06,5993.26
0,2.43765e+06,5961.87
0,2.43767e+06,5993.26
0,2.43768e+06,5984.24
0,2.4377e+06,5993.23
0,2.43771e+06,5984.3
0,2.43773e+06,5966.34
0,2.43774e+06,5988.76
0,2.43776e+06,6002.24
0,2.43777e+06,5979.84
0,2.43779e+06,5934.89
0,2.4378e+06,5970.86
0,2.43782e+06,5952.8
0,2.43784e+06,5961.82
0,2.43785e+06,5921.36
0,2.43786e+06,5952.77
0,2.43788e+06,5979.81
0,2.43789e+06,5943.91
0,2.43791e+06,5934.92
0,2.43793e+06,5975.32
0,2.43794e+06,5997.81
0,2.43796e+06,5957.29
0,2.43797e+06,5943.85
0,2.43799e+06,5997.78
0,2.438e+06,5984.33
0,2.43802e+06,5988.71
0,2.43803e+06,5930.34
0,2.43805e+06,5948.31
0,2.43806e+06,5988.79
0,2.43808e+06,5943.85
0,2.43809e+06,5952.86
0,2.43811e+06,5961.82
0,2.43812e+06,5970.8
0,2.43814e+06,5975.29
0,2.43816e+06,5948.34
0,2.43817e+06,5961.85
0,2.43819e+06,5943.82
0,2.4382e+06,5993.26
0,2.43822e+06,5970.8
0,2.43823e+06,5961.87
0,2.43825e+06,5975.29
0,2.43826e+06,6015.68
0,2.43828e+06,6002.24
0,2.43829e+06,5957.32
0,2.43831e+06,5957.29
0,2.43832e+06,5997.75
0,2.43834e+06,5970.8
0,2.43835e+06,5979.78
0,2.43837e+06,5966.28
0,2.43838e+06,6002.24
0,2.4384e+06,5984.3
0,2.43841e+06,6006.76
0,2.43843e+06,5979.72
0,2.43845e+06,5979.81
0,2.43846e+06,6015.68
0,2.43848e+06,5961.82
0,2.43849e+06,5984.3
0,2.4385e+06,5939.35
0,2.43852e+06,5925.91
0,2.43854e+06,5957.32
0,2.43855e+06,5961.82
0,2.43857e+06,5988.71
0,2.43858e+06,5943.82
0,2.4386e+06,5948.34
0,2.43861e+06,5943.85
0,2.43863e+06,5979.78
0,2.43864e+06,5943.82
0,2.43866e+06,5930.31
0,2.43867e+06,5970.83
0,2.43869e+06,5912.43
0,2.4387e+06,5975.26
0,2.43872e+06,5943.79
0,2.43873e+06,5961.82
0,2.43875e+06,5934.8
0,2.43877e+06,5988.76
0,2.43878e+06,5979.75
0,2.4388e+06,5930.4
0,2.43881e+06,5970.86
0,2.43883e+06,5921.39
0,2.43884e+06,5930.37
0,2.43886e+06,5997.75
0,2.43887e+06,5957.26
0,2.43889e+06,6002.21
0,2.4389e+06,5948.31
0,2.43892e+06,5943.85
0,2.43893e+06,5934.8
0,2.43895e+06,5993.23
0,2.43896e+06,5979.78
0,2.43898e+06,6011.22
0,2.43899e+06,5957.35
0,2.43901e+06,5993.29
0,2.43902e+06,5943.85
0,2.43904e+06,5984.27
0,2.43905e+06,5934.83
0,2.43907e+06,5930.34
0,2.43909e+06,5961.85
0,2.4391e+06,5988.76
0,2.43912e+06,5961.82
0,2.43913e+06,5930.4
0,2.43915e+06,5970.8
0,2.43916e+06,5943.85
0,2.43918e+06,6011.22
0,2.43919e+06,5993.29
0,2.43921e+06,5957.35
0,2.43922e+06,5979.81
0,2.43924e+06,5939.27
0,2.43925e+06,5966.31
0,2.43927e+06,5948.28
0,2.43928e+06,5984.3
0,2.4393e+06,5957.32
0,2.43932e+06,5975.29
0,2.43933e+06,5966.28
0,2.43934e+06,5948.31
0,2.43936e+06,5957.29
0,2.43939e+06,5894.4
0,2.43941e+06,5912.37
0,2.43942e+06,5970.8
0,2.43945e+06,5934.86
0,2.43947e+06,5943.82
0,2.43948e+06,5943.76
0,2.4395e+06,5975.29
0,2.43951e+06,5943.82
0,2.43953e+06,5930.37
0,2.43954e+06,5970.83
0,2.43956e+06,5952.86
0,2.43957e+06,5966.34
0,2.43959e+06,5970.77
0,2.4396e+06,5943.73
0,2.43962e+06,5934.86
0,2.43964e+06,5952.77
0,2.43965e+06,5966.34
0,2.43966e+06,5970.83
0,2.43968e+06,5957.32
0,2.4397e+06,5984.21
0,2.43971e+06,5988.76
0,2.43974e+06,5952.89
0,2.43976e+06,5943.82
0,2.43977e+06,5952.83
0,2.43979e+06,5993.26
0,2.4398e+06,5961.82
0,2.43982e+06,5948.34
0,2.43983e+06,5952.83
0,2.43986e+06,5997.75
0,2.43988e+06,5934.89
0,2.43989e+06,5957.32
0,2.43991e+06,5975.29
0,2.43992e+06,5988.73
0,2.43994e+06,5961.82
0,2.43995e+06,5907.88
0,2.43997e+06,5961.82
0,2.43998e+06,5975.26
0,2.44e+06,5961.76
0,2.44002e+06,5961.87
0,2.44003e+06,5988.76
0,2.44005e+06,5966.34
0,2.44006e+06,5934.86
0,2.44008e+06,5952.8
0,2.44009e+06,5948.31
0,2.44011e+06,5975.32
0,2.44012e+06,5970.89
0,2.44014e+06,5952.86
0,2.44015e+06,5939.33
0,2.44017e+06,5970.83
0,2.44018e+06,5948.34
0,2.4402e+06,5939.38
0,2.44021e+06,5961.82
0,2.44023e+06,5952.86
0,2.44024e+06,5979.75
0,2.44026e+06,5970.77
0,2.44028e+06,5966.34
0,2.44029e+06,5943.76
0,2.4403e+06,5993.38
0,2.44032e+06,5993.29
0,2.44034e+06,5970.8
0,2.44035e+06,5979.78
0,2.44036e+06,5957.32
0,2.44038e+06,5939.38
0,2.4404e+06,5952.83
0,2.44041e+06,5993.23
0,2.44043e+06,5957.32
0,2.44044e+06,5952.86
0,2.44046e+06,5979.81
0,2.44047e+06,5966.28
0,2.44049e+06,5975.29
0,2.4405e+06,5921.36
0,2.44052e+06,5979.81
0,2.44053e+06,5939.35
0,2.44055e+06,5925.88
0,2.44056e+06,5961.79
0,2.44058e+06,5993.32
0,2.4406e+06,6006.73
0,2.44061e+06,5957.35
0,2.44063e+06,5943.88
0,2.44064e+06,5975.26
0,2.44066e+06,5979.87
0,2.44067e+06,5952.8
0,2.44069e+06,5943.82
0,2.4407e+06,5952.8
0,2.44072e+06,5970.83
0,2.44073e+06,5966.31
0,2.44075e+06,5984.3
0,2.44076e+06,5952.83
0,2.44078e+06,5957.35
0,2.44079e+06,5961.79
0,2.44081e+06,5975.23
0,2.44082e+06,5957.29
0,2.44084e+06,5975.26
0,2.44086e+06,5952.86
0,2.44087e+06,5975.26
0,2.44088e+06,5948.37
0,2.4409e+06,5934.89
0,2.44092e+06,5952.83
0,2.44093e+06,5912.37
0,2.44094e+06,5957.29
0,2.44096e+06,5979.84
0,2.44098e+06,5961.73
0,2.44099e+06,5984.33
0,2.44101e+06,5975.26
0,2.44102e+06,5952.83
0,2.44104e+06,5943.88
0,2.44107e+06,5930.43
0,2.44108e+06,5975.29
0,2.4411e+06,5943.82
0,2.44111e+06,5966.25
0,2.44113e+06,5961.79
0,2.44114e+06,5966.28
0,2.44116e+06,6011.19
0,2.44118e+06,5961.76
0,2.44119e+06,5939.35
0,2.44121e+06,5975.2
0,2.44122e+06,5970.8
0,2.44124e+06,5997.75
0,2.44125e+06,5993.26
0,2.44127e+06,5948.34
0,2.44128e+06,5948.37
0,2.4413e+06,5970.77
0,2.44131e+06,5975.41
0,2.44133e+06,5979.78
0,2.44134e+06,5966.25
0,2.44136e+06,5966.34
0,2.44137e+06,5939.33
0,2.44139e+06,5952.8
0,2.4414e+06,5966.25
0,2.44142e+06,5952.83
0,2.44143e+06,5970.83
0,2.44145e+06,5925.85
0,2.44146e+06,5934.89
0,2.44148e+06,5957.35
0,2.44149e+06,5943.85
0,2.44151e+06,5966.28
0,2.44153e+06,5984.27
0,2.44154e+06,5925.85
0,2.44156e+06,5979.78
0,2.44157e+06,5966.31
0,2.44159e+06,5979.84
0,2.4416e+06,5970.86
0,2.44162e+06,5952.83
0,2.44163e+06,6002.21
0,2.44165e+06,5916.95
0,2.44166e+06,5939.35
0,2.44168e+06,5921.41
0,2.44169e+06,5979.78
0,2.44172e+06,5979.84
0,2.44174e+06,5979.75
0,2.44175e+06,5993.29
0,2.44177e+06,6020.2
0,2.44178e+06,5988.73
0,2.4418e+06,5948.37
0,2.44182e+06,5975.32
0,2.44183e+06,6020.23
0,2.44184e+06,5957.32
0,2.44186e+06,5970.83
0,2.44188e+06,5952.8
0,2.44189e+06,5975.29
0,2.44191e+06,5979.78
0,2.44192e+06,5930.37
0,2.44194e+06,5912.4
0,2.44195e+06,5957.32
0,2.44197e+06,5948.37
0,2.44198e+06,5984.36
0,2.442e+06,5975.26
0,2.44201e+06,5952.83
0,2.44203e+06,5970.74
0,2.44204e+06,5970.83
0,2.44206e+06,5961.82
0,2.44208e+06,5939.33
0,2.44209e+06,5925.91
0,2.4421e+06,5984.27
0,2.44212e+06,5952.77
0,2.44214e+06,5957.29
0,2.44215e+06,5948.43
0,2.44217e+06,5961.85
0,2.44218e+06,5952.77
0,2.4422e+06,5930.34
0,2.44221e+06,5957.38
0,2.44223e+06,5979.81
0,2.44224e+06,5970.77
0,2.44226e+06,5970.8
0,2.44229e+06,5988.71
0,2.4423e+06,5957.32
0,2.44232e+06,5997.81
0,2.44233e+06,5966.28
0,2.44235e+06,5988.73
0,2.44236e+06,5948.37
0,2.44238e+06,5984.27
0,2.44239e+06,5984.33
0,2.44241e+06,5921.39
0,2.44242e+06,5988.76
0,2.44244e+06,5930.37
0,2.44246e+06,5979.81
0,2.44247e+06,5921.36
0,2.44248e+06,6002.24
0,2.4425e+06,5943.79
0,2.44252e+06,5988.85
0,2.44253e+06,5979.81
0,2.44255e+06,5943.82
0,2.44256e+06,5934.83
0,2.44258e+06,5988.76
0,2.44259e+06,5993.32
0,2.44261e+06,5966.28
0,2.44262e+06,5930.37
0,2.44264e+06,5966.34
0,2.44267e+06,5975.32
0,2.44268e+06,5939.38
0,2.4427e+06,5993.35
0,2.44271e+06,5966.4
0,2.44273e+06,5997.75
0,2.44274e+06,5961.79
0,2.44276e+06,5966.28
0,2.44277e+06,5988.79
0,2.44279e+06,5966.34
0,2.44281e+06,5943.88
0,2.44284e+06,5966.22
0,2.44285e+06,5984.27
0,2.44286e+06,5970.77
0,2.44288e+06,5943.82
0,2.4429e+06,5988.82
0,2.44291e+06,5970.83
0,2.44293e+06,5939.38
0,2.44294e+06,5934.86
0,2.44296e+06,5993.29
0,2.44298e+06,5948.31
0,2.44299e+06,5943.88
0,2.443e+06,6002.24
0,2.44302e+06,5961.87
0,2.44304e+06,5984.36
0,2.44305e+06,5988.79
0,2.44307e+06,5921.39
0,2.44308e+06,5993.32
0,2.4431e+06,5898.92
0,2.44311e+06,5984.27
0,2.44313e+06,5952.83
0,2.44314e+06,5966.31
0,2.44316e+06,5957.32
0,2.44317e+06,5939.33
0,2.44319e+06,5943.79
0,2.4432e+06,5952.89
0,2.44322e+06,5975.29
0,2.44323e+06,5966.31
0,2.44325e+06,5984.33
0,2.44326e+06,5961.82
0,2.44328e+06,5970.8
0,2.44329e+06,5970.83
0,2.44331e+06,5952.89
0,2.44332e+06,5975.23
0,2.44334e+06,5925.85
0,2.44336e+06,5988.73
0,2.44337e+06,5984.33
0,2.44338e+06,5993.26
0,2.4434e+06,5943.82
0,2.44342e+06,5925.88
0,2.44343e+06,5975.29
0,2.44345e+06,5979.78
0,2.44346e+06,5988.76
0,2.44348e+06,5925.88
0,2.44349e+06,5984.33
0,2.44351e+06,5961.73
0,2.44352e+06,5975.26
0,2.44354e+06,5993.26
0,2.44355e+06,5961.85
0,2.44357e+06,5984.18
0,2.44358e+06,5966.31
0,2.4436e+06,5975.29
0,2.44361e+06,5939.35
0,2.44363e+06,5966.28
0,2.44364e+06,5961.9
0,2.44366e+06,5934.83
0,2.44367e+06,6011.22
0,2.44369e+06,5984.27
0,2.4437e+06,5952.86
0,2.44372e+06,5970.77
0,2.44374e+06,5939.33
0,2.44375e+06,5970.8
0,2.44376e+06,5961.85
0,2.44378e+06,5957.23
0,2.4438e+06,5930.37
0,2.44381e+06,5930.34
0,2.44383e+06,5961.87
0,2.44384e+06,5961.82
0,2.44386e+06,5979.81
0,2.44387e+06,5966.31
0,2.44389e+06,5930.34
0,2.4439e+06,5997.78
0,2.44392e+06,5975.29
0,2.44393e+06,5948.28
0,2.44395e+06,5979.78
0,2.44396e+06,5961.79
0,2.44398e+06,5979.81
0,2.444e+06,5966.31
0,2.44401e+06,5961.85
0,2.44402e+06,5921.39
0,2.44404e+06,5997.81
0,2.44406e+06,5970.83
0,2.44407e+06,5979.78
0,2.44409e+06,5984.27
0,2.4441e+06,5975.23
0,2.44412e+06,5970.8
0,2.44415e+06,5948.28
0,2.44416e+06,5984.3
0,2.44418e+06,5970.77
0,2.44419e+06,5943.85
0,2.44421e+06,5970.8
0,2.44423e+06,5957.29
0,2.44424e+06,5943.85
0,2.44426e+06,5957.32
0,2.44427e+06,5939.33
0,2.44428e+06,5957.26
0,2.4443e+06,5930.4
0,2.44432e+06,6011.28
0,2.44433e+06,5952.83
0,2.44435e+06,5993.23
0,2.44436e+06,5961.82
0,2.44438e+06,5961.85
0,2.44439e+06,5916.8
0,2.44441e+06,5957.29
0,2.44442e+06,5988.73
0,2.44444e+06,5939.3
0,2.44445e+06,5957.35
0,2.44447e+06,5961.85
0,2.44448e+06,5979.78
0,2.4445e+06,5957.32
0,2.44453e+06,5916.89
0,2.44455e+06,5979.81
0,2.44456e+06,5970.8
0,2.44458e+06,5988.73
0,2.44459e+06,5948.31
0,2.44461e+06,5988.82
0,2.44462e+06,5957.38
0,2.44464e+06,5916.8
0,2.44465e+06,5934.92
0,2.44467e+06,5975.26
0,2.44468e+06,5952.92
0,2.4447e+06,5975.23
0,2.44471e+06,5970.86
0,2.44473e+06,5943.85
0,2.44474e+06,5961.82
0,2.44476e+06,5934.86
0,2.44477e+06,5975.35
0,2.44479e+06,5957.26
0,2.4448e+06,5970.83
0,2.44482e+06,5979.84
0,2.44483e+06,5984.27
0,2.44485e+06,5939.33
0,2.44486e+06,5988.76
0,2.44488e+06,6006.82
0,2.4449e+06,5952.83
0,2.44491e+06,5975.32
0,2.44493e+06,5975.29
0,2.44494e+06,5943.82
0,2.44496e+06,5970.86
0,2.44497e+06,5948.28
0,2.44499e+06,6011.28
0,2.445e+06,5970.83
0,2.44502e+06,5966.37
0,2.44503e+06,5970.74
0,2.44505e+06,5943.85
0,2.44506e+06,5948.31
0,2.44508e+06,6006.7
0,2.44509e+06,5952.77
0,2.44511e+06,5984.24
0,2.44513e+06,5943.82
0,2.44514e+06,6020.23
0,2.44516e+06,5979.78
0,2.44517e+06,5921.33
0,2.44518e+06,5957.35
0,2.4452e+06,5993.26
0,2.44522e+06,5957.26
0,2.44523e+06,5979.78
0,2.44525e+06,5934.83
0,2.44526e+06,5966.31
0,2.44528e+06,5939.33
0,2.44529e+06,5952.77
0,2.44531e+06,5975.26
0,2.44532e+06,5997.81
0,2.44534e+06,5957.26
0,2.44535e+06,5979.78
0,2.44537e+06,5997.78
0,2.44538e+06,5943.91
0,2.4454e+06,6002.18
0,2.44541e+06,5939.41
0,2.44543e+06,5966.37
0,2.44544e+06,5939.38
0,2.44546e+06,5970.77
0,2.44548e+06,5961.82
0,2.44549e+06,5930.37
0,2.44551e+06,5957.38
0,2.44552e+06,5988.73
0,2.44554e+06,5952.8
0,2.44555e+06,5975.35
0,2.44557e+06,5975.23
0,2.44558e+06,5961.79
0,2.4456e+06,5952.83
0,2.44561e+06,5957.41
0,2.44563e+06,5997.72
0,2.44564e+06,5993.29
0,2.44566e+06,5930.43
0,2.44567e+06,5961.85
0,2.44569e+06,5943.85
0,2.4457e+06,5966.34
0,2.44572e+06,5975.26
0,2.44574e+06,5921.41
0,2.44575e+06,5961.79
0,2.44577e+06,5970.8
0,2.44578e+06,5948.31
0,2.4458e+06,5934.92
0,2.44581e+06,5930.34
0,2.44583e+06,5925.85
0,2.44584e+06,5993.2
0,2.44586e+06,5934.83
0,2.44587e+06,5957.35
0,2.44589e+06,5975.29
0,2.4459e+06,5934.86
0,2.44592e+06,5939.38
0,2.44593e+06,5984.21
0,2.44595e+06,5957.23
