time,время_visc_in,visc_in
0,1.78022e+06,9.01838
0,1.78024e+06,9.01221
0,1.78025e+06,9.01838
0,1.78028e+06,9.07089
0,1.7803e+06,9.21603
0,1.78032e+06,9.20986
0,1.78033e+06,9.0678
0,1.78034e+06,9.03691
0,1.78036e+06,9.02147
0,1.78038e+06,9.11721
0,1.78039e+06,9.11103
0,1.7804e+06,9.11721
0,1.78042e+06,9.16662
0,1.78045e+06,8.96897
0,1.78047e+06,8.96588
0,1.78048e+06,9.11721
0,1.7805e+06,8.96897
0,1.78051e+06,8.9628
0,1.78053e+06,8.96897
0,1.78054e+06,8.96588
0,1.78056e+06,8.96897
0,1.78057e+06,9.01838
0,1.78059e+06,9.01221
0,1.7806e+06,9.0678
0,1.78062e+06,9.03074
0,1.78063e+06,9.01838
0,1.78065e+06,8.96897
0,1.78066e+06,8.9628
0,1.78068e+06,9.11721
0,1.7807e+06,8.96897
0,1.78072e+06,9.01838
0,1.78074e+06,9.0153
0,1.78076e+06,8.96897
0,1.78077e+06,9.4631
0,1.78079e+06,9.45692
0,1.7808e+06,9.41986
0,1.78082e+06,9.41677
0,1.78083e+06,9.11721
0,1.78085e+06,8.91956
0,1.78086e+06,8.91338
0,1.78088e+06,8.86706
0,1.78089e+06,8.96897
0,1.78091e+06,8.97206
0,1.78092e+06,8.86706
0,1.78094e+06,8.86088
0,1.78095e+06,9.41986
0,1.78097e+06,9.01838
0,1.78098e+06,9.0153
0,1.781e+06,8.91956
0,1.78102e+06,8.91647
0,1.78103e+06,9.0678
0,1.78105e+06,9.21603
0,1.78106e+06,9.20986
0,1.78108e+06,8.91956
0,1.78109e+06,8.92265
0,1.78111e+06,8.96897
0,1.78112e+06,9.01838
0,1.78114e+06,9.01221
0,1.78115e+06,8.96897
0,1.78117e+06,8.87015
0,1.78118e+06,8.86706
0,1.7812e+06,9.01838
0,1.78121e+06,9.0153
0,1.78123e+06,8.91956
0,1.78124e+06,8.87015
0,1.78126e+06,8.86397
0,1.78127e+06,9.11721
0,1.78131e+06,9.21603
0,1.78132e+06,8.96897
0,1.78134e+06,8.96588
0,1.78135e+06,9.11721
0,1.78137e+06,8.91956
0,1.7814e+06,9.01838
0,1.78141e+06,9.01221
0,1.78143e+06,8.91956
0,1.78144e+06,9.02147
0,1.78146e+06,9.01838
0,1.78147e+06,8.91956
0,1.78149e+06,8.91647
0,1.7815e+06,9.16353
0,1.78152e+06,8.91647
0,1.78154e+06,8.91338
0,1.78155e+06,8.91956
0,1.78156e+06,8.91647
0,1.78158e+06,9.07089
0,1.7816e+06,8.87015
0,1.78161e+06,8.86088
0,1.78163e+06,9.5156
0,1.78164e+06,9.4631
0,1.78167e+06,9.11721
0,1.78169e+06,9.11412
0,1.7817e+06,9.02147
0,1.78172e+06,8.96897
0,1.78173e+06,8.9628
0,1.78175e+06,9.1203
0,1.78176e+06,9.11721
0,1.78178e+06,8.91956
0,1.78179e+06,8.96897
0,1.78181e+06,8.9628
0,1.78182e+06,8.87015
0,1.78187e+06,8.81765
0,1.78188e+06,8.81456
0,1.7819e+06,8.81765
0,1.78192e+06,8.86706
0,1.78193e+06,8.87015
0,1.78195e+06,9.07089
0,1.78196e+06,9.0678
0,1.78198e+06,8.82073
0,1.78199e+06,8.81765
0,1.78201e+06,8.81456
0,1.78202e+06,8.96897
0,1.78204e+06,8.96588
0,1.78205e+06,8.91956
0,1.78207e+06,8.86706
0,1.78208e+06,8.86088
0,1.7821e+06,9.0678
0,1.78213e+06,9.07089
0,1.78214e+06,9.02147
0,1.78216e+06,9.01221
0,1.78217e+06,9.4631
0,1.78219e+06,9.0678
0,1.78222e+06,8.91956
0,1.78225e+06,8.86706
0,1.78226e+06,8.87015
0,1.78228e+06,8.86397
0,1.7823e+06,8.91956
0,1.78231e+06,8.91647
0,1.78232e+06,8.76823
0,1.78234e+06,8.82073
0,1.78236e+06,8.81456
0,1.78237e+06,8.86706
0,1.78239e+06,8.82073
0,1.78242e+06,9.16353
0,1.78245e+06,9.02147
0,1.78246e+06,9.36736
0,1.78248e+06,9.36427
0,1.78249e+06,8.87015
0,1.78251e+06,8.86397
0,1.78253e+06,9.1203
0,1.78254e+06,9.01838
0,1.78256e+06,9.01221
0,1.78257e+06,8.91956
0,1.78259e+06,8.82691
0,1.7826e+06,8.76823
0,1.78262e+06,8.91956
0,1.78263e+06,8.91338
0,1.78265e+06,8.82073
0,1.78266e+06,9.21603
0,1.78269e+06,8.87015
0,1.78271e+06,8.86397
0,1.78272e+06,8.81765
0,1.78274e+06,8.87015
0,1.78276e+06,8.86088
0,1.78277e+06,9.36736
0,1.78278e+06,9.36119
0,1.7828e+06,9.21603
0,1.78282e+06,8.87015
0,1.78283e+06,8.86397
0,1.78285e+06,8.71882
0,1.78286e+06,8.82073
0,1.78288e+06,8.81765
0,1.78289e+06,8.82073
0,1.78291e+06,8.81456
0,1.78292e+06,8.96897
0,1.78297e+06,8.91956
0,1.78298e+06,8.91647
0,1.783e+06,8.91956
0,1.78301e+06,8.96897
0,1.78303e+06,8.9628
0,1.78304e+06,8.81765
0,1.78306e+06,8.81456
0,1.78307e+06,8.76823
0,1.78309e+06,8.82073
0,1.7831e+06,8.81147
0,1.78312e+06,8.96897
0,1.78314e+06,8.91956
0,1.78316e+06,8.76823
0,1.78318e+06,8.76206
0,1.7832e+06,8.87015
0,1.78321e+06,9.01838
0,1.78323e+06,9.01221
0,1.78324e+06,8.91956
0,1.78326e+06,8.91647
0,1.78327e+06,8.91956
0,1.78329e+06,8.87015
0,1.7833e+06,8.86397
0,1.78332e+06,8.91956
0,1.78336e+06,8.96897
0,1.78338e+06,8.96588
0,1.7834e+06,8.96897
0,1.78341e+06,8.91956
0,1.78342e+06,8.91338
0,1.78344e+06,9.11721
0,1.78346e+06,9.11412
0,1.78347e+06,8.87015
0,1.78349e+06,8.91956
0,1.7835e+06,8.91338
0,1.78352e+06,9.07089
0,1.78353e+06,8.98441
0,1.78355e+06,8.96897
0,1.78356e+06,9.01838
0,1.78358e+06,9.01221
0,1.78359e+06,9.02147
0,1.78361e+06,8.86706
0,1.78364e+06,8.87015
0,1.78365e+06,8.86397
0,1.78367e+06,9.26545
0,1.78368e+06,9.1203
0,1.7837e+06,9.11412
0,1.78372e+06,9.11721
0,1.78375e+06,9.1203
0,1.78378e+06,9.11103
0,1.78379e+06,8.96897
0,1.78381e+06,8.86706
0,1.78382e+06,8.87015
0,1.78384e+06,8.91647
0,1.78385e+06,8.91338
0,1.78387e+06,9.36736
0,1.78388e+06,9.0678
0,1.7839e+06,9.06471
0,1.78391e+06,9.21912
0,1.78393e+06,9.21295
0,1.78394e+06,9.5156
0,1.78396e+06,9.36736
0,1.78398e+06,9.36119
0,1.78399e+06,9.26545
0,1.78404e+06,9.01838
0,1.78405e+06,9.0153
0,1.78407e+06,8.91956
0,1.78408e+06,9.21603
0,1.7841e+06,9.21912
0,1.78411e+06,9.16662
0,1.78413e+06,9.16045
0,1.78414e+06,9.07089
0,1.78417e+06,9.06471
0,1.78419e+06,8.81765
0,1.78422e+06,8.91956
0,1.78423e+06,9.11721
0,1.78425e+06,9.11412
0,1.78426e+06,8.91956
0,1.78431e+06,9.36427
0,1.78432e+06,9.36119
0,1.78434e+06,8.91956
0,1.78436e+06,8.97206
0,1.78439e+06,9.11721
0,1.78442e+06,8.91956
0,1.78445e+06,8.91647
0,1.78446e+06,9.02147
0,1.78448e+06,9.0153
0,1.78449e+06,9.41986
0,1.78451e+06,9.16353
0,1.78452e+06,9.16045
0,1.78454e+06,9.01838
0,1.78455e+06,8.87015
0,1.78458e+06,8.96897
0,1.7846e+06,8.96588
0,1.78462e+06,8.86706
0,1.78463e+06,8.91956
0,1.78466e+06,9.02147
0,1.78468e+06,9.01838
0,1.78469e+06,8.91956
0,1.7847e+06,8.86706
0,1.78472e+06,8.86397
0,1.78474e+06,9.66693
0,1.78475e+06,9.53104
0,1.78477e+06,9.02147
0,1.78478e+06,9.01838
0,1.7848e+06,9.0153
0,1.78481e+06,9.01838
0,1.78483e+06,8.81765
0,1.78486e+06,9.1203
0,1.78487e+06,9.11103
0,1.78489e+06,9.07089
0,1.78491e+06,8.87015
0,1.78492e+06,8.86397
0,1.78494e+06,8.96897
0,1.78495e+06,8.96588
0,1.78496e+06,9.02147
0,1.78498e+06,8.81765
0,1.785e+06,8.81147
0,1.78501e+06,9.0678
0,1.78503e+06,8.82073
0,1.78504e+06,8.76823
0,1.78506e+06,9.21603
0,1.78507e+06,9.20986
0,1.78509e+06,8.91956
0,1.7851e+06,8.87015
0,1.78512e+06,8.86706
0,1.78513e+06,8.91956
0,1.78515e+06,8.91338
0,1.78516e+06,9.0678
0,1.78518e+06,9.21603
0,1.78519e+06,9.20986
0,1.78521e+06,9.01838
0,1.78524e+06,9.16353
0,1.78525e+06,9.26545
0,1.78527e+06,9.25927
0,1.78529e+06,9.01838
0,1.7853e+06,8.96897
0,1.78533e+06,9.07089
0,1.78535e+06,9.06471
0,1.78536e+06,9.0678
0,1.78541e+06,9.07089
0,1.78542e+06,9.0678
0,1.78544e+06,9.02147
0,1.78545e+06,8.96897
0,1.78547e+06,8.96588
0,1.78548e+06,9.07089
0,1.7855e+06,9.04927
0,1.78552e+06,8.96897
0,1.78553e+06,8.91956
0,1.78554e+06,8.91338
0,1.78556e+06,8.87015
0,1.78558e+06,9.16353
0,1.78559e+06,9.16662
0,1.7856e+06,8.96897
0,1.78562e+06,8.9628
0,1.78564e+06,9.01838
0,1.78565e+06,9.4631
0,1.78566e+06,9.45692
0,1.78568e+06,9.1203
0,1.7857e+06,9.11721
0,1.78571e+06,9.01838
0,1.78573e+06,9.1203
0,1.78574e+06,9.11412
0,1.78576e+06,9.16353
0,1.78577e+06,9.05236
0,1.78579e+06,9.02147
0,1.7858e+06,8.96897
0,1.78582e+06,8.96588
0,1.78583e+06,9.02147
0,1.78585e+06,9.01838
0,1.78586e+06,9.02147
0,1.78588e+06,9.11721
0,1.7859e+06,9.11412
0,1.78591e+06,8.91956
0,1.78594e+06,8.91338
0,1.78596e+06,8.86706
0,1.78599e+06,8.87015
0,1.786e+06,9.01838
0,1.78602e+06,9.0153
0,1.78603e+06,9.1203
0,1.78605e+06,9.02147
0,1.78606e+06,9.01838
0,1.78609e+06,9.01221
0,1.78611e+06,8.96897
0,1.78612e+06,9.36427
0,1.78616e+06,9.16353
0,1.78618e+06,9.26545
0,1.7862e+06,9.01838
0,1.78622e+06,9.01221
0,1.78623e+06,9.02147
0,1.78625e+06,9.0153
0,1.78626e+06,9.02147
0,1.78628e+06,9.01838
0,1.78629e+06,9.01221
0,1.78631e+06,8.96897
0,1.78632e+06,9.01838
0,1.78634e+06,9.02147
0,1.78635e+06,9.07089
0,1.78637e+06,9.06162
0,1.78638e+06,9.01838
0,1.7864e+06,9.02147
0,1.78642e+06,9.0153
0,1.78643e+06,9.01838
0,1.78644e+06,9.0153
0,1.78646e+06,9.1203
0,1.78647e+06,9.21603
0,1.78649e+06,9.20986
0,1.78651e+06,9.1203
0,1.78652e+06,9.11721
0,1.78654e+06,9.1203
0,1.78655e+06,9.11721
0,1.78657e+06,9.11103
0,1.78658e+06,9.1203
0,1.7866e+06,9.16662
0,1.78663e+06,9.36736
0,1.78664e+06,9.36119
0,1.78666e+06,9.16353
0,1.78667e+06,9.1203
0,1.78669e+06,9.11412
0,1.7867e+06,9.36427
0,1.78672e+06,9.35501
0,1.78674e+06,9.1203
0,1.78675e+06,9.31486
0,1.78676e+06,9.30868
0,1.78678e+06,9.21603
0,1.78684e+06,9.20986
0,1.78686e+06,9.26545
0,1.78687e+06,9.16662
0,1.78689e+06,9.16353
0,1.7869e+06,9.21603
0,1.78692e+06,9.21295
0,1.78693e+06,9.16353
0,1.78695e+06,9.31795
0,1.78696e+06,9.31177
0,1.78698e+06,9.21603
0,1.78699e+06,9.21295
0,1.78701e+06,9.21603
0,1.78702e+06,9.16662
0,1.78704e+06,9.16045
0,1.78705e+06,9.26545
0,1.78707e+06,9.46001
0,1.78708e+06,9.4631
0,1.7871e+06,9.36736
0,1.78712e+06,9.36119
0,1.78713e+06,9.26545
0,1.78716e+06,9.26236
0,1.78718e+06,9.36736
0,1.78719e+06,9.36427
0,1.78721e+06,9.31795
0,1.78722e+06,9.26545
0,1.78724e+06,9.25927
0,1.78725e+06,9.26545
0,1.78727e+06,9.29942
0,1.78728e+06,9.31486
0,1.7873e+06,9.36427
0,1.78731e+06,9.36119
0,1.78733e+06,9.41677
0,1.78734e+06,9.5156
0,1.78737e+06,9.36736
0,1.78739e+06,9.3581
0,1.7874e+06,9.41677
0,1.78742e+06,9.41986
0,1.78744e+06,9.4106
0,1.78745e+06,9.5156
0,1.78746e+06,9.51251
0,1.78748e+06,9.46001
0,1.7875e+06,9.41986
0,1.78751e+06,9.4106
0,1.78753e+06,9.41677
0,1.78754e+06,9.4631
0,1.78756e+06,9.46001
0,1.78759e+06,9.45383
0,1.7876e+06,9.41677
0,1.78762e+06,9.5156
0,1.78765e+06,9.76575
0,1.78766e+06,9.76266
0,1.78768e+06,9.41677
0,1.78769e+06,9.46001
0,1.78771e+06,9.45692
0,1.78772e+06,9.36736
0,1.78774e+06,9.37663
0,1.78776e+06,9.51251
0,1.78777e+06,9.66693
0,1.78779e+06,9.66075
0,1.7878e+06,9.41677
0,1.78782e+06,9.51251
0,1.78783e+06,9.5156
0,1.78785e+06,9.5681
0,1.78786e+06,9.56192
0,1.78788e+06,9.5156
0,1.78789e+06,9.56501
0,1.78791e+06,9.56192
0,1.78792e+06,9.61751
0,1.78795e+06,9.81825
0,1.78797e+06,9.66693
0,1.78798e+06,9.66075
0,1.788e+06,9.61751
0,1.78802e+06,9.50942
0,1.78803e+06,9.4631
0,1.78804e+06,9.66693
0,1.78806e+06,9.66075
0,1.78808e+06,10.0159
0,1.78809e+06,9.4631
0,1.78811e+06,9.46001
0,1.78812e+06,9.5681
0,1.78814e+06,9.56192
0,1.78815e+06,9.76884
0,1.78817e+06,9.71634
0,1.78818e+06,9.71016
0,1.7882e+06,9.66693
0,1.78821e+06,9.66384
0,1.78823e+06,9.71634
0,1.78824e+06,9.76575
0,1.78826e+06,9.75957
0,1.78827e+06,9.5681
0,1.78829e+06,9.52795
0,1.7883e+06,9.5156
0,1.78832e+06,9.61751
0,1.78833e+06,9.61134
0,1.78835e+06,9.4631
0,1.78836e+06,9.5156
0,1.78839e+06,9.66693
0,1.78841e+06,9.66384
0,1.78843e+06,9.4631
0,1.78844e+06,9.56501
0,1.78846e+06,9.55884
0,1.78847e+06,9.4631
0,1.78849e+06,9.46001
0,1.7885e+06,10.1178
0,1.78852e+06,9.66693
0,1.78853e+06,9.66075
0,1.78855e+06,9.5156
0,1.78856e+06,9.56501
0,1.78859e+06,9.5681
0,1.78861e+06,9.56192
0,1.78862e+06,9.5681
0,1.78864e+06,9.5156
0,1.78866e+06,9.51251
0,1.78867e+06,9.71634
0,1.7887e+06,9.4631
0,1.78872e+06,9.56501
0,1.78873e+06,9.55884
0,1.78875e+06,9.61751
0,1.78876e+06,9.58972
0,1.78878e+06,9.4631
0,1.78879e+06,9.5681
0,1.78881e+06,9.56192
0,1.78882e+06,9.4631
0,1.78887e+06,9.61751
0,1.78888e+06,9.61134
0,1.7889e+06,9.76575
0,1.78891e+06,9.61751
0,1.78893e+06,9.61134
0,1.78894e+06,9.41677
0,1.78896e+06,9.41369
0,1.78897e+06,9.5681
0,1.78899e+06,9.5156
0,1.789e+06,9.50942
0,1.78902e+06,9.61751
0,1.78907e+06,9.76884
0,1.78908e+06,9.76266
0,1.7891e+06,9.5681
0,1.78911e+06,9.61751
0,1.78914e+06,9.71634
0,1.78916e+06,9.71325
0,1.78917e+06,9.5156
0,1.78919e+06,9.5681
0,1.7892e+06,9.56192
0,1.78922e+06,9.67001
0,1.78923e+06,9.66384
0,1.78925e+06,9.71943
0,1.78926e+06,9.5156
0,1.78928e+06,9.50942
0,1.78929e+06,9.67001
0,1.78931e+06,9.61751
0,1.78936e+06,9.61134
0,1.78937e+06,9.67001
0,1.78939e+06,9.61751
0,1.7894e+06,9.61442
0,1.78942e+06,9.5156
0,1.78943e+06,9.51251
0,1.78945e+06,9.61751
0,1.78946e+06,9.76575
0,1.78948e+06,9.76266
0,1.78949e+06,9.61751
0,1.78951e+06,9.63604
0,1.78952e+06,9.81516
0,1.78954e+06,9.5156
0,1.78955e+06,9.50942
0,1.78957e+06,9.56501
0,1.78958e+06,9.5681
0,1.78962e+06,9.86766
0,1.78963e+06,9.86149
0,1.78964e+06,9.56501
0,1.78966e+06,9.61751
0,1.78968e+06,9.61134
0,1.78969e+06,9.71943
0,1.78971e+06,9.71325
0,1.78972e+06,9.5156
0,1.78974e+06,9.66693
0,1.78975e+06,9.66384
0,1.78977e+06,9.67001
0,1.78978e+06,9.59589
0,1.7898e+06,9.5681
0,1.78981e+06,9.61751
0,1.78983e+06,9.61134
0,1.78984e+06,9.5156
0,1.78986e+06,9.5681
0,1.78989e+06,9.4631
0,1.7899e+06,9.45692
0,1.78992e+06,9.6206
0,1.78994e+06,9.4631
0,1.78995e+06,9.45692
0,1.78996e+06,9.61751
0,1.78998e+06,9.61442
0,1.79e+06,9.56501
0,1.79001e+06,9.5156
0,1.79003e+06,9.50942
0,1.79004e+06,9.6206
0,1.79006e+06,9.5681
0,1.79007e+06,9.56501
0,1.7901e+06,9.55884
0,1.79012e+06,9.5156
0,1.79015e+06,9.51251
0,1.79016e+06,9.67001
0,1.79018e+06,9.66384
0,1.79019e+06,9.5156
0,1.79021e+06,9.61751
0,1.79022e+06,9.61134
0,1.79024e+06,9.61751
0,1.79027e+06,9.6206
0,1.79028e+06,9.5156
0,1.7903e+06,9.50942
0,1.79032e+06,9.66693
0,1.79033e+06,10.1672
0,1.79036e+06,9.61751
0,1.79038e+06,9.61134
0,1.79039e+06,9.5156
0,1.79041e+06,9.56501
0,1.79042e+06,9.56192
0,1.79044e+06,9.5681
0,1.79045e+06,9.56501
0,1.79047e+06,9.61751
0,1.79048e+06,9.71943
0,1.7905e+06,9.71016
0,1.79052e+06,9.4631
0,1.79056e+06,9.67001
0,1.79058e+06,9.66384
0,1.79059e+06,9.61751
0,1.7906e+06,9.4631
0,1.79062e+06,9.46001
0,1.79064e+06,9.5156
0,1.79065e+06,9.51251
0,1.79067e+06,9.66693
0,1.79068e+06,9.46001
0,1.7907e+06,9.45692
0,1.79071e+06,9.4631
0,1.79073e+06,9.45692
0,1.79074e+06,9.4631
0,1.79076e+06,9.5156
0,1.79077e+06,9.50942
0,1.79079e+06,9.71634
0,1.7908e+06,9.5681
0,1.79085e+06,9.56192
0,1.79086e+06,9.61751
0,1.79088e+06,9.66693
0,1.79091e+06,9.4631
0,1.79092e+06,9.46001
0,1.79096e+06,9.4631
0,1.79097e+06,9.45383
0,1.79098e+06,9.46001
0,1.791e+06,9.45692
0,1.79102e+06,9.46001
0,1.79103e+06,9.56501
0,1.79105e+06,9.56192
0,1.79106e+06,9.4631
0,1.79108e+06,9.5681
0,1.79111e+06,9.4631
0,1.79113e+06,9.45383
0,1.79114e+06,9.76575
0,1.79116e+06,9.66693
0,1.79117e+06,9.66075
0,1.79118e+06,9.5156
0,1.7912e+06,9.51251
0,1.79122e+06,9.5681
0,1.79123e+06,9.5156
0,1.79125e+06,9.50942
0,1.79126e+06,9.4631
0,1.79128e+06,9.49707
0,1.79129e+06,9.5156
0,1.79131e+06,9.56501
0,1.79132e+06,9.55884
0,1.79134e+06,9.46001
0,1.79138e+06,9.5156
0,1.7914e+06,9.51251
0,1.79141e+06,9.66693
0,1.79143e+06,9.5156
0,1.79144e+06,9.50942
0,1.79146e+06,9.46001
0,1.79148e+06,9.45692
0,1.79149e+06,9.61751
0,1.79151e+06,9.5156
0,1.79152e+06,9.50942
0,1.79154e+06,9.5156
0,1.79157e+06,9.51869
0,1.79158e+06,9.66693
0,1.7916e+06,9.66075
0,1.79161e+06,9.5681
0,1.79163e+06,9.5156
0,1.79164e+06,9.51251
0,1.79166e+06,9.5156
0,1.79167e+06,9.51251
0,1.79169e+06,9.61751
0,1.7917e+06,9.5681
0,1.79172e+06,9.56192
0,1.79173e+06,9.5156
0,1.79175e+06,9.51251
0,1.79176e+06,9.5156
0,1.79178e+06,9.71634
0,1.7918e+06,9.71325
0,1.79181e+06,9.61751
0,1.79187e+06,9.61134
0,1.79189e+06,9.61751
0,1.7919e+06,9.71634
0,1.79192e+06,9.71016
0,1.79193e+06,9.5156
0,1.79195e+06,9.51251
0,1.79196e+06,9.45692
0,1.79198e+06,9.61751
0,1.79199e+06,9.61134
0,1.79201e+06,9.45692
0,1.79202e+06,9.49707
0,1.79204e+06,9.5156
0,1.79207e+06,9.50942
0,1.79208e+06,9.61751
0,1.7921e+06,9.66693
0,1.79213e+06,9.46001
0,1.79214e+06,9.45692
0,1.79216e+06,9.46001
0,1.79218e+06,9.5156
0,1.79219e+06,9.50942
0,1.7922e+06,9.5156
0,1.79222e+06,9.51251
0,1.79224e+06,9.5681
0,1.79225e+06,9.5156
0,1.79227e+06,9.50942
0,1.79228e+06,9.5156
0,1.7923e+06,9.61751
0,1.79233e+06,9.76884
0,1.79234e+06,9.76266
0,1.79236e+06,9.67001
0,1.79237e+06,9.61751
0,1.7924e+06,9.46001
0,1.79242e+06,9.45692
0,1.79244e+06,10.1703
0,1.79245e+06,10.4174
0,1.79247e+06,10.4112
0,1.79248e+06,10.5193
0,1.7925e+06,10.5162
0,1.79251e+06,10.5687
0,1.79253e+06,10.2661
0,1.79254e+06,10.2599
0,1.79256e+06,10.3155
0,1.79257e+06,10.1178
0,1.7926e+06,9.96649
0,1.79262e+06,9.96031
0,1.79263e+06,10.1178
0,1.79265e+06,9.81825
0,1.79266e+06,9.81516
0,1.79268e+06,9.81825
0,1.79269e+06,9.81516
0,1.79271e+06,9.91708
0,1.79272e+06,9.6206
0,1.79274e+06,9.61134
0,1.79276e+06,9.5681
0,1.79277e+06,9.68854
0,1.79279e+06,9.76884
0,1.7928e+06,9.5681
0,1.79282e+06,9.55884
0,1.79283e+06,9.6206
0,1.79285e+06,9.86766
0,1.79286e+06,9.87075
0,1.79288e+06,9.5156
0,1.79289e+06,9.50942
0,1.79291e+06,9.61751
0,1.79292e+06,9.76575
0,1.79294e+06,9.76266
0,1.79295e+06,9.67001
0,1.79297e+06,9.66693
0,1.793e+06,9.6206
0,1.79301e+06,9.61134
0,1.79303e+06,9.67001
0,1.79304e+06,9.5681
0,1.79308e+06,9.61751
0,1.79309e+06,9.61134
0,1.7931e+06,9.5681
0,1.79312e+06,9.71943
0,1.79314e+06,9.71634
0,1.79315e+06,9.6206
0,1.79317e+06,9.61442
0,1.79318e+06,9.66693
0,1.7932e+06,9.5681
0,1.79321e+06,9.55884
0,1.79323e+06,9.61751
0,1.79324e+06,9.5681
0,1.79327e+06,9.61751
0,1.79329e+06,9.61134
0,1.7933e+06,9.61751
0,1.79332e+06,9.71634
0,1.79335e+06,9.66693
0,1.79338e+06,9.76575
0,1.79341e+06,9.76266
0,1.79343e+06,9.66693
0,1.79347e+06,9.76575
0,1.79349e+06,9.76266
0,1.7935e+06,9.61751
0,1.79352e+06,9.66693
0,1.79356e+06,9.66075
0,1.79358e+06,9.5681
0,1.7936e+06,9.81825
0,1.79361e+06,9.81207
0,1.79362e+06,9.5156
0,1.79364e+06,9.51251
0,1.79366e+06,9.76575
0,1.79367e+06,9.71634
0,1.79369e+06,9.71016
0,1.7937e+06,9.61751
0,1.79372e+06,9.63604
0,1.79373e+06,9.66693
0,1.79375e+06,9.61751
0,1.79376e+06,9.61134
0,1.79378e+06,9.4631
0,1.79379e+06,9.5681
0,1.79381e+06,9.56501
0,1.79382e+06,9.71634
0,1.79384e+06,9.71325
0,1.79385e+06,9.66693
0,1.79387e+06,9.96649
0,1.79388e+06,9.96031
0,1.7939e+06,9.66693
0,1.79392e+06,9.7009
0,1.79393e+06,9.86766
0,1.79394e+06,9.61751
0,1.79396e+06,9.61134
0,1.79398e+06,9.76884
0,1.79399e+06,9.5681
0,1.79402e+06,9.81825
0,1.79404e+06,9.81207
0,1.79405e+06,9.71634
0,1.79408e+06,9.71016
0,1.7941e+06,9.81825
0,1.79411e+06,9.81516
0,1.79413e+06,9.81825
0,1.79414e+06,10.0159
0,1.79416e+06,10.0128
0,1.79418e+06,9.71943
0,1.79419e+06,9.79355
0,1.7942e+06,9.81825
0,1.79422e+06,9.71634
0,1.79424e+06,9.71325
0,1.79425e+06,9.66693
0,1.79426e+06,9.66384
0,1.79428e+06,9.66693
0,1.7943e+06,9.61751
0,1.79431e+06,9.61134
0,1.79433e+06,9.61751
0,1.79434e+06,9.71634
0,1.79436e+06,9.71325
0,1.79437e+06,9.5681
0,1.79439e+06,9.56501
0,1.7944e+06,9.66693
0,1.79443e+06,9.66075
0,1.79445e+06,9.71634
0,1.79446e+06,9.75957
0,1.79448e+06,9.76575
0,1.79449e+06,9.91708
0,1.79451e+06,9.9109
0,1.79453e+06,9.71943
0,1.79454e+06,9.66693
0,1.79459e+06,9.66384
0,1.7946e+06,9.66693
0,1.79463e+06,9.66075
0,1.79465e+06,9.81825
0,1.79466e+06,9.79046
0,1.79468e+06,9.66693
0,1.79469e+06,9.71943
0,1.79471e+06,9.71016
0,1.79472e+06,9.76884
0,1.79477e+06,9.61751
0,1.79478e+06,9.61134
0,1.7948e+06,9.66693
0,1.79481e+06,9.86458
0,1.79484e+06,9.66693
0,1.79486e+06,9.66384
0,1.79487e+06,9.76575
0,1.79489e+06,9.71634
0,1.79491e+06,9.71325
0,1.79492e+06,9.5681
0,1.79494e+06,9.78737
0,1.79495e+06,9.86766
0,1.79497e+06,9.61751
0,1.79498e+06,9.61134
0,1.795e+06,9.66693
0,1.79501e+06,9.71634
0,1.79504e+06,9.76575
0,1.79507e+06,9.61751
0,1.79509e+06,9.71634
0,1.7951e+06,9.71325
0,1.79512e+06,9.66693
0,1.79514e+06,9.66384
0,1.79515e+06,9.61751
0,1.79517e+06,9.71634
0,1.79518e+06,9.71016
0,1.7952e+06,9.71634
0,1.79521e+06,9.46001
0,1.79523e+06,9.4631
0,1.79524e+06,9.76575
0,1.79526e+06,9.76266
0,1.79527e+06,9.66693
0,1.7953e+06,9.66384
0,1.79532e+06,9.61751
0,1.79533e+06,9.61442
0,1.79535e+06,9.61751
0,1.79536e+06,9.66693
0,1.79538e+06,9.66075
0,1.79539e+06,9.5681
0,1.79541e+06,9.58045
0,1.79542e+06,9.66693
0,1.79544e+06,9.71943
0,1.79545e+06,9.71016
0,1.79547e+06,9.4631
0,1.79548e+06,9.66693
0,1.79552e+06,9.71634
0,1.79553e+06,9.71016
0,1.79555e+06,9.71634
0,1.79556e+06,9.66693
0,1.79558e+06,9.66075
0,1.79559e+06,9.61751
0,1.79561e+06,9.61442
0,1.79562e+06,9.67001
0,1.79564e+06,9.61751
0,1.79565e+06,9.61134
0,1.79567e+06,9.66693
0,1.79568e+06,9.70399
0,1.7957e+06,9.71943
0,1.79571e+06,9.76884
0,1.79573e+06,9.75957
0,1.79574e+06,9.71634
0,1.79576e+06,9.76884
0,1.79578e+06,9.76575
0,1.7958e+06,9.76266
0,1.79582e+06,9.81825
0,1.79584e+06,9.66693
0,1.79585e+06,9.66075
0,1.79587e+06,10.1672
0,1.7959e+06,9.96649
0,1.79591e+06,9.76884
0,1.79593e+06,9.76266
0,1.79594e+06,9.91708
0,1.79596e+06,9.66693
0,1.79599e+06,9.71634
0,1.796e+06,9.71016
0,1.79602e+06,9.67001
0,1.79604e+06,9.66693
0,1.79605e+06,9.66384
0,1.79606e+06,9.86766
0,1.79608e+06,9.86149
0,1.7961e+06,9.71634
0,1.79611e+06,9.76884
0,1.79613e+06,9.75957
0,1.79614e+06,9.61751
